"REF_DATE","GEO","DGUID","Sales taxes","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011","Ontario","2016A000235","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99923665","7.1.23","4877.1","","","","1"
"2012","Ontario","2016A000235","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99923665","7.1.23","4727.8","","","","1"
"2013","Ontario","2016A000235","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99923665","7.1.23","4729.2","","","","1"
"2014","Ontario","2016A000235","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99923665","7.1.23","5089.6","","","","1"
"2015","Ontario","2016A000235","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99923665","7.1.23","5439.7","","","","1"
"2016","Ontario","2016A000235","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99923665","7.1.23","5788.2","","","","1"
"2017","Ontario","2016A000235","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99923665","7.1.23","6192.1","","","","1"
"2018","Ontario","2016A000235","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99923665","7.1.23","6322.8","","","","1"
"2019","Ontario","2016A000235","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99923665","7.1.23","6457.8","","","","1"
"2020","Ontario","2016A000235","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99923665","7.1.23","6529.7","","","","1"
"2021","Ontario","2016A000235","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99923665","7.1.23","7617.6","","","","1"
"2022","Ontario","2016A000235","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99923665","7.1.23","8583.9","","","","1"
"2007","Ontario","2016A000235","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99923666","7.1.24","248.9","","","","1"
"2008","Ontario","2016A000235","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99923666","7.1.24","238.1","","","","1"
"2009","Ontario","2016A000235","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99923666","7.1.24","214.5","","","","1"
"2010","Ontario","2016A000235","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99923666","7.1.24","220.8","","","","1"
"2011","Ontario","2016A000235","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99923666","7.1.24","233.0","","","","1"
"2012","Ontario","2016A000235","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99923666","7.1.24","233.8","","","","1"
"2013","Ontario","2016A000235","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99923666","7.1.24","231.6","","","","1"
"2014","Ontario","2016A000235","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99923666","7.1.24","243.2","","","","1"
"2015","Ontario","2016A000235","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99923666","7.1.24","242.8","","","","1"
"2016","Ontario","2016A000235","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99923666","7.1.24","263.8","","","","1"
"2017","Ontario","2016A000235","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99923666","7.1.24","270.3","","","","1"
"2018","Ontario","2016A000235","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99923666","7.1.24","282.6","","","","1"
"2019","Ontario","2016A000235","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99923666","7.1.24","291.7","","","","1"
"2020","Ontario","2016A000235","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99923666","7.1.24","303.4","","","","1"
"2021","Ontario","2016A000235","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99923666","7.1.24","336.0","","","","1"
"2022","Ontario","2016A000235","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99923666","7.1.24","377.0","","","","1"
"2007","Ontario","2016A000235","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99923667","7.1.25","1027.3","","","","1"
"2008","Ontario","2016A000235","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99923667","7.1.25","1050.9","","","","1"
"2009","Ontario","2016A000235","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99923667","7.1.25","1012.2","","","","1"
"2010","Ontario","2016A000235","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99923667","7.1.25","1035.5","","","","1"
"2011","Ontario","2016A000235","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99923667","7.1.25","1021.9","","","","1"
"2012","Ontario","2016A000235","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99923667","7.1.25","1064.7","","","","1"
"2013","Ontario","2016A000235","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99923667","7.1.25","1070.5","","","","1"
"2014","Ontario","2016A000235","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99923667","7.1.25","1122.7","","","","1"
"2015","Ontario","2016A000235","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99923667","7.1.25","1185.6","","","","1"
"2016","Ontario","2016A000235","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99923667","7.1.25","1227.8","","","","1"
"2017","Ontario","2016A000235","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99923667","7.1.25","1277.2","","","","1"
"2018","Ontario","2016A000235","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99923667","7.1.25","1339.0","","","","1"
"2019","Ontario","2016A000235","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99923667","7.1.25","1378.7","","","","1"
"2020","Ontario","2016A000235","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99923667","7.1.25","1390.2","","","","1"
"2021","Ontario","2016A000235","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99923667","7.1.25","1462.7","","","","1"
"2022","Ontario","2016A000235","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99923667","7.1.25","1472.8","","","","1"
"2007","Ontario","2016A000235","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99923668","7.1.26","1679.2","","","","1"
"2008","Ontario","2016A000235","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99923668","7.1.26","1776.1","","","","1"
"2009","Ontario","2016A000235","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99923668","7.1.26","1789.2","","","","1"
"2010","Ontario","2016A000235","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99923668","7.1.26","1776.5","","","","1"
"2011","Ontario","2016A000235","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99923668","7.1.26","1732.5","","","","1"
"2012","Ontario","2016A000235","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99923668","7.1.26","1650.0","","","","1"
"2013","Ontario","2016A000235","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99923668","7.1.26","1719.6","","","","1"
"2014","Ontario","2016A000235","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99923668","7.1.26","1853.6","","","","1"
"2015","Ontario","2016A000235","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99923668","7.1.26","1908.2","","","","1"
"2016","Ontario","2016A000235","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99923668","7.1.26","2034.0","","","","1"
"2017","Ontario","2016A000235","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99923668","7.1.26","2252.9","","","","1"
"2018","Ontario","2016A000235","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99923668","7.1.26","2443.3","","","","1"
"2019","Ontario","2016A000235","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99923668","7.1.26","2322.1","","","","1"
"2020","Ontario","2016A000235","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99923668","7.1.26","2862.6","","","","1"
"2021","Ontario","2016A000235","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99923668","7.1.26","3558.2","","","","1"
"2022","Ontario","2016A000235","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99923668","7.1.26","3509.0","","","","1"
"2007","Ontario","2016A000235","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99923669","7.1.27","476.3","","","","1"
"2008","Ontario","2016A000235","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99923669","7.1.27","508.8","","","","1"
"2009","Ontario","2016A000235","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99923669","7.1.27","505.4","","","","1"
"2010","Ontario","2016A000235","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99923669","7.1.27","520.4","","","","1"
"2011","Ontario","2016A000235","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99923669","7.1.27","542.0","","","","1"
"2012","Ontario","2016A000235","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99923669","7.1.27","580.2","","","","1"
"2013","Ontario","2016A000235","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99923669","7.1.27","630.2","","","","1"
"2014","Ontario","2016A000235","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99923669","7.1.27","646.6","","","","1"
"2015","Ontario","2016A000235","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99923669","7.1.27","649.5","","","","1"
"2016","Ontario","2016A000235","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99923669","7.1.27","663.1","","","","1"
"2017","Ontario","2016A000235","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99923669","7.1.27","707.3","","","","1"
"2018","Ontario","2016A000235","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99923669","7.1.27","744.6","","","","1"
"2019","Ontario","2016A000235","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99923669","7.1.27","741.5","","","","1"
"2020","Ontario","2016A000235","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99923669","7.1.27","916.4","","","","1"
"2021","Ontario","2016A000235","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99923669","7.1.27","982.8","","","","1"
"2022","Ontario","2016A000235","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99923669","7.1.27","1023.0","","","","1"
"2007","Ontario","2016A000235","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99923670","7.1.28","880.3","","","","1"
"2008","Ontario","2016A000235","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99923670","7.1.28","884.7","","","","1"
"2009","Ontario","2016A000235","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99923670","7.1.28","871.6","","","","1"
"2010","Ontario","2016A000235","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99923670","7.1.28","887.8","","","","1"
"2011","Ontario","2016A000235","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99923670","7.1.28","887.1","","","","1"
"2012","Ontario","2016A000235","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99923670","7.1.28","857.2","","","","1"
"2013","Ontario","2016A000235","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99923670","7.1.28","851.9","","","","1"
"2014","Ontario","2016A000235","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99923670","7.1.28","892.7","","","","1"
"2015","Ontario","2016A000235","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99923670","7.1.28","855.1","","","","1"
"2016","Ontario","2016A000235","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99923670","7.1.28","925.0","","","","1"
"2017","Ontario","2016A000235","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99923670","7.1.28","1009.1","","","","1"
"2018","Ontario","2016A000235","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99923670","7.1.28","1005.9","","","","1"
"2019","Ontario","2016A000235","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99923670","7.1.28","1090.5","","","","1"
"2020","Ontario","2016A000235","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99923670","7.1.28","1252.2","","","","1"
"2021","Ontario","2016A000235","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99923670","7.1.28","1528.1","","","","1"
"2022","Ontario","2016A000235","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99923670","7.1.28","1814.4","","","","1"
"2007","Ontario","2016A000235","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99923671","7.1.29","690.1","","","","1"
"2008","Ontario","2016A000235","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99923671","7.1.29","713.8","","","","1"
"2009","Ontario","2016A000235","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99923671","7.1.29","698.0","","","","1"
"2010","Ontario","2016A000235","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99923671","7.1.29","725.3","","","","1"
"2011","Ontario","2016A000235","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99923671","7.1.29","731.2","","","","1"
"2012","Ontario","2016A000235","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99923671","7.1.29","725.9","","","","1"
"2013","Ontario","2016A000235","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99923671","7.1.29","770.5","","","","1"
"2014","Ontario","2016A000235","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99923671","7.1.29","793.1","","","","1"
"2015","Ontario","2016A000235","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99923671","7.1.29","799.3","","","","1"
"2016","Ontario","2016A000235","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99923671","7.1.29","840.4","","","","1"
"2017","Ontario","2016A000235","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99923671","7.1.29","914.1","","","","1"
"2018","Ontario","2016A000235","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99923671","7.1.29","1024.4","","","","1"
"2019","Ontario","2016A000235","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99923671","7.1.29","1143.8","","","","1"
"2020","Ontario","2016A000235","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99923671","7.1.29","1300.2","","","","1"
"2021","Ontario","2016A000235","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99923671","7.1.29","1369.8","","","","1"
"2022","Ontario","2016A000235","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99923671","7.1.29","1235.5","","","","1"
"2007","Ontario","2016A000235","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99923672","7.1.30","1868.2","","","","1"
"2008","Ontario","2016A000235","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99923672","7.1.30","1910.9","","","","1"
"2009","Ontario","2016A000235","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99923672","7.1.30","1877.3","","","","1"
"2010","Ontario","2016A000235","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99923672","7.1.30","1950.0","","","","1"
"2011","Ontario","2016A000235","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99923672","7.1.30","1968.7","","","","1"
"2012","Ontario","2016A000235","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99923672","7.1.30","1949.8","","","","1"
"2013","Ontario","2016A000235","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99923672","7.1.30","2078.2","","","","1"
"2014","Ontario","2016A000235","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99923672","7.1.30","2192.1","","","","1"
"2015","Ontario","2016A000235","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99923672","7.1.30","2413.4","","","","1"
"2016","Ontario","2016A000235","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99923672","7.1.30","2566.3","","","","1"
"2017","Ontario","2016A000235","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99923672","7.1.30","2617.8","","","","1"
"2018","Ontario","2016A000235","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99923672","7.1.30","2699.7","","","","1"
"2019","Ontario","2016A000235","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99923672","7.1.30","2858.8","","","","1"
"2020","Ontario","2016A000235","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99923672","7.1.30","2849.9","","","","1"
"2021","Ontario","2016A000235","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99923672","7.1.30","2963.0","","","","1"
"2022","Ontario","2016A000235","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99923672","7.1.30","3103.3","","","","1"
"2007","Ontario","2016A000235","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99923673","7.1.31","2105.9","","","","1"
"2008","Ontario","2016A000235","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99923673","7.1.31","2192.9","","","","1"
"2009","Ontario","2016A000235","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99923673","7.1.31","2262.5","","","","1"
"2010","Ontario","2016A000235","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99923673","7.1.31","2291.6","","","","1"
"2011","Ontario","2016A000235","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99923673","7.1.31","2246.4","","","","1"
"2012","Ontario","2016A000235","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99923673","7.1.31","2294.2","","","","1"
"2013","Ontario","2016A000235","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99923673","7.1.31","2382.6","","","","1"
"2014","Ontario","2016A000235","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99923673","7.1.31","2429.6","","","","1"
"2015","Ontario","2016A000235","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99923673","7.1.31","2527.0","","","","1"
"2016","Ontario","2016A000235","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99923673","7.1.31","2607.2","","","","1"
"2017","Ontario","2016A000235","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99923673","7.1.31","2697.2","","","","1"
"2018","Ontario","2016A000235","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99923673","7.1.31","2879.3","","","","1"
"2019","Ontario","2016A000235","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99923673","7.1.31","3110.9","","","","1"
"2020","Ontario","2016A000235","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99923673","7.1.31","3390.7","","","","1"
"2021","Ontario","2016A000235","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99923673","7.1.31","3157.4","","","","1"
"2022","Ontario","2016A000235","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99923673","7.1.31","3639.0","","","","1"
"2007","Ontario","2016A000235","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99923674","7.1.32","841.0","","","","1"
"2008","Ontario","2016A000235","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99923674","7.1.32","871.3","","","","1"
"2009","Ontario","2016A000235","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99923674","7.1.32","882.0","","","","1"
"2010","Ontario","2016A000235","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99923674","7.1.32","905.0","","","","1"
"2011","Ontario","2016A000235","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99923674","7.1.32","935.4","","","","1"
"2012","Ontario","2016A000235","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99923674","7.1.32","904.3","","","","1"
"2013","Ontario","2016A000235","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99923674","7.1.32","889.8","","","","1"
"2014","Ontario","2016A000235","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99923674","7.1.32","910.1","","","","1"
"2015","Ontario","2016A000235","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99923674","7.1.32","943.7","","","","1"
"2016","Ontario","2016A000235","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99923674","7.1.32","964.9","","","","1"
"2017","Ontario","2016A000235","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99923674","7.1.32","955.7","","","","1"
"2018","Ontario","2016A000235","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99923674","7.1.32","940.0","","","","1"
"2019","Ontario","2016A000235","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99923674","7.1.32","953.2","","","","1"
"2020","Ontario","2016A000235","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99923674","7.1.32","828.2","","","","1"
"2021","Ontario","2016A000235","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99923674","7.1.32","936.3","","","","1"
"2022","Ontario","2016A000235","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99923674","7.1.32","990.1","","","","1"
"2007","Ontario","2016A000235","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99923675","7.1.33","1064.0","","","","1"
"2008","Ontario","2016A000235","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99923675","7.1.33","1125.9","","","","1"
"2009","Ontario","2016A000235","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99923675","7.1.33","1171.5","","","","1"
"2010","Ontario","2016A000235","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99923675","7.1.33","1198.5","","","","1"
"2011","Ontario","2016A000235","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99923675","7.1.33","1170.4","","","","1"
"2012","Ontario","2016A000235","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99923675","7.1.33","1110.2","","","","1"
"2013","Ontario","2016A000235","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99923675","7.1.33","1128.0","","","","1"
"2014","Ontario","2016A000235","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99923675","7.1.33","1136.0","","","","1"
"2015","Ontario","2016A000235","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99923675","7.1.33","1147.4","","","","1"
"2016","Ontario","2016A000235","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99923675","7.1.33","1170.2","","","","1"
"2017","Ontario","2016A000235","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99923675","7.1.33","1159.8","","","","1"
"2018","Ontario","2016A000235","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99923675","7.1.33","1173.1","","","","1"
"2019","Ontario","2016A000235","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99923675","7.1.33","1170.9","","","","1"
"2020","Ontario","2016A000235","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99923675","7.1.33","1001.4","","","","1"
"2021","Ontario","2016A000235","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99923675","7.1.33","1134.1","","","","1"
"2022","Ontario","2016A000235","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99923675","7.1.33","1287.9","","","","1"
"2007","Ontario","2016A000235","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99923676","7.1.34","1437.7","","","","1"
"2008","Ontario","2016A000235","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99923676","7.1.34","1538.0","","","","1"
"2009","Ontario","2016A000235","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99923676","7.1.34","1556.4","","","","1"
"2010","Ontario","2016A000235","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99923676","7.1.34","1608.5","","","","1"
"2011","Ontario","2016A000235","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99923676","7.1.34","1613.6","","","","1"
"2012","Ontario","2016A000235","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99923676","7.1.34","1712.1","","","","1"
"2013","Ontario","2016A000235","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99923676","7.1.34","1782.7","","","","1"
"2014","Ontario","2016A000235","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99923676","7.1.34","1867.2","","","","1"
"2015","Ontario","2016A000235","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99923676","7.1.34","1913.6","","","","1"
"2016","Ontario","2016A000235","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99923676","7.1.34","1917.1","","","","1"
"2017","Ontario","2016A000235","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99923676","7.1.34","1952.0","","","","1"
"2018","Ontario","2016A000235","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99923676","7.1.34","2036.6","","","","1"
"2019","Ontario","2016A000235","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99923676","7.1.34","2064.2","","","","1"
"2020","Ontario","2016A000235","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99923676","7.1.34","1769.9","","","","1"
"2021","Ontario","2016A000235","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99923676","7.1.34","2011.0","","","","1"
"2022","Ontario","2016A000235","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99923676","7.1.34","2238.7","","","","1"
"2007","Ontario","2016A000235","Excluding sales taxes","Health","Dollars","81","millions","6","v99923677","7.1.35","13414.1","","","","1"
"2008","Ontario","2016A000235","Excluding sales taxes","Health","Dollars","81","millions","6","v99923677","7.1.35","14288.0","","","","1"
"2009","Ontario","2016A000235","Excluding sales taxes","Health","Dollars","81","millions","6","v99923677","7.1.35","14955.8","","","","1"
"2010","Ontario","2016A000235","Excluding sales taxes","Health","Dollars","81","millions","6","v99923677","7.1.35","15574.2","","","","1"
"2011","Ontario","2016A000235","Excluding sales taxes","Health","Dollars","81","millions","6","v99923677","7.1.35","16212.5","","","","1"
"2012","Ontario","2016A000235","Excluding sales taxes","Health","Dollars","81","millions","6","v99923677","7.1.35","16346.3","","","","1"
"2013","Ontario","2016A000235","Excluding sales taxes","Health","Dollars","81","millions","6","v99923677","7.1.35","16746.2","","","","1"
"2014","Ontario","2016A000235","Excluding sales taxes","Health","Dollars","81","millions","6","v99923677","7.1.35","17291.8","","","","1"
"2015","Ontario","2016A000235","Excluding sales taxes","Health","Dollars","81","millions","6","v99923677","7.1.35","18072.9","","","","1"
"2016","Ontario","2016A000235","Excluding sales taxes","Health","Dollars","81","millions","6","v99923677","7.1.35","18720.2","","","","1"
