date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2008-03-01,-4.27,2,30,"1978-03-01 2007-03-01",81.84,4.94,30,"1978-03-01 2007-03-01",2.31,1.99,30,"1978-03-01 2007-03-01",24.75,2.41,30,"1978-03-01 2007-03-01",-12.01,2.3,30,"1978-03-01 2007-03-01",50.15,4.38,30,"1978-03-01 2007-03-01",-7.04,2.05,30,"1978-03-01 2007-03-01",4.66,1.25,30,"1978-03-01 2007-03-01",64.29,25.85,30,"1978-03-01 2007-03-01",31.06,18.8,30,"1978-03-01 2007-03-01",37.1,22.96,30,"1978-03-01 2007-03-01",19.8,17.28,30,"1978-03-01 2007-03-01",,,,
2008-02-01,-9.11,3.27,30,"1978-02-01 2007-02-01",81.86,6.48,30,"1978-02-01 2007-02-01",-3.88,2.67,30,"1978-02-01 2007-02-01",24.72,2.78,30,"1978-02-01 2007-02-01",-17.68,3.34,30,"1978-02-01 2007-02-01",54.08,5.59,30,"1978-02-01 2007-02-01",-13.22,2.78,30,"1978-02-01 2007-02-01",4.23,1.17,30,"1978-02-01 2007-02-01",50.86,24.91,30,"1978-02-01 2007-02-01",17.28,20.32,30,"1978-02-01 2007-02-01",40.2,19.91,30,"1978-02-01 2007-02-01",28.6,17.81,30,"1978-02-01 2007-02-01",,,,
2008-01-01,-9.88,3.45,30,"1978-01-01 2007-01-01",84.31,5.83,30,"1978-01-01 2007-01-01",-5.99,3.01,30,"1978-01-01 2007-01-01",25.62,2.54,30,"1978-01-01 2007-01-01",-18.76,3.99,30,"1978-01-01 2007-01-01",60.48,6.22,30,"1978-01-01 2007-01-01",-14.93,3.34,30,"1978-01-01 2007-01-01",4.6,1.16,30,"1978-01-01 2007-01-01",67.48,32.87,30,"1978-01-01 2007-01-01",25.78,23.46,30,"1978-01-01 2007-01-01",53.77,18.81,30,"1978-01-01 2007-01-01",24.4,14.96,30,"1978-01-01 2007-01-01",,,,
2007-12-01,-5.53,3.1,30,"1977-12-01 2006-12-01",88.82,4.16,30,"1977-12-01 2006-12-01",-2.44,3.01,30,"1977-12-01 2006-12-01",24.94,2.5,30,"1977-12-01 2006-12-01",-13.4,3.77,30,"1977-12-01 2006-12-01",65.89,4.08,30,"1977-12-01 2006-12-01",-10.33,3.48,30,"1977-12-01 2006-12-01",4.19,0.98,30,"1977-12-01 2006-12-01",77.32,29.75,30,"1977-12-01 2006-12-01",33.36,24.66,30,"1977-12-01 2006-12-01",51.79,24.07,30,"1977-12-01 2006-12-01",12.7,11.21,30,"1977-12-01 2006-12-01",,,,
2007-11-01,1.11,1.7,30,"1977-11-01 2006-11-01",89.95,3.23,30,"1977-11-01 2006-11-01",5.18,1.78,30,"1977-11-01 2006-11-01",24.43,3.27,30,"1977-11-01 2006-11-01",-5.69,1.97,30,"1977-11-01 2006-11-01",62.84,4.49,30,"1977-11-01 2006-11-01",-2.48,1.7,30,"1977-11-01 2006-11-01",4.23,1.2,30,"1977-11-01 2006-11-01",84.46,23.96,30,"1977-11-01 2006-11-01",65.92,22.63,30,"1977-11-01 2006-11-01",20.55,19.73,30,"1977-11-01 2006-11-01",1.5,2.56,30,"1977-11-01 2006-11-01",,,,
2007-10-01,6.55,1.19,30,"1977-10-01 2006-10-01",90.89,3.5,30,"1977-10-01 2006-10-01",12.47,1.44,30,"1977-10-01 2006-10-01",22.39,2.39,30,"1977-10-01 2006-10-01",0.29,1.39,30,"1977-10-01 2006-10-01",56.92,4.47,30,"1977-10-01 2006-10-01",3.15,1.21,30,"1977-10-01 2006-10-01",3.76,1.25,30,"1977-10-01 2006-10-01",85.62,35.6,30,"1977-10-01 2006-10-01",81.62,36.73,30,"1977-10-01 2006-10-01",3.69,8.52,30,"1977-10-01 2006-10-01",0.1,0.32,30,"1977-10-01 2006-10-01",,,,
2007-09-01,12.9,1.12,30,"1977-09-01 2006-09-01",92.57,2.86,30,"1977-09-01 2006-09-01",20.07,1.8,30,"1977-09-01 2006-09-01",20.93,1.4,30,"1977-09-01 2006-09-01",7.01,1.57,30,"1977-09-01 2006-09-01",55.06,4.64,30,"1977-09-01 2006-09-01",9.38,1.36,30,"1977-09-01 2006-09-01",2.67,0.87,30,"1977-09-01 2006-09-01",90.53,37.33,30,"1977-09-01 2006-09-01",90.53,37.33,30,"1977-09-01 2006-09-01",0,0,30,"1977-09-01 2006-09-01",0,0,30,"1977-09-01 2006-09-01",,,,
2007-08-01,16.41,1.25,30,"1977-08-01 2006-08-01",90.79,3.47,30,"1977-08-01 2006-08-01",25.17,1.4,30,"1977-08-01 2006-08-01",19.48,1.74,30,"1977-08-01 2006-08-01",11.29,1.39,30,"1977-08-01 2006-08-01",50.56,3.96,30,"1977-08-01 2006-08-01",14.24,1.1,30,"1977-08-01 2006-08-01",2.15,1.02,30,"1977-08-01 2006-08-01",84.34,37.44,30,"1977-08-01 2006-08-01",84.34,37.44,30,"1977-08-01 2006-08-01",0,0,30,"1977-08-01 2006-08-01",0,0,30,"1977-08-01 2006-08-01",,,,
2007-07-01,16.9,1.13,30,"1977-07-01 2006-07-01",88.13,3.82,30,"1977-07-01 2006-07-01",26.63,1.2,30,"1977-07-01 2006-07-01",20.57,1.97,30,"1977-07-01 2006-07-01",11.71,1.24,30,"1977-07-01 2006-07-01",48.24,4.05,30,"1977-07-01 2006-07-01",15.45,0.89,30,"1977-07-01 2006-07-01",2.32,0.96,30,"1977-07-01 2006-07-01",86.01,32.63,30,"1977-07-01 2006-07-01",86.01,32.63,30,"1977-07-01 2006-07-01",0,0,30,"1977-07-01 2006-07-01",0,0,30,"1977-07-01 2006-07-01",,,,
2007-06-01,14.19,1.48,30,"1977-06-01 2006-06-01",86.19,4.1,30,"1977-06-01 2006-06-01",23.87,1.59,30,"1977-06-01 2006-06-01",21.95,2.41,30,"1977-06-01 2006-06-01",8.32,1.99,30,"1977-06-01 2006-06-01",47.08,5.46,30,"1977-06-01 2006-06-01",12.69,1.33,30,"1977-06-01 2006-06-01",2.73,0.94,30,"1977-06-01 2006-06-01",92.46,41.52,30,"1977-06-01 2006-06-01",92.46,41.52,30,"1977-06-01 2006-06-01",0,0,30,"1977-06-01 2006-06-01",0,0,30,"1977-06-01 2006-06-01",,,,
2007-05-01,8.81,1.57,30,"1977-05-01 2006-05-01",82.99,5.03,30,"1977-05-01 2006-05-01",19.07,1.94,30,"1977-05-01 2006-05-01",23.54,2.44,30,"1977-05-01 2006-05-01",2.28,1.78,30,"1977-05-01 2006-05-01",43.24,4.73,30,"1977-05-01 2006-05-01",7.68,1.53,30,"1977-05-01 2006-05-01",3.4,0.95,30,"1977-05-01 2006-05-01",80.82,33.09,30,"1977-05-01 2006-05-01",80.54,33.16,30,"1977-05-01 2006-05-01",0.27,0.85,30,"1977-05-01 2006-05-01",0,0,30,"1977-05-01 2006-05-01",,,,
2007-04-01,1.81,1.79,30,"1977-04-01 2006-04-01",80.56,5.75,30,"1977-04-01 2006-04-01",11.24,1.9,30,"1977-04-01 2006-04-01",26.11,2.93,30,"1977-04-01 2006-04-01",-5.21,1.99,30,"1977-04-01 2006-04-01",43.12,5.05,30,"1977-04-01 2006-04-01",0.79,1.39,30,"1977-04-01 2006-04-01",4.65,0.97,30,"1977-04-01 2006-04-01",74.71,32.52,30,"1977-04-01 2006-04-01",63.69,31.74,30,"1977-04-01 2006-04-01",10.75,10.43,30,"1977-04-01 2006-04-01",1.1,2.04,30,"1977-04-01 2006-04-01",,,,
2007-03-01,-4.14,2.11,30,"1977-03-01 2006-03-01",82.22,4.9,30,"1977-03-01 2006-03-01",2.42,2.07,30,"1977-03-01 2006-03-01",24.62,2.32,30,"1977-03-01 2006-03-01",-11.74,2.44,30,"1977-03-01 2006-03-01",50.52,4.38,30,"1977-03-01 2006-03-01",-6.88,2.16,30,"1977-03-01 2006-03-01",4.62,1.27,30,"1977-03-01 2006-03-01",65.69,26.61,30,"1977-03-01 2006-03-01",32.52,20.32,30,"1977-03-01 2006-03-01",36.95,23.01,30,"1977-03-01 2006-03-01",19.9,17.25,30,"1977-03-01 2006-03-01",,,,
2007-02-01,-8.95,3.18,30,"1977-02-01 2006-02-01",82.1,6.32,30,"1977-02-01 2006-02-01",-3.8,2.62,30,"1977-02-01 2006-02-01",24.72,2.77,30,"1977-02-01 2006-02-01",-17.5,3.26,30,"1977-02-01 2006-02-01",54.5,5.36,30,"1977-02-01 2006-02-01",-13.09,2.74,30,"1977-02-01 2006-02-01",4.25,1.2,30,"1977-02-01 2006-02-01",51.92,24.18,30,"1977-02-01 2006-02-01",17.96,20.07,30,"1977-02-01 2006-02-01",40.18,19.93,30,"1977-02-01 2006-02-01",29.3,17.83,30,"1977-02-01 2006-02-01",,,,
2007-01-01,-10.09,3.55,30,"1977-01-01 2006-01-01",84.19,5.95,30,"1977-01-01 2006-01-01",-6.22,3.05,30,"1977-01-01 2006-01-01",25.61,2.55,30,"1977-01-01 2006-01-01",-18.94,4.01,30,"1977-01-01 2006-01-01",60.59,6.16,30,"1977-01-01 2006-01-01",-15.1,3.33,30,"1977-01-01 2006-01-01",4.66,1.19,30,"1977-01-01 2006-01-01",67.59,32.8,30,"1977-01-01 2006-01-01",24.88,23.91,30,"1977-01-01 2006-01-01",54.61,18.35,30,"1977-01-01 2006-01-01",25.7,15.05,30,"1977-01-01 2006-01-01",,,,
2006-12-01,-5.81,3.16,30,"1976-12-01 2005-12-01",88.66,4.35,30,"1976-12-01 2005-12-01",-2.72,2.98,30,"1976-12-01 2005-12-01",24.99,2.49,30,"1976-12-01 2005-12-01",-13.87,4,30,"1976-12-01 2005-12-01",65.62,4.53,30,"1976-12-01 2005-12-01",-10.74,3.59,30,"1976-12-01 2005-12-01",4.14,1,30,"1976-12-01 2005-12-01",76.28,30.46,30,"1976-12-01 2005-12-01",32.02,25.14,30,"1976-12-01 2005-12-01",52.2,23.76,30,"1976-12-01 2005-12-01",13,11.04,30,"1976-12-01 2005-12-01",,,,
2006-11-01,0.96,1.75,30,"1976-11-01 2005-11-01",89.85,3.36,30,"1976-11-01 2005-11-01",5.03,1.74,30,"1976-11-01 2005-11-01",24.62,3.13,30,"1976-11-01 2005-11-01",-5.86,1.9,30,"1976-11-01 2005-11-01",62.62,4.6,30,"1976-11-01 2005-11-01",-2.65,1.66,30,"1976-11-01 2005-11-01",4.22,1.2,30,"1976-11-01 2005-11-01",82.31,25.36,30,"1976-11-01 2005-11-01",63.27,23.25,30,"1976-11-01 2005-11-01",21.07,19.4,30,"1976-11-01 2005-11-01",1.6,2.55,30,"1976-11-01 2005-11-01",,,,
2006-10-01,6.47,1.32,30,"1976-10-01 2005-10-01",90.54,4.1,30,"1976-10-01 2005-10-01",12.44,1.46,30,"1976-10-01 2005-10-01",22.42,2.42,30,"1976-10-01 2005-10-01",0.18,1.53,30,"1976-10-01 2005-10-01",56.56,4.75,30,"1976-10-01 2005-10-01",3.08,1.27,30,"1976-10-01 2005-10-01",3.73,1.22,30,"1976-10-01 2005-10-01",84.15,34.83,30,"1976-10-01 2005-10-01",79.81,35.87,30,"1976-10-01 2005-10-01",4.05,8.59,30,"1976-10-01 2005-10-01",0.1,0.32,30,"1976-10-01 2005-10-01",,,,
2006-09-01,12.86,1.16,30,"1976-09-01 2005-09-01",92.31,3.07,30,"1976-09-01 2005-09-01",20.05,1.81,30,"1976-09-01 2005-09-01",20.97,1.4,30,"1976-09-01 2005-09-01",6.94,1.59,30,"1976-09-01 2005-09-01",54.86,4.6,30,"1976-09-01 2005-09-01",9.35,1.37,30,"1976-09-01 2005-09-01",2.6,0.86,30,"1976-09-01 2005-09-01",88.56,35.39,30,"1976-09-01 2005-09-01",88.56,35.39,30,"1976-09-01 2005-09-01",0,0,30,"1976-09-01 2005-09-01",0,0,30,"1976-09-01 2005-09-01",,,,
2006-08-01,16.4,1.26,30,"1976-08-01 2005-08-01",90.68,3.63,30,"1976-08-01 2005-08-01",25.15,1.4,30,"1976-08-01 2005-08-01",19.5,1.76,30,"1976-08-01 2005-08-01",11.26,1.41,30,"1976-08-01 2005-08-01",50.63,3.9,30,"1976-08-01 2005-08-01",14.21,1.11,30,"1976-08-01 2005-08-01",2.14,1.01,30,"1976-08-01 2005-08-01",84.54,37.4,30,"1976-08-01 2005-08-01",84.54,37.4,30,"1976-08-01 2005-08-01",0,0,30,"1976-08-01 2005-08-01",0,0,30,"1976-08-01 2005-08-01",,,,
2006-07-01,16.78,1.11,30,"1976-07-01 2005-07-01",87.84,3.95,30,"1976-07-01 2005-07-01",26.53,1.23,30,"1976-07-01 2005-07-01",20.58,1.97,30,"1976-07-01 2005-07-01",11.58,1.18,30,"1976-07-01 2005-07-01",48.11,3.96,30,"1976-07-01 2005-07-01",15.37,0.89,30,"1976-07-01 2005-07-01",2.27,0.97,30,"1976-07-01 2005-07-01",83.59,34.11,30,"1976-07-01 2005-07-01",83.59,34.11,30,"1976-07-01 2005-07-01",0,0,30,"1976-07-01 2005-07-01",0,0,30,"1976-07-01 2005-07-01",,,,
2006-06-01,14.2,1.48,30,"1976-06-01 2005-06-01",85.99,4.1,30,"1976-06-01 2005-06-01",23.93,1.62,30,"1976-06-01 2005-06-01",21.77,2.62,30,"1976-06-01 2005-06-01",8.29,1.97,30,"1976-06-01 2005-06-01",46.88,5.35,30,"1976-06-01 2005-06-01",12.71,1.34,30,"1976-06-01 2005-06-01",2.62,0.94,30,"1976-06-01 2005-06-01",91.16,41.48,30,"1976-06-01 2005-06-01",91.16,41.48,30,"1976-06-01 2005-06-01",0,0,30,"1976-06-01 2005-06-01",0,0,30,"1976-06-01 2005-06-01",,,,
2006-05-01,8.7,1.55,30,"1976-05-01 2005-05-01",82.74,4.94,30,"1976-05-01 2005-05-01",18.98,1.96,30,"1976-05-01 2005-05-01",23.5,2.43,30,"1976-05-01 2005-05-01",2.13,1.7,30,"1976-05-01 2005-05-01",43,4.46,30,"1976-05-01 2005-05-01",7.58,1.54,30,"1976-05-01 2005-05-01",3.31,0.83,30,"1976-05-01 2005-05-01",80.34,32.7,30,"1976-05-01 2005-05-01",79.73,32.62,30,"1976-05-01 2005-05-01",0.59,1.87,30,"1976-05-01 2005-05-01",0,0.02,30,"1976-05-01 2005-05-01",,,,
2006-04-01,1.76,1.78,30,"1976-04-01 2005-04-01",80.17,5.97,30,"1976-04-01 2005-04-01",11.24,1.9,30,"1976-04-01 2005-04-01",26.17,2.96,30,"1976-04-01 2005-04-01",-5.26,1.98,30,"1976-04-01 2005-04-01",43.01,5.14,30,"1976-04-01 2005-04-01",0.81,1.4,30,"1976-04-01 2005-04-01",4.66,1,30,"1976-04-01 2005-04-01",74.34,32.68,30,"1976-04-01 2005-04-01",63.18,31.86,30,"1976-04-01 2005-04-01",10.8,10.39,30,"1976-04-01 2005-04-01",1.1,2.04,30,"1976-04-01 2005-04-01",,,,
2006-03-01,-4.14,2.11,30,"1976-03-01 2005-03-01",82.19,4.91,30,"1976-03-01 2005-03-01",2.37,2.07,30,"1976-03-01 2005-03-01",24.74,2.5,30,"1976-03-01 2005-03-01",-11.89,2.48,30,"1976-03-01 2005-03-01",50.48,4.38,30,"1976-03-01 2005-03-01",-6.99,2.18,30,"1976-03-01 2005-03-01",4.53,1.17,30,"1976-03-01 2005-03-01",68.12,26.17,30,"1976-03-01 2005-03-01",33.41,20.58,30,"1976-03-01 2005-03-01",38.42,22.07,30,"1976-03-01 2005-03-01",21.2,17.67,30,"1976-03-01 2005-03-01",,,,
2006-02-01,-8.88,3.22,30,"1976-02-01 2005-02-01",81.95,6.24,30,"1976-02-01 2005-02-01",-3.74,2.64,30,"1976-02-01 2005-02-01",24.74,2.8,30,"1976-02-01 2005-02-01",-17.53,3.25,30,"1976-02-01 2005-02-01",54.51,5.37,30,"1976-02-01 2005-02-01",-13.1,2.74,30,"1976-02-01 2005-02-01",4.19,1.18,30,"1976-02-01 2005-02-01",53.29,25.86,30,"1976-02-01 2005-02-01",17.72,19.89,30,"1976-02-01 2005-02-01",41.55,21.31,30,"1976-02-01 2005-02-01",30.2,17.73,30,"1976-02-01 2005-02-01",,,,
2006-01-01,-10.41,3.43,30,"1976-01-01 2005-01-01",83.64,5.84,30,"1976-01-01 2005-01-01",-6.46,2.96,30,"1976-01-01 2005-01-01",25.79,2.66,30,"1976-01-01 2005-01-01",-19.38,3.91,30,"1976-01-01 2005-01-01",59.96,5.89,30,"1976-01-01 2005-01-01",-15.45,3.3,30,"1976-01-01 2005-01-01",4.7,1.21,30,"1976-01-01 2005-01-01",65.87,32.07,30,"1976-01-01 2005-01-01",23.62,23.43,30,"1976-01-01 2005-01-01",53.75,17.95,30,"1976-01-01 2005-01-01",26.1,15.11,30,"1976-01-01 2005-01-01",,,,
2005-12-01,-5.89,3.2,30,"1975-12-01 2004-12-01",88.43,4.36,30,"1975-12-01 2004-12-01",-2.78,3,30,"1975-12-01 2004-12-01",25.07,2.51,30,"1975-12-01 2004-12-01",-14.08,4.06,30,"1975-12-01 2004-12-01",65.32,4.64,30,"1975-12-01 2004-12-01",-10.9,3.66,30,"1975-12-01 2004-12-01",4.18,1.02,30,"1975-12-01 2004-12-01",76.68,30.54,30,"1975-12-01 2004-12-01",32.17,25.13,30,"1975-12-01 2004-12-01",52.03,23.7,30,"1975-12-01 2004-12-01",12.8,11.1,30,"1975-12-01 2004-12-01",,,,
2005-11-01,1,1.78,30,"1975-11-01 2004-11-01",89.72,3.35,30,"1975-11-01 2004-11-01",5.09,1.8,30,"1975-11-01 2004-11-01",24.57,3.06,30,"1975-11-01 2004-11-01",-5.81,1.92,30,"1975-11-01 2004-11-01",62.5,4.64,30,"1975-11-01 2004-11-01",-2.57,1.71,30,"1975-11-01 2004-11-01",4.24,1.22,30,"1975-11-01 2004-11-01",81.38,25.08,30,"1975-11-01 2004-11-01",62.46,22.64,30,"1975-11-01 2004-11-01",20.77,19.5,30,"1975-11-01 2004-11-01",1.6,2.55,30,"1975-11-01 2004-11-01",,,,
2005-10-01,6.36,1.28,30,"1975-10-01 2004-10-01",89.94,4.71,30,"1975-10-01 2004-10-01",12.44,1.46,30,"1975-10-01 2004-10-01",22.5,2.47,30,"1975-10-01 2004-10-01",0.02,1.41,30,"1975-10-01 2004-10-01",56.03,4.45,30,"1975-10-01 2004-10-01",3.03,1.2,30,"1975-10-01 2004-10-01",3.72,1.22,30,"1975-10-01 2004-10-01",83.04,34.83,30,"1975-10-01 2004-10-01",78.69,35.74,30,"1975-10-01 2004-10-01",4.05,8.59,30,"1975-10-01 2004-10-01",0.1,0.32,30,"1975-10-01 2004-10-01",,,,
2005-09-01,12.7,1.13,30,"1975-09-01 2004-09-01",92.05,3.25,30,"1975-09-01 2004-09-01",19.89,1.77,30,"1975-09-01 2004-09-01",20.99,1.42,30,"1975-09-01 2004-09-01",6.8,1.55,30,"1975-09-01 2004-09-01",54.95,4.61,30,"1975-09-01 2004-09-01",9.25,1.32,30,"1975-09-01 2004-09-01",2.54,0.81,30,"1975-09-01 2004-09-01",89.33,35.96,30,"1975-09-01 2004-09-01",89.33,35.96,30,"1975-09-01 2004-09-01",0,0,30,"1975-09-01 2004-09-01",0,0,30,"1975-09-01 2004-09-01",,,,
2005-08-01,16.29,1.22,30,"1975-08-01 2004-08-01",90.24,3.74,30,"1975-08-01 2004-08-01",25.11,1.37,30,"1975-08-01 2004-08-01",19.46,1.77,30,"1975-08-01 2004-08-01",11.14,1.42,30,"1975-08-01 2004-08-01",50.44,4.12,30,"1975-08-01 2004-08-01",14.17,1.08,30,"1975-08-01 2004-08-01",2.12,1.01,30,"1975-08-01 2004-08-01",82.77,38.7,30,"1975-08-01 2004-08-01",82.77,38.7,30,"1975-08-01 2004-08-01",0,0,30,"1975-08-01 2004-08-01",0,0,30,"1975-08-01 2004-08-01",,,,
2005-07-01,16.72,1.05,30,"1975-07-01 2004-07-01",87.57,3.97,30,"1975-07-01 2004-07-01",26.54,1.23,30,"1975-07-01 2004-07-01",20.57,1.97,30,"1975-07-01 2004-07-01",11.52,1.14,30,"1975-07-01 2004-07-01",47.96,3.97,30,"1975-07-01 2004-07-01",15.37,0.88,30,"1975-07-01 2004-07-01",2.26,0.96,30,"1975-07-01 2004-07-01",85.07,35.97,30,"1975-07-01 2004-07-01",85.07,35.97,30,"1975-07-01 2004-07-01",0,0,30,"1975-07-01 2004-07-01",0,0,30,"1975-07-01 2004-07-01",,,,
2005-06-01,14.08,1.29,30,"1975-06-01 2004-06-01",85.64,4.13,30,"1975-06-01 2004-06-01",23.87,1.55,30,"1975-06-01 2004-06-01",21.82,2.58,30,"1975-06-01 2004-06-01",8.15,1.73,30,"1975-06-01 2004-06-01",46.55,5.15,30,"1975-06-01 2004-06-01",12.64,1.25,30,"1975-06-01 2004-06-01",2.63,0.94,30,"1975-06-01 2004-06-01",88.59,41.67,30,"1975-06-01 2004-06-01",88.59,41.67,30,"1975-06-01 2004-06-01",0,0,30,"1975-06-01 2004-06-01",0,0,30,"1975-06-01 2004-06-01",,,,
2005-05-01,8.81,1.54,30,"1975-05-01 2004-05-01",82.35,5.2,30,"1975-05-01 2004-05-01",19.19,2.09,30,"1975-05-01 2004-05-01",23.58,2.41,30,"1975-05-01 2004-05-01",2.19,1.71,30,"1975-05-01 2004-05-01",42.72,4.65,30,"1975-05-01 2004-05-01",7.76,1.61,30,"1975-05-01 2004-05-01",3.3,0.83,30,"1975-05-01 2004-05-01",80.71,32.39,30,"1975-05-01 2004-05-01",80.11,32.31,30,"1975-05-01 2004-05-01",0.59,1.87,30,"1975-05-01 2004-05-01",0,0.02,30,"1975-05-01 2004-05-01",,,,
2005-04-01,1.6,1.95,30,"1975-04-01 2004-04-01",79.85,6.26,30,"1975-04-01 2004-04-01",11.07,1.97,30,"1975-04-01 2004-04-01",26.28,2.99,30,"1975-04-01 2004-04-01",-5.37,2.04,30,"1975-04-01 2004-04-01",42.99,5.15,30,"1975-04-01 2004-04-01",0.7,1.47,30,"1975-04-01 2004-04-01",4.81,1.19,30,"1975-04-01 2004-04-01",70.89,30.56,30,"1975-04-01 2004-04-01",58.69,29.58,30,"1975-04-01 2004-04-01",11.79,10.71,30,"1975-04-01 2004-04-01",1.6,2.95,30,"1975-04-01 2004-04-01",,,,
2005-03-01,-4.11,2.09,30,"1975-03-01 2004-03-01",82.13,4.93,30,"1975-03-01 2004-03-01",2.32,2.11,30,"1975-03-01 2004-03-01",24.91,2.61,30,"1975-03-01 2004-03-01",-11.95,2.52,30,"1975-03-01 2004-03-01",50.53,4.34,30,"1975-03-01 2004-03-01",-7.02,2.2,30,"1975-03-01 2004-03-01",4.51,1.14,30,"1975-03-01 2004-03-01",69.47,25.35,30,"1975-03-01 2004-03-01",34.87,20.27,30,"1975-03-01 2004-03-01",37.85,22.28,30,"1975-03-01 2004-03-01",21.3,17.67,30,"1975-03-01 2004-03-01",,,,
2005-02-01,-8.91,3.21,30,"1975-02-01 2004-02-01",81.73,6.2,30,"1975-02-01 2004-02-01",-3.78,2.63,30,"1975-02-01 2004-02-01",24.79,2.74,30,"1975-02-01 2004-02-01",-17.57,3.22,30,"1975-02-01 2004-02-01",54.51,5.37,30,"1975-02-01 2004-02-01",-13.09,2.74,30,"1975-02-01 2004-02-01",4.22,1.16,30,"1975-02-01 2004-02-01",53.65,25.64,30,"1975-02-01 2004-02-01",17.78,19.87,30,"1975-02-01 2004-02-01",41.37,21.42,30,"1975-02-01 2004-02-01",30.9,17.44,30,"1975-02-01 2004-02-01",,,,
2005-01-01,-10.27,3.48,30,"1975-01-01 2004-01-01",83.48,5.83,30,"1975-01-01 2004-01-01",-6.34,3.01,30,"1975-01-01 2004-01-01",25.87,2.64,30,"1975-01-01 2004-01-01",-19.31,3.91,30,"1975-01-01 2004-01-01",60.12,5.8,30,"1975-01-01 2004-01-01",-15.35,3.31,30,"1975-01-01 2004-01-01",4.68,1.22,30,"1975-01-01 2004-01-01",66.94,32.13,30,"1975-01-01 2004-01-01",23.59,23.44,30,"1975-01-01 2004-01-01",54.12,17.85,30,"1975-01-01 2004-01-01",26.4,15,30,"1975-01-01 2004-01-01",,,,
2004-12-01,-5.8,3.24,30,"1974-12-01 2003-12-01",88.31,4.31,30,"1974-12-01 2003-12-01",-2.68,3.03,30,"1974-12-01 2003-12-01",24.83,2.5,30,"1974-12-01 2003-12-01",-13.85,4.14,30,"1974-12-01 2003-12-01",65.47,4.8,30,"1974-12-01 2003-12-01",-10.68,3.71,30,"1974-12-01 2003-12-01",4.17,1.02,30,"1974-12-01 2003-12-01",76.71,30.56,30,"1974-12-01 2003-12-01",31.62,25.11,30,"1974-12-01 2003-12-01",52.07,23.72,30,"1974-12-01 2003-12-01",12.6,11.06,30,"1974-12-01 2003-12-01",,,,
2004-11-01,0.96,1.79,30,"1974-11-01 2003-11-01",89.55,3.42,30,"1974-11-01 2003-11-01",5.03,1.79,30,"1974-11-01 2003-11-01",24.52,3.09,30,"1974-11-01 2003-11-01",-5.82,1.92,30,"1974-11-01 2003-11-01",62.68,4.61,30,"1974-11-01 2003-11-01",-2.58,1.71,30,"1974-11-01 2003-11-01",4.26,1.21,30,"1974-11-01 2003-11-01",81.87,25.34,30,"1974-11-01 2003-11-01",62.59,22.8,30,"1974-11-01 2003-11-01",21.2,19.19,30,"1974-11-01 2003-11-01",1.6,2.54,30,"1974-11-01 2003-11-01",,,,
2004-10-01,6.24,1.38,30,"1974-10-01 2003-10-01",89.3,5.13,30,"1974-10-01 2003-10-01",12.37,1.44,30,"1974-10-01 2003-10-01",22.62,2.5,30,"1974-10-01 2003-10-01",-0.21,1.64,30,"1974-10-01 2003-10-01",55.65,4.79,30,"1974-10-01 2003-10-01",2.91,1.31,30,"1974-10-01 2003-10-01",3.69,1.18,30,"1974-10-01 2003-10-01",82.37,35.44,30,"1974-10-01 2003-10-01",77.86,36.44,30,"1974-10-01 2003-10-01",4.15,8.56,30,"1974-10-01 2003-10-01",0.1,0.32,30,"1974-10-01 2003-10-01",,,,
2004-09-01,12.57,1.14,30,"1974-09-01 2003-09-01",91.58,3.6,30,"1974-09-01 2003-09-01",19.77,1.76,30,"1974-09-01 2003-09-01",21.06,1.42,30,"1974-09-01 2003-09-01",6.63,1.56,30,"1974-09-01 2003-09-01",54.89,4.61,30,"1974-09-01 2003-09-01",9.17,1.33,30,"1974-09-01 2003-09-01",2.49,0.77,30,"1974-09-01 2003-09-01",85.84,35.67,30,"1974-09-01 2003-09-01",85.84,35.67,30,"1974-09-01 2003-09-01",0,0,30,"1974-09-01 2003-09-01",0,0,30,"1974-09-01 2003-09-01",,,,
