"REF_DATE","GEO","DGUID","Value","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Manitoba","2016A000246","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170838","7.2.321","59268.5","","","","1"
"2013","Manitoba","2016A000246","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170838","7.2.321","60853.0","","","","1"
"2014","Manitoba","2016A000246","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170838","7.2.321","62023.0","","","","1"
"2015","Manitoba","2016A000246","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170838","7.2.321","62875.1","","","","1"
"2016","Manitoba","2016A000246","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170838","7.2.321","63817.8","","","","1"
"2017","Manitoba","2016A000246","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170838","7.2.321","65946.8","","","","1"
"2018","Manitoba","2016A000246","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170838","7.2.321","67308.1","","","","1"
"2019","Manitoba","2016A000246","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170838","7.2.321","68003.1","","","","1"
"2020","Manitoba","2016A000246","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170838","7.2.321","65226.8","","","","1"
"2021","Manitoba","2016A000246","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170838","7.2.321","66187.0","","","","1"
"2022","Manitoba","2016A000246","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170838","7.2.321","68394.1","","","","1"
"1997","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","50625.3","","","","1"
"1998","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","52711.4","","","","1"
"1999","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","52791.3","","","","1"
"2000","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","54005.3","","","","1"
"2001","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","53429.4","","","","1"
"2002","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","53370.9","","","","1"
"2003","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","55677.4","","","","1"
"2004","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","58189.3","","","","1"
"2005","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","59545.1","","","","1"
"2006","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","58806.0","","","","1"
"2007","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","61158.2","","","","1"
"2008","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","64355.8","","","","1"
"2009","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","60918.0","","","","1"
"2010","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","63947.7","","","","1"
"2011","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","67377.6","","","","1"
"2012","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","68617.7","","","","1"
"2013","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","73027.1","","","","1"
"2014","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","74386.2","","","","1"
"2015","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","73823.0","","","","1"
"2016","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","73585.9","","","","1"
"2017","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","75260.7","","","","1"
"2018","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","76453.7","","","","1"
"2019","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","75838.9","","","","1"
"2020","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","72689.8","","","","1"
"2021","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","72238.0","","","","1"
"2022","Saskatchewan","2016A000247","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170855","8.2.321","76571.0","","","","1"
"1997","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","179308.9","","","","1"
"1998","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","187987.2","","","","1"
"1999","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","190677.3","","","","1"
"2000","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","202139.8","","","","1"
"2001","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","205808.2","","","","1"
"2002","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","210882.8","","","","1"
"2003","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","218607.4","","","","1"
"2004","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","231212.5","","","","1"
"2005","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","241869.7","","","","1"
"2006","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","257661.3","","","","1"
"2007","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","262663.9","","","","1"
"2008","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","266091.1","","","","1"
"2009","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","251892.3","","","","1"
"2010","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","264768.2","","","","1"
"2011","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","282609.3","","","","1"
"2012","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","293905.0","","","","1"
"2013","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","310841.5","","","","1"
"2014","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","329038.9","","","","1"
"2015","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","317547.0","","","","1"
"2016","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","305977.7","","","","1"
"2017","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","319003.0","","","","1"
"2018","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","325595.9","","","","1"
"2019","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","325646.7","","","","1"
"2020","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","300061.9","","","","1"
"2021","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","314194.3","","","","1"
"2022","Alberta","2016A000248","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170872","9.2.321","330819.7","","","","1"
"1997","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","153769.7","","","","1"
"1998","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","155181.9","","","","1"
"1999","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","160325.8","","","","1"
"2000","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","167910.7","","","","1"
"2001","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","168673.8","","","","1"
"2002","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","175073.6","","","","1"
"2003","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","179363.1","","","","1"
"2004","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","186714.1","","","","1"
"2005","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","195662.8","","","","1"
"2006","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","204628.0","","","","1"
"2007","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","210576.1","","","","1"
"2008","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","211850.2","","","","1"
"2009","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","206248.3","","","","1"
"2010","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","211782.0","","","","1"
"2011","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","217798.2","","","","1"
"2012","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","223426.2","","","","1"
"2013","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","228683.0","","","","1"
"2014","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","236813.4","","","","1"
"2015","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","242317.3","","","","1"
"2016","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","249577.9","","","","1"
"2017","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","258784.6","","","","1"
"2018","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","268545.6","","","","1"
"2019","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","276139.0","","","","1"
"2020","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","267449.6","","","","1"
"2021","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","286289.7","","","","1"
"2022","British Columbia","2016A000259","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170889","10.2.321","297321.8","","","","1"
"1997","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","1709.2","","","","1"
"1998","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","1629.3","","","","1"
"1999","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","1625.8","","","","1"
"2000","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","1683.2","","","","1"
"2001","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","1753.2","","","","1"
"2002","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","1737.6","","","","1"
"2003","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","1722.3","","","","1"
"2004","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","1806.8","","","","1"
"2005","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","1847.2","","","","1"
"2006","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","1933.1","","","","1"
"2007","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","2031.5","","","","1"
"2008","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","2228.0","","","","1"
"2009","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","2366.7","","","","1"
"2010","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","2469.6","","","","1"
"2011","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","2590.3","","","","1"
"2012","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","2693.3","","","","1"
"2013","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","2733.9","","","","1"
"2014","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","2751.6","","","","1"
"2015","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","2542.5","","","","1"
"2016","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","2726.0","","","","1"
"2017","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","2780.0","","","","1"
"2018","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","2856.7","","","","1"
"2019","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","2822.1","","","","1"
"2020","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","2872.1","","","","1"
"2021","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","3114.1","","","","1"
"2022","Yukon","2016A000260","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170906","11.2.321","3293.4","","","","1"
"1997","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","3705.6","","","","1"
"1998","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","3776.2","","","","1"
"1999","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","3077.6","","","","1"
"2000","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","3291.4","","","","1"
"2001","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","3980.5","","","","1"
"2002","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","4266.0","","","","1"
"2003","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","4841.0","","","","1"
"2004","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","4960.5","","","","1"
"2005","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","4895.1","","","","1"
"2006","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","4913.3","","","","1"
"2007","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","5344.1","","","","1"
"2008","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","4832.2","","","","1"
"2009","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","4329.0","","","","1"
"2010","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","4447.9","","","","1"
"2011","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","4038.5","","","","1"
"2012","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","4015.8","","","","1"
"2013","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","4126.8","","","","1"
"2014","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","4322.7","","","","1"
"2015","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","4366.8","","","","1"
"2016","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","4318.6","","","","1"
"2017","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","4475.7","","","","1"
"2018","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","4540.1","","","","1"
"2019","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","4345.3","","","","1"
"2020","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","3966.4","","","","1"
"2021","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","4132.5","","","","1"
"2022","Northwest Territories","2016A000261","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170923","12.2.321","4250.6","","","","1"
"1997","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","","..","","","1"
"1998","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","","..","","","1"
"1999","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","1301.1","","","","1"
"2000","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","1354.4","","","","1"
"2001","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","1440.2","","","","1"
"2002","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","1477.5","","","","1"
"2003","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","1478.3","","","","1"
"2004","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","1549.3","","","","1"
"2005","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","1538.9","","","","1"
"2006","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","1558.5","","","","1"
"2007","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","1689.6","","","","1"
"2008","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","1912.7","","","","1"
"2009","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","1788.1","","","","1"
"2010","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","2120.4","","","","1"
"2011","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","2243.1","","","","1"
"2012","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","2299.0","","","","1"
"2013","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","2531.2","","","","1"
"2014","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","2499.4","","","","1"
"2015","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","2489.3","","","","1"
"2016","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","2622.8","","","","1"
"2017","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","2969.0","","","","1"
"2018","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","3105.0","","","","1"
"2019","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","3345.7","","","","1"
"2020","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","3417.3","","","","1"
"2021","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","3733.9","","","","1"
"2022","Nunavut","2016A000262","Chained (2017) dollars","All industries (except cannabis sector) [T020]","Dollars","81","millions","6","v1064170940","13.2.321","3740.8","","","","1"


