date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2010-05-01,6.32,0.99,27,"1983-05-01 2009-05-01",94.45,1.22,27,"1983-05-01 2009-05-01",16.42,2.02,30,"1980-05-01 2009-05-01",14.62,1.97,27,"1983-05-01 2009-05-01",1.86,1.1,27,"1983-05-01 2009-05-01",47.01,5.73,27,"1983-05-01 2009-05-01",3.83,0.99,30,"1980-05-01 2009-05-01",0.18,0.18,27,"1983-05-01 2009-05-01",63.07,30.82,30,"1980-05-01 2009-05-01",62.19,31.07,30,"1980-05-01 2009-05-01",0.88,2.1,30,"1980-05-01 2009-05-01",0,0.1,29,"1981-05-01 2009-05-01",,,,
2010-04-01,3.19,1.09,27,"1983-04-01 2009-04-01",94.56,1.61,27,"1983-04-01 2009-04-01",11.58,1.84,30,"1980-04-01 2009-04-01",14.06,1.86,27,"1983-04-01 2009-04-01",-1.42,1.49,27,"1983-04-01 2009-04-01",52.12,6.07,27,"1983-04-01 2009-04-01",0.19,1.06,30,"1980-04-01 2009-04-01",0.15,0.25,27,"1983-04-01 2009-04-01",73.88,33.01,30,"1980-04-01 2009-04-01",60.9,34.33,29,"1980-04-01 2009-04-01",15.69,17.39,29,"1980-04-01 2009-04-01",7.6,13.57,29,"1981-04-01 2009-04-01",,,,
2010-03-01,0.7,1.38,27,"1983-03-01 2009-03-01",93.88,2.47,27,"1983-03-01 2009-03-01",6.85,2.09,30,"1980-03-01 2009-03-01",12.5,1.75,27,"1983-03-01 2009-03-01",-3.73,1.86,27,"1983-03-01 2009-03-01",61.04,6.93,27,"1983-03-01 2009-03-01",-2.4,1.4,30,"1980-03-01 2009-03-01",0.19,0.31,27,"1983-03-01 2009-03-01",99.85,43.63,30,"1980-03-01 2009-03-01",56.33,40.75,30,"1980-03-01 2009-03-01",49.23,27.03,30,"1980-03-01 2009-03-01",48.4,35.54,29,"1981-03-01 2009-03-01",,,,
2010-02-01,-0.79,1.78,27,"1983-02-01 2009-02-01",93.5,3.87,27,"1983-02-01 2009-02-01",3.22,1.51,30,"1980-02-01 2009-02-01",10.55,1.83,27,"1983-02-01 2009-02-01",-5.58,2.88,27,"1983-02-01 2009-02-01",69.95,8.04,27,"1983-02-01 2009-02-01",-4.23,2.03,30,"1980-02-01 2009-02-01",0.19,0.37,27,"1983-02-01 2009-02-01",104.17,57.99,30,"1980-02-01 2009-02-01",50.72,42.54,30,"1980-02-01 2009-02-01",62.9,53.19,30,"1980-02-01 2009-02-01",61.8,32.87,28,"1981-02-01 2009-02-01",,,,
2010-01-01,-1.93,2.11,27,"1983-01-01 2009-01-01",94.77,2.53,27,"1983-01-01 2009-01-01",0.4,1.98,30,"1980-01-01 2009-01-01",9.43,2.47,27,"1983-01-01 2009-01-01",-5.68,2.92,27,"1983-01-01 2009-01-01",80.96,5.04,27,"1983-01-01 2009-01-01",-5.18,2.82,30,"1980-01-01 2009-01-01",0.24,0.32,27,"1983-01-01 2009-01-01",170,59.57,30,"1980-01-01 2009-01-01",78.6,52.46,30,"1980-01-01 2009-01-01",103.98,50.53,30,"1980-01-01 2009-01-01",55,26.99,29,"1981-01-01 2009-01-01",,,,
2009-12-01,-2.43,2.38,26,"1983-12-01 2008-12-01",94.9,2.35,26,"1983-12-01 2008-12-01",-0.19,1.88,30,"1979-12-01 2008-12-01",8.56,2.83,27,"1982-12-01 2008-12-01",-6.19,3.03,26,"1983-12-01 2008-12-01",82.16,5.36,26,"1983-12-01 2008-12-01",-5.35,2.48,30,"1979-12-01 2008-12-01",0.25,0.4,27,"1982-12-01 2008-12-01",164.47,63.63,30,"1979-12-01 2008-12-01",63.7,46.52,30,"1979-12-01 2008-12-01",115.44,51.14,30,"1979-12-01 2008-12-01",34.5,20.11,29,"1980-12-01 2008-12-01",,,,
2009-11-01,1,2.4,26,"1983-11-01 2008-11-01",96.41,2.51,26,"1983-11-01 2008-11-01",3.57,1.92,30,"1979-11-01 2008-11-01",9.65,2.02,26,"1983-11-01 2008-11-01",-2.37,3.06,26,"1983-11-01 2008-11-01",80.19,6.74,26,"1983-11-01 2008-11-01",-1.72,2.34,30,"1979-11-01 2008-11-01",0.17,0.23,26,"1983-11-01 2008-11-01",187.73,91.22,30,"1979-11-01 2008-11-01",129.44,78.13,30,"1979-11-01 2008-11-01",62.53,44.57,30,"1979-11-01 2008-11-01",6.4,7.29,29,"1980-11-01 2008-11-01",,,,
2009-10-01,5.63,1.11,26,"1983-10-01 2008-10-01",97.07,1.78,26,"1983-10-01 2008-10-01",11.2,1.93,30,"1979-10-01 2008-10-01",10.91,1.62,26,"1983-10-01 2008-10-01",1.18,1.28,26,"1983-10-01 2008-10-01",65.78,7.49,26,"1983-10-01 2008-10-01",2.03,0.96,30,"1979-10-01 2008-10-01",0.13,0.18,26,"1983-10-01 2008-10-01",151.89,72.79,30,"1979-10-01 2008-10-01",144.62,70.64,30,"1979-10-01 2008-10-01",6.6,12.46,30,"1979-10-01 2008-10-01",0.2,0.46,27,"1981-10-01 2007-10-01",,,,
2009-09-01,9.18,1.07,26,"1983-09-01 2008-09-01",96.59,1.07,26,"1983-09-01 2008-09-01",19.55,2.46,30,"1979-09-01 2008-09-01",12.5,1.65,26,"1983-09-01 2008-09-01",4.45,1.22,26,"1983-09-01 2008-09-01",48.03,6.88,26,"1983-09-01 2008-09-01",5.64,0.98,30,"1979-09-01 2008-09-01",0.1,0.18,26,"1983-09-01 2008-09-01",60.42,38.29,30,"1979-09-01 2008-09-01",60.71,38.5,29,"1979-09-01 2007-09-01",0.07,0.38,29,"1979-09-01 2007-09-01",0.1,0.56,28,"1981-09-01 2008-09-01",,,,
2009-08-01,11.59,0.91,26,"1983-08-01 2008-08-01",95,1.31,26,"1983-08-01 2008-08-01",23.78,1.95,30,"1979-08-01 2008-08-01",14.16,1.47,26,"1983-08-01 2008-08-01",7.17,1.26,26,"1983-08-01 2008-08-01",43.33,6,26,"1983-08-01 2008-08-01",8.85,0.94,30,"1979-08-01 2008-08-01",0.15,0.23,26,"1983-08-01 2008-08-01",50.08,45.98,30,"1979-08-01 2008-08-01",49.48,45.42,30,"1979-08-01 2008-08-01",0,0,30,"1979-08-01 2008-08-01",0,0,28,"1980-08-01 2007-08-01",,,,
2009-07-01,11.55,0.87,26,"1983-07-01 2008-07-01",93.99,1.77,26,"1983-07-01 2008-07-01",23.5,2.22,30,"1979-07-01 2008-07-01",14.84,1.78,26,"1983-07-01 2008-07-01",7.34,1.21,26,"1983-07-01 2008-07-01",44.23,6.47,26,"1983-07-01 2008-07-01",9.13,1.08,30,"1979-07-01 2008-07-01",0.17,0.18,26,"1983-07-01 2008-07-01",43.96,25.32,30,"1979-07-01 2008-07-01",44.62,25.5,29,"1979-07-01 2007-07-01",0,0,29,"1979-07-01 2007-07-01",0,0,27,"1981-07-01 2007-07-01",,,,
2009-06-01,9.23,0.75,26,"1983-06-01 2008-06-01",93.91,1.24,26,"1983-06-01 2008-06-01",19.63,2.4,30,"1979-06-01 2008-06-01",14.98,1.7,26,"1983-06-01 2008-06-01",5.14,0.83,26,"1983-06-01 2008-06-01",47.59,5.54,26,"1983-06-01 2008-06-01",7.08,0.88,30,"1979-06-01 2008-06-01",0.2,0.2,26,"1983-06-01 2008-06-01",59.06,24.19,30,"1979-06-01 2008-06-01",60.1,23.89,29,"1979-06-01 2007-06-01",0,0,29,"1979-06-01 2007-06-01",0.1,0.74,28,"1981-06-01 2008-06-01",,,,
2009-05-01,6.35,0.99,26,"1983-05-01 2008-05-01",94.56,1.09,26,"1983-05-01 2008-05-01",16.38,2.03,30,"1979-05-01 2008-05-01",14.65,2,26,"1983-05-01 2008-05-01",1.93,1.07,26,"1983-05-01 2008-05-01",47.28,5.66,26,"1983-05-01 2008-05-01",3.82,0.99,30,"1979-05-01 2008-05-01",0.18,0.19,26,"1983-05-01 2008-05-01",63.92,30.82,30,"1979-05-01 2008-05-01",63.04,31.1,30,"1979-05-01 2008-05-01",0.88,2.1,30,"1979-05-01 2008-05-01",0,0.05,28,"1981-05-01 2008-05-01",,,,
2009-04-01,3.25,1.07,26,"1983-04-01 2008-04-01",94.64,1.59,26,"1983-04-01 2008-04-01",11.57,1.84,30,"1979-04-01 2008-04-01",14.06,1.89,26,"1983-04-01 2008-04-01",-1.29,1.34,26,"1983-04-01 2008-04-01",52.51,5.85,26,"1983-04-01 2008-04-01",0.17,1.09,30,"1979-04-01 2008-04-01",0.15,0.25,26,"1983-04-01 2008-04-01",73.6,33.14,30,"1979-04-01 2008-04-01",60,35.1,29,"1979-04-01 2007-04-01",16.28,17.78,29,"1979-04-01 2007-04-01",6.7,13,28,"1981-04-01 2008-04-01",,,,
2009-03-01,0.78,1.35,26,"1983-03-01 2008-03-01",93.93,2.51,26,"1983-03-01 2008-03-01",7.01,2.03,30,"1979-03-01 2008-03-01",12.48,1.79,26,"1983-03-01 2008-03-01",-3.55,1.66,26,"1983-03-01 2008-03-01",61.27,6.96,26,"1983-03-01 2008-03-01",-2.37,1.36,30,"1979-03-01 2008-03-01",0.19,0.31,26,"1983-03-01 2008-03-01",98.93,43.86,30,"1979-03-01 2008-03-01",57.02,40.78,30,"1979-03-01 2008-03-01",47.11,27.84,30,"1979-03-01 2008-03-01",47.5,35.86,28,"1981-03-01 2008-03-01",,,,
2009-02-01,-0.79,1.81,26,"1983-02-01 2008-02-01",93.42,3.92,26,"1983-02-01 2008-02-01",3.14,1.58,30,"1979-02-01 2008-02-01",10.6,1.85,26,"1983-02-01 2008-02-01",-5.5,2.9,26,"1983-02-01 2008-02-01",70.23,8.07,26,"1983-02-01 2008-02-01",-4.29,2.11,30,"1979-02-01 2008-02-01",0.2,0.38,26,"1983-02-01 2008-02-01",107,59.3,30,"1979-02-01 2008-02-01",50.33,42.67,30,"1979-02-01 2008-02-01",65.59,55.17,30,"1979-02-01 2008-02-01",61.8,33.47,27,"1981-02-01 2008-02-01",,,,
2009-01-01,-1.94,2.15,26,"1983-01-01 2008-01-01",94.68,2.53,26,"1983-01-01 2008-01-01",0.23,2.17,30,"1979-01-01 2008-01-01",9.44,2.52,26,"1983-01-01 2008-01-01",-5.64,2.97,26,"1983-01-01 2008-01-01",80.91,5.13,26,"1983-01-01 2008-01-01",-5.5,3.34,30,"1979-01-01 2008-01-01",0.25,0.32,26,"1983-01-01 2008-01-01",167.97,62.57,30,"1979-01-01 2008-01-01",77.4,53.82,30,"1979-01-01 2008-01-01",102.53,51.48,30,"1979-01-01 2008-01-01",55.4,27.41,28,"1981-01-01 2008-01-01",,,,
2008-12-01,-2.33,2.37,25,"1983-12-01 2007-12-01",95.03,2.31,25,"1983-12-01 2007-12-01",-0.17,1.86,30,"1978-12-01 2007-12-01",8.38,2.74,26,"1982-12-01 2007-12-01",-6.01,2.96,25,"1983-12-01 2007-12-01",82.49,5.2,25,"1983-12-01 2007-12-01",-5.46,2.64,30,"1978-12-01 2007-12-01",0.23,0.39,26,"1982-12-01 2007-12-01",166.48,62.27,30,"1978-12-01 2007-12-01",62.92,47.33,30,"1978-12-01 2007-12-01",117.88,50.98,30,"1978-12-01 2007-12-01",35.3,20,28,"1980-12-01 2007-12-01",,,,
2008-11-01,0.89,2.38,25,"1983-11-01 2007-11-01",96.31,2.51,25,"1983-11-01 2007-11-01",3.46,1.92,30,"1978-11-01 2007-11-01",9.73,2.02,25,"1983-11-01 2007-11-01",-2.45,3.09,25,"1983-11-01 2007-11-01",79.99,6.8,25,"1983-11-01 2007-11-01",-1.94,2.41,30,"1978-11-01 2007-11-01",0.18,0.23,25,"1983-11-01 2007-11-01",186.2,92.22,30,"1978-11-01 2007-11-01",127.58,78.95,30,"1978-11-01 2007-11-01",62.83,44.37,30,"1978-11-01 2007-11-01",6.6,7.36,28,"1980-11-01 2007-11-01",,,,
2008-10-01,5.61,1.13,25,"1983-10-01 2007-10-01",97.02,1.79,25,"1983-10-01 2007-10-01",11.28,1.93,30,"1978-10-01 2007-10-01",10.91,1.65,25,"1983-10-01 2007-10-01",1.18,1.3,25,"1983-10-01 2007-10-01",65.66,7.62,25,"1983-10-01 2007-10-01",1.99,0.98,30,"1978-10-01 2007-10-01",0.13,0.18,25,"1983-10-01 2007-10-01",149.37,74.02,30,"1978-10-01 2007-10-01",142.54,71.68,30,"1978-10-01 2007-10-01",6.6,12.46,30,"1978-10-01 2007-10-01",0.2,0.46,27,"1981-10-01 2007-10-01",,,,
2008-09-01,9.17,1.09,25,"1983-09-01 2007-09-01",96.59,1.09,25,"1983-09-01 2007-09-01",19.34,2.68,30,"1978-09-01 2007-09-01",12.53,1.67,25,"1983-09-01 2007-09-01",4.45,1.24,25,"1983-09-01 2007-09-01",48.09,7.01,25,"1983-09-01 2007-09-01",5.61,0.99,30,"1978-09-01 2007-09-01",0.11,0.19,25,"1983-09-01 2007-09-01",63.03,38.82,30,"1978-09-01 2007-09-01",62.31,38.83,30,"1978-09-01 2007-09-01",0.07,0.38,30,"1978-09-01 2007-09-01",0,0.02,27,"1981-09-01 2007-09-01",,,,
2008-08-01,11.58,0.92,25,"1983-08-01 2007-08-01",94.97,1.33,25,"1983-08-01 2007-08-01",23.71,2.03,30,"1978-08-01 2007-08-01",14.23,1.45,25,"1983-08-01 2007-08-01",7.16,1.28,25,"1983-08-01 2007-08-01",43.02,5.92,25,"1983-08-01 2007-08-01",8.81,0.95,30,"1978-08-01 2007-08-01",0.16,0.23,25,"1983-08-01 2007-08-01",49.62,45.45,30,"1978-08-01 2007-08-01",49.4,45.34,30,"1978-08-01 2007-08-01",0,0,30,"1978-08-01 2007-08-01",0,0,28,"1980-08-01 2007-08-01",,,,
2008-07-01,11.54,0.89,25,"1983-07-01 2007-07-01",94.05,1.77,25,"1983-07-01 2007-07-01",23.53,2.23,30,"1978-07-01 2007-07-01",14.81,1.81,25,"1983-07-01 2007-07-01",7.37,1.22,25,"1983-07-01 2007-07-01",44.32,6.58,25,"1983-07-01 2007-07-01",9.11,1.07,30,"1978-07-01 2007-07-01",0.17,0.19,25,"1983-07-01 2007-07-01",44.13,25.21,30,"1978-07-01 2007-07-01",44.13,25.21,30,"1978-07-01 2007-07-01",0,0,30,"1978-07-01 2007-07-01",0,0,27,"1981-07-01 2007-07-01",,,,
2008-06-01,9.26,0.75,25,"1983-06-01 2007-06-01",93.93,1.26,25,"1983-06-01 2007-06-01",19.7,2.4,30,"1978-06-01 2007-06-01",15,1.73,25,"1983-06-01 2007-06-01",5.19,0.82,25,"1983-06-01 2007-06-01",47.57,5.65,25,"1983-06-01 2007-06-01",7.07,0.88,30,"1978-06-01 2007-06-01",0.21,0.21,25,"1983-06-01 2007-06-01",59.73,23.6,30,"1978-06-01 2007-06-01",59.71,23.58,30,"1978-06-01 2007-06-01",0,0,30,"1978-06-01 2007-06-01",0,0,27,"1981-06-01 2007-06-01",,,,
2008-05-01,6.32,1,25,"1983-05-01 2007-05-01",94.61,1.07,25,"1983-05-01 2007-05-01",16.28,2.05,30,"1978-05-01 2007-05-01",14.66,2.04,25,"1983-05-01 2007-05-01",1.91,1.09,25,"1983-05-01 2007-05-01",47.32,5.77,25,"1983-05-01 2007-05-01",3.74,1,30,"1978-05-01 2007-05-01",0.19,0.19,25,"1983-05-01 2007-05-01",63.87,30.86,30,"1978-05-01 2007-05-01",62.94,31.16,30,"1978-05-01 2007-05-01",0.93,2.09,30,"1978-05-01 2007-05-01",0,0.05,27,"1981-05-01 2007-05-01",,,,
2008-04-01,3.34,0.99,25,"1983-04-01 2007-04-01",94.7,1.59,25,"1983-04-01 2007-04-01",11.67,1.76,30,"1978-04-01 2007-04-01",13.99,1.9,25,"1983-04-01 2007-04-01",-1.13,1.09,25,"1983-04-01 2007-04-01",52.69,5.9,25,"1983-04-01 2007-04-01",0.26,1.06,30,"1978-04-01 2007-04-01",0.15,0.25,25,"1983-04-01 2007-04-01",74.14,32.46,30,"1978-04-01 2007-04-01",59.34,34.69,30,"1978-04-01 2007-04-01",15.74,17.73,30,"1978-04-01 2007-04-01",5.9,12.43,27,"1981-04-01 2007-04-01",,,,
2008-03-01,0.79,1.37,25,"1983-03-01 2007-03-01",93.83,2.51,25,"1983-03-01 2007-03-01",7.07,2,30,"1978-03-01 2007-03-01",12.48,1.82,25,"1983-03-01 2007-03-01",-3.54,1.69,25,"1983-03-01 2007-03-01",61.1,7.05,25,"1983-03-01 2007-03-01",-2.38,1.36,30,"1978-03-01 2007-03-01",0.2,0.31,25,"1983-03-01 2007-03-01",101.27,43.24,30,"1978-03-01 2007-03-01",59.93,41.25,30,"1978-03-01 2007-03-01",46.18,28.42,30,"1978-03-01 2007-03-01",46,35.58,27,"1981-03-01 2007-03-01",,,,
2008-02-01,-0.83,1.84,25,"1983-02-01 2007-02-01",93.26,3.92,25,"1983-02-01 2007-02-01",3.14,1.58,30,"1978-02-01 2007-02-01",10.55,1.86,25,"1983-02-01 2007-02-01",-5.54,2.95,25,"1983-02-01 2007-02-01",69.94,8.09,25,"1983-02-01 2007-02-01",-4.34,2.1,30,"1978-02-01 2007-02-01",0.21,0.38,25,"1983-02-01 2007-02-01",106.28,59.74,30,"1978-02-01 2007-02-01",50.45,42.6,30,"1978-02-01 2007-02-01",64.65,55.49,30,"1978-02-01 2007-02-01",59.6,32.12,26,"1981-02-01 2007-02-01",,,,
2008-01-01,-1.87,2.17,25,"1983-01-01 2007-01-01",94.64,2.58,25,"1983-01-01 2007-01-01",0.24,2.16,30,"1978-01-01 2007-01-01",9.48,2.56,25,"1983-01-01 2007-01-01",-5.5,2.95,25,"1983-01-01 2007-01-01",80.85,5.22,25,"1983-01-01 2007-01-01",-5.5,3.34,30,"1978-01-01 2007-01-01",0.26,0.33,25,"1983-01-01 2007-01-01",167.8,62.68,30,"1978-01-01 2007-01-01",76.81,54.56,30,"1978-01-01 2007-01-01",101.53,50.7,30,"1978-01-01 2007-01-01",53.6,26.33,27,"1981-01-01 2007-01-01",,,,
2007-12-01,-2.33,2.42,24,"1983-12-01 2006-12-01",94.98,2.35,24,"1983-12-01 2006-12-01",-0.22,1.89,30,"1977-12-01 2006-12-01",8.39,2.79,25,"1982-12-01 2006-12-01",-5.99,3.02,24,"1983-12-01 2006-12-01",82.42,5.29,24,"1983-12-01 2006-12-01",-5.65,2.8,30,"1977-12-01 2006-12-01",0.23,0.4,25,"1982-12-01 2006-12-01",163,62.58,30,"1977-12-01 2006-12-01",61.3,47.39,30,"1977-12-01 2006-12-01",114.47,50.58,30,"1977-12-01 2006-12-01",34.8,20.16,27,"1980-12-01 2006-12-01",,,,
2007-11-01,0.89,2.42,24,"1983-11-01 2006-11-01",96.28,2.55,24,"1983-11-01 2006-11-01",3.41,1.95,30,"1977-11-01 2006-11-01",9.69,2.05,24,"1983-11-01 2006-11-01",-2.42,3.15,24,"1983-11-01 2006-11-01",79.97,6.94,24,"1983-11-01 2006-11-01",-2.01,2.44,30,"1977-11-01 2006-11-01",0.18,0.23,24,"1983-11-01 2006-11-01",187.72,92.08,30,"1977-11-01 2006-11-01",127.65,78.94,30,"1977-11-01 2006-11-01",64.07,44.2,30,"1977-11-01 2006-11-01",6.7,7.46,27,"1980-11-01 2006-11-01",,,,
2007-10-01,5.6,1.16,24,"1983-10-01 2006-10-01",96.97,1.81,24,"1983-10-01 2006-10-01",11.32,1.89,30,"1977-10-01 2006-10-01",10.95,1.67,24,"1983-10-01 2006-10-01",1.19,1.33,24,"1983-10-01 2006-10-01",65.26,7.52,24,"1983-10-01 2006-10-01",1.92,1.04,30,"1977-10-01 2006-10-01",0.14,0.19,24,"1983-10-01 2006-10-01",148.43,73.99,30,"1977-10-01 2006-10-01",141,71.67,30,"1977-10-01 2006-10-01",7.2,12.56,30,"1977-10-01 2006-10-01",0.2,0.47,26,"1981-10-01 2006-10-01",,,,
2007-09-01,9.16,1.11,24,"1983-09-01 2006-09-01",96.62,1.1,24,"1983-09-01 2006-09-01",19.26,2.76,30,"1977-09-01 2006-09-01",12.55,1.7,24,"1983-09-01 2006-09-01",4.46,1.27,24,"1983-09-01 2006-09-01",47.83,7.03,24,"1983-09-01 2006-09-01",5.51,1.07,30,"1977-09-01 2006-09-01",0.11,0.19,24,"1983-09-01 2006-09-01",63.18,38.87,30,"1977-09-01 2006-09-01",63.18,38.87,30,"1977-09-01 2006-09-01",0,0,30,"1977-09-01 2006-09-01",0,0,26,"1981-09-01 2006-09-01",,,,
2007-08-01,11.57,0.94,24,"1983-08-01 2006-08-01",94.95,1.35,24,"1983-08-01 2006-08-01",23.84,2.07,30,"1977-08-01 2006-08-01",14.26,1.48,24,"1983-08-01 2006-08-01",7.15,1.31,24,"1983-08-01 2006-08-01",42.89,6,24,"1983-08-01 2006-08-01",8.78,0.96,30,"1977-08-01 2006-08-01",0.16,0.23,24,"1983-08-01 2006-08-01",48.52,45.2,30,"1977-08-01 2006-08-01",48.52,45.2,30,"1977-08-01 2006-08-01",0,0,30,"1977-08-01 2006-08-01",0,0,27,"1980-08-01 2006-08-01",,,,
2007-07-01,11.48,0.86,24,"1983-07-01 2006-07-01",94.06,1.81,24,"1983-07-01 2006-07-01",23.37,2.34,30,"1977-07-01 2006-07-01",14.91,1.78,24,"1983-07-01 2006-07-01",7.35,1.23,24,"1983-07-01 2006-07-01",44.19,6.69,24,"1983-07-01 2006-07-01",9.04,1.08,30,"1977-07-01 2006-07-01",0.17,0.19,24,"1983-07-01 2006-07-01",43.63,25.18,30,"1977-07-01 2006-07-01",43.63,25.18,30,"1977-07-01 2006-07-01",0,0,30,"1977-07-01 2006-07-01",0,0,26,"1981-07-01 2006-07-01",,,,
2007-06-01,9.26,0.76,24,"1983-06-01 2006-06-01",93.88,1.26,24,"1983-06-01 2006-06-01",19.76,2.37,30,"1977-06-01 2006-06-01",15.01,1.77,24,"1983-06-01 2006-06-01",5.21,0.83,24,"1983-06-01 2006-06-01",47.35,5.67,24,"1983-06-01 2006-06-01",7.04,0.88,30,"1977-06-01 2006-06-01",0.2,0.21,24,"1983-06-01 2006-06-01",57.69,23.66,30,"1977-06-01 2006-06-01",57.69,23.66,30,"1977-06-01 2006-06-01",0,0,30,"1977-06-01 2006-06-01",0,0,26,"1981-06-01 2006-06-01",,,,
2007-05-01,6.32,1.02,24,"1983-05-01 2006-05-01",94.62,1.1,24,"1983-05-01 2006-05-01",16.14,2.12,30,"1977-05-01 2006-05-01",14.68,2.08,24,"1983-05-01 2006-05-01",1.97,1.07,24,"1983-05-01 2006-05-01",47.48,5.83,24,"1983-05-01 2006-05-01",3.74,1,30,"1977-05-01 2006-05-01",0.19,0.19,24,"1983-05-01 2006-05-01",64.76,30.44,30,"1977-05-01 2006-05-01",63.85,30.76,30,"1977-05-01 2006-05-01",0.91,2.1,30,"1977-05-01 2006-05-01",0,0.05,26,"1981-05-01 2006-05-01",,,,
2007-04-01,3.35,1.01,24,"1983-04-01 2006-04-01",94.67,1.62,24,"1983-04-01 2006-04-01",11.76,1.73,30,"1977-04-01 2006-04-01",13.99,1.94,24,"1983-04-01 2006-04-01",-1.09,1.1,24,"1983-04-01 2006-04-01",52.58,6,24,"1983-04-01 2006-04-01",0.23,1.07,30,"1977-04-01 2006-04-01",0.16,0.26,24,"1983-04-01 2006-04-01",73.37,32.75,30,"1977-04-01 2006-04-01",58.84,34.72,30,"1977-04-01 2006-04-01",15.47,17.9,30,"1977-04-01 2006-04-01",5.6,12.58,26,"1981-04-01 2006-04-01",,,,
2007-03-01,0.74,1.37,24,"1983-03-01 2006-03-01",93.7,2.47,24,"1983-03-01 2006-03-01",7.02,2.04,30,"1977-03-01 2006-03-01",12.49,1.86,24,"1983-03-01 2006-03-01",-3.56,1.73,24,"1983-03-01 2006-03-01",60.7,6.91,24,"1983-03-01 2006-03-01",-2.48,1.38,30,"1977-03-01 2006-03-01",0.2,0.32,24,"1983-03-01 2006-03-01",97.64,39.69,30,"1977-03-01 2006-03-01",55.37,37.02,30,"1977-03-01 2006-03-01",46.8,28.52,30,"1977-03-01 2006-03-01",44.4,35.33,26,"1981-03-01 2006-03-01",,,,
2007-02-01,-0.9,1.84,24,"1983-02-01 2006-02-01",93.08,3.9,24,"1983-02-01 2006-02-01",3.21,1.62,30,"1977-02-01 2006-02-01",10.59,1.89,24,"1983-02-01 2006-02-01",-5.63,2.97,24,"1983-02-01 2006-02-01",69.46,7.91,24,"1983-02-01 2006-02-01",-4.35,2.1,30,"1977-02-01 2006-02-01",0.2,0.39,24,"1983-02-01 2006-02-01",106.86,59.54,30,"1977-02-01 2006-02-01",52.12,42.88,30,"1977-02-01 2006-02-01",63.15,56.29,30,"1977-02-01 2006-02-01",57.4,30.64,25,"1981-02-01 2006-02-01",,,,
2007-01-01,-1.88,2.21,24,"1983-01-01 2006-01-01",94.57,2.61,24,"1983-01-01 2006-01-01",0.28,2.16,30,"1977-01-01 2006-01-01",9.55,2.59,24,"1983-01-01 2006-01-01",-5.42,2.98,24,"1983-01-01 2006-01-01",80.83,5.33,24,"1983-01-01 2006-01-01",-5.61,3.4,30,"1977-01-01 2006-01-01",0.27,0.33,24,"1983-01-01 2006-01-01",164.08,65.51,30,"1977-01-01 2006-01-01",76.76,54.59,30,"1977-01-01 2006-01-01",96.87,52.04,30,"1977-01-01 2006-01-01",51.1,23.53,26,"1981-01-01 2006-01-01",,,,
2006-12-01,-2.41,2.43,23,"1983-12-01 2005-12-01",94.85,2.31,23,"1983-12-01 2005-12-01",-0.18,1.92,30,"1976-12-01 2005-12-01",8.41,2.84,24,"1982-12-01 2005-12-01",-6.07,3.06,23,"1983-12-01 2005-12-01",82.19,5.28,23,"1983-12-01 2005-12-01",-5.69,2.77,30,"1976-12-01 2005-12-01",0.24,0.4,24,"1982-12-01 2005-12-01",161.02,62.88,30,"1976-12-01 2005-12-01",62.19,47.56,30,"1976-12-01 2005-12-01",110.97,52.03,30,"1976-12-01 2005-12-01",33.7,19.72,26,"1980-12-01 2005-12-01",,,,
2006-11-01,0.92,2.47,23,"1983-11-01 2005-11-01",96.26,2.61,23,"1983-11-01 2005-11-01",3.49,1.91,30,"1976-11-01 2005-11-01",9.63,2.08,23,"1983-11-01 2005-11-01",-2.33,3.19,23,"1983-11-01 2005-11-01",79.75,7.01,23,"1983-11-01 2005-11-01",-2.05,2.46,30,"1976-11-01 2005-11-01",0.18,0.23,23,"1983-11-01 2005-11-01",175.46,89.46,30,"1976-11-01 2005-11-01",119.58,77.45,30,"1976-11-01 2005-11-01",59.22,42.95,30,"1976-11-01 2005-11-01",6.2,7.22,26,"1980-11-01 2005-11-01",,,,
