date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2003-02-01,-10.48,2.96,30,"1973-02-01 2002-02-01",81.45,6.45,30,"1973-02-01 2002-02-01",-5.54,2.32,30,"1973-02-01 2002-02-01",27.87,2.48,30,"1973-02-01 2002-02-01",-19.74,3.41,30,"1973-02-01 2002-02-01",56.17,5.26,30,"1973-02-01 2002-02-01",-15.42,2.75,30,"1973-02-01 2002-02-01",3.85,1.8,30,"1973-02-01 2002-02-01",71.79,37.19,30,"1973-02-01 2002-02-01",,,,,,,,,68.6,22.65,30,"1973-02-01 2002-02-01",,,,
2003-01-01,-11.57,3.05,30,"1973-01-01 2002-01-01",82.33,6.86,30,"1973-01-01 2002-01-01",-7.54,2.19,30,"1973-01-01 2002-01-01",28.93,3.04,30,"1973-01-01 2002-01-01",-21.29,3.71,30,"1973-01-01 2002-01-01",59.8,6.1,30,"1973-01-01 2002-01-01",-17.13,2.96,30,"1973-01-01 2002-01-01",4.28,2.11,30,"1973-01-01 2002-01-01",91.88,34.45,30,"1973-01-01 2002-01-01",,,,,,,,,53.6,20.39,30,"1973-01-01 2002-01-01",,,,
2002-12-01,-7.67,3.19,30,"1972-12-01 2001-12-01",86.62,5.96,30,"1972-12-01 2001-12-01",-4.27,2.71,30,"1972-12-01 2001-12-01",27.3,2.85,30,"1972-12-01 2001-12-01",-16.05,4.15,30,"1972-12-01 2001-12-01",64.08,5.95,30,"1972-12-01 2001-12-01",-12.63,3.66,30,"1972-12-01 2001-12-01",3.57,1.55,30,"1972-12-01 2001-12-01",102.42,41.84,30,"1972-12-01 2001-12-01",,,,,,,,,25.9,16.46,30,"1972-12-01 2001-12-01",,,,
2002-11-01,-1,1.61,30,"1972-11-01 2001-11-01",88.51,5.06,30,"1972-11-01 2001-11-01",3.05,1.51,30,"1972-11-01 2001-11-01",26.08,3.13,30,"1972-11-01 2001-11-01",-7.33,1.94,30,"1972-11-01 2001-11-01",62.67,5.17,30,"1972-11-01 2001-11-01",-4.02,1.7,30,"1972-11-01 2001-11-01",3.86,1.58,30,"1972-11-01 2001-11-01",99.26,32.4,30,"1972-11-01 2001-11-01",,,,,,,,,3.3,2.87,30,"1972-11-01 2001-11-01",,,,
2002-10-01,4.77,1.56,30,"1972-10-01 2001-10-01",87.83,5.24,30,"1972-10-01 2001-10-01",10.73,1.53,30,"1972-10-01 2001-10-01",24.65,2.29,30,"1972-10-01 2001-10-01",-1.41,1.73,30,"1972-10-01 2001-10-01",56.09,4.44,30,"1972-10-01 2001-10-01",1.77,1.26,30,"1972-10-01 2001-10-01",2.95,1.3,30,"1972-10-01 2001-10-01",98.53,36.46,30,"1972-10-01 2001-10-01",,,,,,,,,0,0.06,28,"1972-10-01 2001-10-01",,,,
2002-09-01,11.32,1.33,30,"1972-09-01 2001-09-01",90.15,4.63,30,"1972-09-01 2001-09-01",17.76,1.36,30,"1972-09-01 2001-09-01",23.15,1.67,30,"1972-09-01 2001-09-01",5.09,1.58,30,"1972-09-01 2001-09-01",56.63,4.44,30,"1972-09-01 2001-09-01",7.38,1.42,30,"1972-09-01 2001-09-01",2.02,1.19,30,"1972-09-01 2001-09-01",121.11,36.16,30,"1972-09-01 2001-09-01",,,,,,,,,0,0,24,"1972-09-01 1995-09-01",,,,
2002-08-01,15.76,1.26,30,"1972-08-01 2001-08-01",89.29,4.45,30,"1972-08-01 2001-08-01",23.53,1.17,30,"1972-08-01 2001-08-01",21.81,1.75,30,"1972-08-01 2001-08-01",10,1.51,30,"1972-08-01 2001-08-01",54.56,4.59,30,"1972-08-01 2001-08-01",12.46,1.17,30,"1972-08-01 2001-08-01",1.42,0.87,30,"1972-08-01 2001-08-01",111.03,41.93,30,"1972-08-01 2001-08-01",,,,,,,,,0,0,24,"1972-08-01 1995-08-01",,,,
2002-07-01,16.58,1.09,30,"1972-07-01 2001-07-01",89.64,4.19,30,"1972-07-01 2001-07-01",24.84,1.17,30,"1972-07-01 2001-07-01",22.88,2.3,30,"1972-07-01 2001-07-01",10.89,1.42,30,"1972-07-01 2001-07-01",52.9,4.78,30,"1972-07-01 2001-07-01",13.5,1.03,30,"1972-07-01 2001-07-01",1.32,1.05,30,"1972-07-01 2001-07-01",124.04,49.08,30,"1972-07-01 2001-07-01",,,,,,,,,0,0,24,"1972-07-01 1995-07-01",,,,
2002-06-01,13.53,1.48,30,"1972-06-01 2001-06-01",87.38,4.43,30,"1972-06-01 2001-06-01",22.34,1.39,30,"1972-06-01 2001-06-01",24.11,2.19,30,"1972-06-01 2001-06-01",7.28,1.85,30,"1972-06-01 2001-06-01",49.39,5.85,30,"1972-06-01 2001-06-01",10.85,1.03,30,"1972-06-01 2001-06-01",1.95,1.37,30,"1972-06-01 2001-06-01",116.12,40.49,30,"1972-06-01 2001-06-01",,,,,,,,,0,0,24,"1972-06-01 1995-06-01",,,,
2002-05-01,7.36,1.36,30,"1972-05-01 2001-05-01",82.85,6.01,30,"1972-05-01 2001-05-01",17.27,2.26,30,"1972-05-01 2001-05-01",26.19,2.37,30,"1972-05-01 2001-05-01",0.68,1.77,30,"1972-05-01 2001-05-01",44.16,6.97,30,"1972-05-01 2001-05-01",5.51,1.13,30,"1972-05-01 2001-05-01",2.96,1.22,30,"1972-05-01 2001-05-01",103.71,52.06,30,"1972-05-01 2001-05-01",,,,,,,,,0.2,0.98,25,"1972-05-01 2000-05-01",,,,
2002-04-01,0.03,1.45,30,"1972-04-01 2001-04-01",82.09,6.16,30,"1972-04-01 2001-04-01",8.01,1.62,30,"1972-04-01 2001-04-01",27.28,2.39,30,"1972-04-01 2001-04-01",-6.15,1.91,30,"1972-04-01 2001-04-01",48.83,5.99,30,"1972-04-01 2001-04-01",-1.15,1.45,30,"1972-04-01 2001-04-01",3.56,1.35,30,"1972-04-01 2001-04-01",80.72,35.63,30,"1972-04-01 2001-04-01",,,,,,,,,21.3,16.92,30,"1972-04-01 2001-04-01",,,,
2002-03-01,-5.5,2.12,30,"1972-03-01 2001-03-01",82.84,5.04,30,"1972-03-01 2001-03-01",0.27,1.82,30,"1972-03-01 2001-03-01",27.99,2.72,30,"1972-03-01 2001-03-01",-13.68,3.1,30,"1972-03-01 2001-03-01",53.35,4.69,30,"1972-03-01 2001-03-01",-9.07,2.61,30,"1972-03-01 2001-03-01",3.85,1.43,30,"1972-03-01 2001-03-01",84.77,27.1,30,"1972-03-01 2001-03-01",,,,,,,,,67.7,25.94,30,"1972-03-01 2001-03-01",,,,
2002-02-01,-10.74,2.93,30,"1972-02-01 2001-02-01",80.83,6.09,30,"1972-02-01 2001-02-01",-5.7,2.38,30,"1972-02-01 2001-02-01",27.9,2.51,30,"1972-02-01 2001-02-01",-19.98,3.4,30,"1972-02-01 2001-02-01",55.85,5.06,30,"1972-02-01 2001-02-01",-15.59,2.79,30,"1972-02-01 2001-02-01",3.98,1.87,30,"1972-02-01 2001-02-01",71.28,37.12,30,"1972-02-01 2001-02-01",,,,,,,,,71,22.61,30,"1972-02-01 2001-02-01",,,,
2002-01-01,-11.7,2.88,30,"1972-01-01 2001-01-01",81.96,6.44,30,"1972-01-01 2001-01-01",-7.6,2.13,30,"1972-01-01 2001-01-01",28.98,2.99,30,"1972-01-01 2001-01-01",-21.56,3.47,30,"1972-01-01 2001-01-01",59.33,5.66,30,"1972-01-01 2001-01-01",-17.34,2.8,30,"1972-01-01 2001-01-01",4.29,2.11,30,"1972-01-01 2001-01-01",92.5,33.8,30,"1972-01-01 2001-01-01",,,,,,,,,55.8,20.09,30,"1972-01-01 2001-01-01",,,,
2001-12-01,-7.89,3.07,30,"1971-12-01 2000-12-01",86.4,5.86,30,"1971-12-01 2000-12-01",-4.48,2.58,30,"1971-12-01 2000-12-01",27.34,2.85,30,"1971-12-01 2000-12-01",-16.42,3.89,30,"1971-12-01 2000-12-01",63.81,5.95,30,"1971-12-01 2000-12-01",-12.95,3.46,30,"1971-12-01 2000-12-01",3.61,1.54,30,"1971-12-01 2000-12-01",104.65,40.31,30,"1971-12-01 2000-12-01",,,,,,,,,27,16.03,30,"1971-12-01 2000-12-01",,,,
2001-11-01,-1.18,1.45,30,"1971-11-01 2000-11-01",88.2,4.95,30,"1971-11-01 2000-11-01",2.95,1.44,30,"1971-11-01 2000-11-01",25.99,3.2,30,"1971-11-01 2000-11-01",-7.48,1.86,30,"1971-11-01 2000-11-01",62.36,5.17,30,"1971-11-01 2000-11-01",-4.14,1.65,30,"1971-11-01 2000-11-01",3.8,1.6,30,"1971-11-01 2000-11-01",99.33,32.34,30,"1971-11-01 2000-11-01",,,,,,,,,3.4,2.84,30,"1971-11-01 2000-11-01",,,,
2001-10-01,4.8,1.61,30,"1971-10-01 2000-10-01",87.71,5.13,30,"1971-10-01 2000-10-01",10.78,1.59,30,"1971-10-01 2000-10-01",24.43,2.41,30,"1971-10-01 2000-10-01",-1.41,1.75,30,"1971-10-01 2000-10-01",56.16,4.52,30,"1971-10-01 2000-10-01",1.81,1.31,30,"1971-10-01 2000-10-01",2.9,1.3,30,"1971-10-01 2000-10-01",98.64,36.38,30,"1971-10-01 2000-10-01",,,,,,,,,0,0.06,28,"1971-10-01 2000-10-01",,,,
2001-09-01,11.32,1.34,30,"1971-09-01 2000-09-01",90.09,4.61,30,"1971-09-01 2000-09-01",17.78,1.38,30,"1971-09-01 2000-09-01",23.01,1.7,30,"1971-09-01 2000-09-01",5.08,1.56,30,"1971-09-01 2000-09-01",56.51,4.39,30,"1971-09-01 2000-09-01",7.4,1.44,30,"1971-09-01 2000-09-01",2.04,1.2,30,"1971-09-01 2000-09-01",122.51,35.75,30,"1971-09-01 2000-09-01",,,,,,,,,0,0,25,"1971-09-01 1995-09-01",,,,
2001-08-01,15.7,1.25,30,"1971-08-01 2000-08-01",89.36,4.47,30,"1971-08-01 2000-08-01",23.44,1.18,30,"1971-08-01 2000-08-01",21.75,1.73,30,"1971-08-01 2000-08-01",9.96,1.5,30,"1971-08-01 2000-08-01",54.67,4.6,30,"1971-08-01 2000-08-01",12.42,1.17,30,"1971-08-01 2000-08-01",1.48,0.92,30,"1971-08-01 2000-08-01",114.49,45.71,30,"1971-08-01 2000-08-01",,,,,,,,,0,0,25,"1971-08-01 1995-08-01",,,,
2001-07-01,16.57,1.09,30,"1971-07-01 2000-07-01",89.53,4.15,30,"1971-07-01 2000-07-01",24.87,1.13,30,"1971-07-01 2000-07-01",22.66,2.39,30,"1971-07-01 2000-07-01",10.84,1.44,30,"1971-07-01 2000-07-01",52.74,4.72,30,"1971-07-01 2000-07-01",13.5,1.04,30,"1971-07-01 2000-07-01",1.26,1.04,30,"1971-07-01 2000-07-01",125.43,48.27,30,"1971-07-01 2000-07-01",,,,,,,,,0,0,25,"1971-07-01 1995-07-01",,,,
2001-06-01,13.42,1.49,30,"1971-06-01 2000-06-01",87.18,4.5,30,"1971-06-01 2000-06-01",22.32,1.39,30,"1971-06-01 2000-06-01",24.05,2.2,30,"1971-06-01 2000-06-01",7.15,1.89,30,"1971-06-01 2000-06-01",49.14,6,30,"1971-06-01 2000-06-01",10.76,1.05,30,"1971-06-01 2000-06-01",1.92,1.37,30,"1971-06-01 2000-06-01",115.99,40.55,30,"1971-06-01 2000-06-01",,,,,,,,,0,0,25,"1971-06-01 1995-06-01",,,,
2001-05-01,7.29,1.34,30,"1971-05-01 2000-05-01",82.89,6,30,"1971-05-01 2000-05-01",17.17,2.19,30,"1971-05-01 2000-05-01",26.11,2.42,30,"1971-05-01 2000-05-01",0.62,1.76,30,"1971-05-01 2000-05-01",44.19,6.96,30,"1971-05-01 2000-05-01",5.44,1.12,30,"1971-05-01 2000-05-01",2.94,1.23,30,"1971-05-01 2000-05-01",105.08,51.38,30,"1971-05-01 2000-05-01",,,,,,,,,0.2,0.96,26,"1971-05-01 2000-05-01",,,,
2001-04-01,0.06,1.43,30,"1971-04-01 2000-04-01",82.59,5.89,30,"1971-04-01 2000-04-01",7.94,1.63,30,"1971-04-01 2000-04-01",27.13,2.5,30,"1971-04-01 2000-04-01",-6.09,1.89,30,"1971-04-01 2000-04-01",49.16,5.84,30,"1971-04-01 2000-04-01",-1.16,1.46,30,"1971-04-01 2000-04-01",3.56,1.35,30,"1971-04-01 2000-04-01",80.91,35.37,30,"1971-04-01 2000-04-01",,,,,,,,,21.3,16.91,30,"1971-04-01 2000-04-01",,,,
2001-03-01,-5.47,2.11,30,"1971-03-01 2000-03-01",82.99,4.97,30,"1971-03-01 2000-03-01",0.29,1.81,30,"1971-03-01 2000-03-01",27.95,2.68,30,"1971-03-01 2000-03-01",-13.64,3.11,30,"1971-03-01 2000-03-01",53.4,4.67,30,"1971-03-01 2000-03-01",-9.05,2.61,30,"1971-03-01 2000-03-01",3.84,1.43,30,"1971-03-01 2000-03-01",86.43,26.14,30,"1971-03-01 2000-03-01",,,,,,,,,67.9,26.01,30,"1971-03-01 2000-03-01",,,,
2001-02-01,-10.72,2.94,30,"1971-02-01 2000-02-01",80.95,6.13,30,"1971-02-01 2000-02-01",-5.71,2.38,30,"1971-02-01 2000-02-01",27.94,2.58,30,"1971-02-01 2000-02-01",-19.85,3.42,30,"1971-02-01 2000-02-01",56.22,5.46,30,"1971-02-01 2000-02-01",-15.53,2.79,30,"1971-02-01 2000-02-01",4.04,1.88,30,"1971-02-01 2000-02-01",72.82,38.82,30,"1971-02-01 2000-02-01",,,,,,,,,72.6,23.71,30,"1971-02-01 2000-02-01",,,,
2001-01-01,-11.84,2.91,30,"1971-01-01 2000-01-01",81.72,6.4,30,"1971-01-01 2000-01-01",-7.7,2.17,30,"1971-01-01 2000-01-01",29.13,2.95,30,"1971-01-01 2000-01-01",-21.69,3.49,30,"1971-01-01 2000-01-01",59.2,5.67,30,"1971-01-01 2000-01-01",-17.44,2.84,30,"1971-01-01 2000-01-01",4.42,2.11,30,"1971-01-01 2000-01-01",94.68,31.1,30,"1971-01-01 2000-01-01",,,,,,,,,55.6,20.24,30,"1971-01-01 2000-01-01",,,,
2000-12-01,-7.98,3.15,30,"1970-12-01 1999-12-01",86.1,5.94,30,"1970-12-01 1999-12-01",-4.5,2.59,30,"1970-12-01 1999-12-01",27.25,2.67,30,"1970-12-01 1999-12-01",-16.48,3.93,30,"1970-12-01 1999-12-01",63.49,6.09,30,"1970-12-01 1999-12-01",-12.95,3.46,30,"1970-12-01 1999-12-01",3.65,1.62,30,"1970-12-01 1999-12-01",101.62,41.11,30,"1970-12-01 1999-12-01",,,,,,,,,26.9,16.12,30,"1970-12-01 1999-12-01",,,,
2000-11-01,-1.18,1.45,30,"1970-11-01 1999-11-01",88.14,4.89,30,"1970-11-01 1999-11-01",2.98,1.47,30,"1970-11-01 1999-11-01",26.01,3.17,30,"1970-11-01 1999-11-01",-7.56,1.71,30,"1970-11-01 1999-11-01",62.1,4.85,30,"1970-11-01 1999-11-01",-4.18,1.6,30,"1970-11-01 1999-11-01",3.81,1.59,30,"1970-11-01 1999-11-01",100.81,31.41,30,"1970-11-01 1999-11-01",,,,,,,,,3.4,2.82,30,"1970-11-01 1999-11-01",,,,
2000-10-01,4.83,1.64,30,"1970-10-01 1999-10-01",87.58,5.05,30,"1970-10-01 1999-10-01",10.86,1.66,30,"1970-10-01 1999-10-01",24.17,2.47,30,"1970-10-01 1999-10-01",-1.36,1.79,30,"1970-10-01 1999-10-01",56.25,4.54,30,"1970-10-01 1999-10-01",1.87,1.35,30,"1970-10-01 1999-10-01",2.88,1.31,30,"1970-10-01 1999-10-01",101.58,33.64,30,"1970-10-01 1999-10-01",,,,,,,,,0,0.06,28,"1970-10-01 1999-10-01",,,,
2000-09-01,11.33,1.34,30,"1970-09-01 1999-09-01",90.13,4.63,30,"1970-09-01 1999-09-01",17.77,1.39,30,"1970-09-01 1999-09-01",22.87,1.62,30,"1970-09-01 1999-09-01",5.09,1.56,30,"1970-09-01 1999-09-01",56.72,4.54,30,"1970-09-01 1999-09-01",7.4,1.43,30,"1970-09-01 1999-09-01",2.05,1.2,30,"1970-09-01 1999-09-01",123.68,35.74,30,"1970-09-01 1999-09-01",,,,,,,,,0,0,26,"1970-09-01 1995-09-01",,,,
2000-08-01,15.69,1.25,30,"1970-08-01 1999-08-01",89.37,4.47,30,"1970-08-01 1999-08-01",23.46,1.2,30,"1970-08-01 1999-08-01",21.76,1.74,30,"1970-08-01 1999-08-01",9.94,1.49,30,"1970-08-01 1999-08-01",54.48,4.67,30,"1970-08-01 1999-08-01",12.4,1.17,30,"1970-08-01 1999-08-01",1.46,0.91,30,"1970-08-01 1999-08-01",114.68,45.66,30,"1970-08-01 1999-08-01",,,,,,,,,0,0,26,"1970-08-01 1995-08-01",,,,
2000-07-01,16.64,1.08,30,"1970-07-01 1999-07-01",89.59,4.15,30,"1970-07-01 1999-07-01",24.93,1.14,30,"1970-07-01 1999-07-01",22.55,2.38,30,"1970-07-01 1999-07-01",10.89,1.46,30,"1970-07-01 1999-07-01",52.73,4.72,30,"1970-07-01 1999-07-01",13.55,1.06,30,"1970-07-01 1999-07-01",1.2,1.01,30,"1970-07-01 1999-07-01",127.29,46.94,30,"1970-07-01 1999-07-01",,,,,,,,,0,0,26,"1970-07-01 1995-07-01",,,,
2000-06-01,13.45,1.48,30,"1970-06-01 1999-06-01",87.17,4.49,30,"1970-06-01 1999-06-01",22.36,1.37,30,"1970-06-01 1999-06-01",24.15,2.3,30,"1970-06-01 1999-06-01",7.21,1.86,30,"1970-06-01 1999-06-01",49.29,5.92,30,"1970-06-01 1999-06-01",10.74,1.06,30,"1970-06-01 1999-06-01",1.92,1.37,30,"1970-06-01 1999-06-01",114.91,40.78,30,"1970-06-01 1999-06-01",,,,,,,,,0,0,26,"1970-06-01 1995-06-01",,,,
2000-05-01,7.25,1.34,30,"1970-05-01 1999-05-01",82.73,5.91,30,"1970-05-01 1999-05-01",17.17,2.19,30,"1970-05-01 1999-05-01",25.96,2.27,30,"1970-05-01 1999-05-01",0.56,1.77,30,"1970-05-01 1999-05-01",44.02,6.94,30,"1970-05-01 1999-05-01",5.4,1.13,30,"1970-05-01 1999-05-01",2.9,1.22,30,"1970-05-01 1999-05-01",104.97,51.38,30,"1970-05-01 1999-05-01",,,,,,,,,0,0.05,26,"1970-05-01 1995-05-01",,,,
2000-04-01,0.04,1.42,30,"1970-04-01 1999-04-01",82.57,5.88,30,"1970-04-01 1999-04-01",7.94,1.64,30,"1970-04-01 1999-04-01",27.05,2.45,30,"1970-04-01 1999-04-01",-6.11,1.89,30,"1970-04-01 1999-04-01",49.14,5.84,30,"1970-04-01 1999-04-01",-1.21,1.45,30,"1970-04-01 1999-04-01",3.58,1.34,30,"1970-04-01 1999-04-01",79.93,35.13,30,"1970-04-01 1999-04-01",,,,,,,,,22.3,16.53,30,"1970-04-01 1999-04-01",,,,
2000-03-01,-5.57,2.04,30,"1970-03-01 1999-03-01",83.02,4.97,30,"1970-03-01 1999-03-01",0.17,1.69,30,"1970-03-01 1999-03-01",28.07,2.73,30,"1970-03-01 1999-03-01",-13.73,3.03,30,"1970-03-01 1999-03-01",53.42,4.67,30,"1970-03-01 1999-03-01",-9.21,2.44,30,"1970-03-01 1999-03-01",3.91,1.46,30,"1970-03-01 1999-03-01",87.56,25.15,30,"1970-03-01 1999-03-01",,,,,,,,,69.2,24.7,30,"1970-03-01 1999-03-01",,,,
2000-02-01,-10.7,2.94,30,"1970-02-01 1999-02-01",81.22,6.02,30,"1970-02-01 1999-02-01",-5.77,2.35,30,"1970-02-01 1999-02-01",27.84,2.56,30,"1970-02-01 1999-02-01",-19.87,3.43,30,"1970-02-01 1999-02-01",56.46,5.31,30,"1970-02-01 1999-02-01",-15.64,2.8,30,"1970-02-01 1999-02-01",4.04,1.87,30,"1970-02-01 1999-02-01",74.2,39,30,"1970-02-01 1999-02-01",,,,,,,,,72.3,24.16,30,"1970-02-01 1999-02-01",,,,
2000-01-01,-11.98,3.07,30,"1970-01-01 1999-01-01",81.55,6.59,30,"1970-01-01 1999-01-01",-7.82,2.28,30,"1970-01-01 1999-01-01",28.89,3.13,30,"1970-01-01 1999-01-01",-21.79,3.54,30,"1970-01-01 1999-01-01",59.05,5.81,30,"1970-01-01 1999-01-01",-17.52,2.86,30,"1970-01-01 1999-01-01",4.4,2.1,30,"1970-01-01 1999-01-01",92.26,32.03,30,"1970-01-01 1999-01-01",,,,,,,,,54.8,21.19,30,"1970-01-01 1999-01-01",,,,
1999-12-01,-8.06,3.11,30,"1969-12-01 1998-12-01",85.93,5.91,30,"1969-12-01 1998-12-01",-4.54,2.57,30,"1969-12-01 1998-12-01",27.28,2.66,30,"1969-12-01 1998-12-01",-16.53,3.89,30,"1969-12-01 1998-12-01",63.41,6.07,30,"1969-12-01 1998-12-01",-13.01,3.4,30,"1969-12-01 1998-12-01",3.71,1.62,30,"1969-12-01 1998-12-01",102.73,40.6,30,"1969-12-01 1998-12-01",,,,,,,,,27.1,15.87,30,"1969-12-01 1998-12-01",,,,
1999-11-01,-1.13,1.5,30,"1969-11-01 1998-11-01",88.49,4.68,30,"1969-11-01 1998-11-01",2.93,1.4,30,"1969-11-01 1998-11-01",25.84,3.13,30,"1969-11-01 1998-11-01",-7.47,1.81,30,"1969-11-01 1998-11-01",62.66,4.83,30,"1969-11-01 1998-11-01",-4.19,1.59,30,"1969-11-01 1998-11-01",3.86,1.64,30,"1969-11-01 1998-11-01",102,31.11,30,"1969-11-01 1998-11-01",,,,,,,,,3.4,2.77,30,"1969-11-01 1998-11-01",,,,
1999-10-01,4.86,1.63,30,"1969-10-01 1998-10-01",87.8,5,30,"1969-10-01 1998-10-01",10.88,1.65,30,"1969-10-01 1998-10-01",24.09,2.4,30,"1969-10-01 1998-10-01",-1.32,1.75,30,"1969-10-01 1998-10-01",56.25,4.54,30,"1969-10-01 1998-10-01",1.89,1.34,30,"1969-10-01 1998-10-01",2.95,1.31,30,"1969-10-01 1998-10-01",100.29,33.87,30,"1969-10-01 1998-10-01",,,,,,,,,0,0.06,28,"1969-10-01 1997-10-01",,,,
1999-09-01,11.25,1.26,30,"1969-09-01 1998-09-01",90.37,4.64,30,"1969-09-01 1998-09-01",17.63,1.24,30,"1969-09-01 1998-09-01",22.9,1.61,30,"1969-09-01 1998-09-01",5,1.46,30,"1969-09-01 1998-09-01",56.86,4.6,30,"1969-09-01 1998-09-01",7.27,1.29,30,"1969-09-01 1998-09-01",2.12,1.18,30,"1969-09-01 1998-09-01",120.75,34.59,30,"1969-09-01 1998-09-01",,,,,,,,,0,0,27,"1969-09-01 1995-09-01",,,,
1999-08-01,15.77,1.25,30,"1969-08-01 1998-08-01",89.53,4.47,30,"1969-08-01 1998-08-01",23.5,1.21,30,"1969-08-01 1998-08-01",21.75,1.73,30,"1969-08-01 1998-08-01",10.01,1.53,30,"1969-08-01 1998-08-01",54.6,4.63,30,"1969-08-01 1998-08-01",12.43,1.19,30,"1969-08-01 1998-08-01",1.48,0.91,30,"1969-08-01 1998-08-01",115.99,45.08,30,"1969-08-01 1998-08-01",,,,,,,,,0,0,27,"1969-08-01 1995-08-01",,,,
1999-07-01,16.56,1.1,30,"1969-07-01 1998-07-01",89.59,4.15,30,"1969-07-01 1998-07-01",24.91,1.15,30,"1969-07-01 1998-07-01",22.4,2.24,30,"1969-07-01 1998-07-01",10.79,1.48,30,"1969-07-01 1998-07-01",52.47,4.66,30,"1969-07-01 1998-07-01",13.47,1.08,30,"1969-07-01 1998-07-01",1.23,1.05,30,"1969-07-01 1998-07-01",126.18,46.49,30,"1969-07-01 1998-07-01",,,,,,,,,0,0,27,"1969-07-01 1995-07-01",,,,
1999-06-01,13.36,1.42,30,"1969-06-01 1998-06-01",87.2,4.5,30,"1969-06-01 1998-06-01",22.26,1.32,30,"1969-06-01 1998-06-01",24.11,2.28,30,"1969-06-01 1998-06-01",7.11,1.8,30,"1969-06-01 1998-06-01",49.2,5.91,30,"1969-06-01 1998-06-01",10.68,1.01,30,"1969-06-01 1998-06-01",1.98,1.38,30,"1969-06-01 1998-06-01",113.77,40.24,30,"1969-06-01 1998-06-01",,,,,,,,,0,0,27,"1969-06-01 1995-06-01",,,,
1999-05-01,7.17,1.29,30,"1969-05-01 1998-05-01",82.96,5.86,30,"1969-05-01 1998-05-01",16.97,2.04,30,"1969-05-01 1998-05-01",26,2.26,30,"1969-05-01 1998-05-01",0.42,1.72,30,"1969-05-01 1998-05-01",44.21,6.89,30,"1969-05-01 1998-05-01",5.26,1.08,30,"1969-05-01 1998-05-01",2.94,1.22,30,"1969-05-01 1998-05-01",109.05,50.77,30,"1969-05-01 1998-05-01",,,,,,,,,0,0.05,27,"1969-05-01 1995-05-01",,,,
1999-04-01,0.07,1.42,30,"1969-04-01 1998-04-01",82.92,5.94,30,"1969-04-01 1998-04-01",7.87,1.65,30,"1969-04-01 1998-04-01",27.04,2.45,30,"1969-04-01 1998-04-01",-6.15,1.89,30,"1969-04-01 1998-04-01",49.4,5.78,30,"1969-04-01 1998-04-01",-1.31,1.48,30,"1969-04-01 1998-04-01",3.62,1.3,30,"1969-04-01 1998-04-01",82.1,33.96,30,"1969-04-01 1998-04-01",,,,,,,,,23,16.5,30,"1969-04-01 1998-04-01",,,,
1999-03-01,-5.66,1.99,30,"1969-03-01 1998-03-01",82.73,4.83,30,"1969-03-01 1998-03-01",0.12,1.66,30,"1969-03-01 1998-03-01",28.07,2.73,30,"1969-03-01 1998-03-01",-13.87,2.92,30,"1969-03-01 1998-03-01",53.29,4.59,30,"1969-03-01 1998-03-01",-9.31,2.37,30,"1969-03-01 1998-03-01",4.03,1.55,30,"1969-03-01 1998-03-01",87.71,25.09,30,"1969-03-01 1998-03-01",,,,,,,,,70,24.7,30,"1969-03-01 1998-03-01",,,,
1999-02-01,-10.76,2.88,30,"1969-02-01 1998-02-01",80.86,5.86,30,"1969-02-01 1998-02-01",-5.81,2.31,30,"1969-02-01 1998-02-01",27.95,2.65,30,"1969-02-01 1998-02-01",-19.82,3.49,30,"1969-02-01 1998-02-01",56.37,5.29,30,"1969-02-01 1998-02-01",-15.56,2.91,30,"1969-02-01 1998-02-01",4.27,2.1,30,"1969-02-01 1998-02-01",73.65,39.46,30,"1969-02-01 1998-02-01",,,,,,,,,73,24.16,30,"1969-02-01 1998-02-01",,,,
1999-01-01,-11.92,3.12,30,"1969-01-01 1998-01-01",81.44,6.51,30,"1969-01-01 1998-01-01",-7.73,2.35,30,"1969-01-01 1998-01-01",28.7,2.96,30,"1969-01-01 1998-01-01",-21.61,3.69,30,"1969-01-01 1998-01-01",59.13,5.85,30,"1969-01-01 1998-01-01",-17.36,2.99,30,"1969-01-01 1998-01-01",4.43,2.1,30,"1969-01-01 1998-01-01",91.31,31.35,30,"1969-01-01 1998-01-01",,,,,,,,,56.5,22.63,30,"1969-01-01 1998-01-01",,,,
