"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1991","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","959684","","","","0"
"1992","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","973980","","","","0"
"1993","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","989695","","","","0"
"1994","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","1003412","","","","0"
"1995","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","1007078","","","","0"
"1996","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","991565","","","","0"
"1997","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","970320","","","","0"
"1998","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","937581","","","","0"
"1999","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","907564","","","","0"
"2000","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","891629","","","","0"
"2001","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","896351","","","","0"
"2002","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","899722","","","","0"
"2003","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","894702","","","","0"
"2004","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","885412","","","","0"
"2005","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","878149","","","","0"
"2006","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","867331","","","","0"
"2007","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","857954","","","","0"
"2008","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","853442","","","","0"
"2009","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","853143","","","","0"
"2010","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","855783","","","","0"
"2011","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","865367","","","","0"
"2012","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","876551","","","","0"
"2013","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","890959","","","","0"
"2014","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","901802","","","","0"
"2015","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","911880","","","","0"
"2016","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","930684","","","","0"
"2017","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","947739","","","","0"
"2018","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","971535","","","","0"
"2019","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","1005599","","","","0"
"2020","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","1041463","","","","0"
"2021","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","1064707","","","","0"
"2022","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","1107073","","","","0"
"2023","Ontario","2016A000235","Total - gender","30 to 34 years","Persons","249","units","0","v468687","7.1.43","1186699","","","","0"
"1990","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","835509","","","","0"
"1991","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","855143","","","","0"
"1992","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","877322","","","","0"
"1993","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","900733","","","","0"
"1994","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","921368","","","","0"
"1995","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","944084","","","","0"
"1996","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","971298","","","","0"
"1997","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","995477","","","","0"
"1998","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","1018402","","","","0"
"1999","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","1038385","","","","0"
"2000","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","1050058","","","","0"
"2001","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","1045591","","","","0"
"2002","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","1032757","","","","0"
"2003","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","1005044","","","","0"
"2004","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","975378","","","","0"
"2005","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","952638","","","","0"
"2006","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","942112","","","","0"
"2007","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","931254","","","","0"
"2008","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","922077","","","","0"
"2009","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","908014","","","","0"
"2010","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","897684","","","","0"
"2011","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","883904","","","","0"
"2012","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","881686","","","","0"
"2013","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","880244","","","","0"
"2014","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","881360","","","","0"
"2015","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","881022","","","","0"
"2016","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","892168","","","","0"
"2017","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","907403","","","","0"
"2018","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","932769","","","","0"
"2019","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","961119","","","","0"
"2020","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","987659","","","","0"
"2021","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","1004745","","","","0"
"2022","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","1033748","","","","0"
"2023","Ontario","2016A000235","Total - gender","35 to 39 years","Persons","249","units","0","v468705","7.1.49","1080221","","","","0"
"1990","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","763735","","","","0"
"1991","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","792149","","","","0"
"1992","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","791056","","","","0"
"1993","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","799219","","","","0"
"1994","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","816425","","","","0"
"1995","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","840553","","","","0"
"1996","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","864259","","","","0"
"1997","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","894292","","","","0"
"1998","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","921572","","","","0"
"1999","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","944716","","","","0"
"2000","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","971430","","","","0"
"2001","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","1005725","","","","0"
"2002","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","1034064","","","","0"
"2003","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","1060779","","","","0"
"2004","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","1085256","","","","0"
"2005","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","1097464","","","","0"
"2006","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","1087425","","","","0"
"2007","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","1060488","","","","0"
"2008","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","1023249","","","","0"
"2009","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","986675","","","","0"
"2010","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","958893","","","","0"
"2011","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","949774","","","","0"
"2012","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","944778","","","","0"
"2013","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","937504","","","","0"
"2014","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","925904","","","","0"
"2015","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","916103","","","","0"
"2016","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","905587","","","","0"
"2017","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","903456","","","","0"
"2018","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","906447","","","","0"
"2019","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","914909","","","","0"
"2020","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","921902","","","","0"
"2021","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","933676","","","","0"
"2022","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","953433","","","","0"
"2023","Ontario","2016A000235","Total - gender","40 to 44 years","Persons","249","units","0","v468726","7.1.55","990418","","","","0"
"1990","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","589671","","","","0"
"1991","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","616489","","","","0"
"1992","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","663037","","","","0"
"1993","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","699206","","","","0"
"1994","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","731289","","","","0"
"1995","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","763554","","","","0"
"1996","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","789653","","","","0"
"1997","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","794248","","","","0"
"1998","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","806701","","","","0"
"1999","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","827380","","","","0"
"2000","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","854391","","","","0"
"2001","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","881702","","","","0"
"2002","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","913970","","","","0"
"2003","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","943207","","","","0"
"2004","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","968577","","","","0"
"2005","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","994271","","","","0"
"2006","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","1024318","","","","0"
"2007","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","1047216","","","","0"
"2008","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","1073630","","","","0"
"2009","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","1093699","","","","0"
"2010","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","1099542","","","","0"
"2011","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","1081588","","","","0"
"2012","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","1057146","","","","0"
"2013","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","1023882","","","","0"
"2014","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","992030","","","","0"
"2015","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","967150","","","","0"
"2016","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","959799","","","","0"
"2017","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","957063","","","","0"
"2018","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","953488","","","","0"
"2019","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","947806","","","","0"
"2020","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","941297","","","","0"
"2021","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","928933","","","","0"
"2022","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","925703","","","","0"
"2023","Ontario","2016A000235","Total - gender","45 to 49 years","Persons","249","units","0","v468747","7.1.61","934890","","","","0"
"1990","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","491896","","","","0"
"1991","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","504719","","","","0"
"1992","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","520922","","","","0"
"1993","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","542638","","","","0"
"1994","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","562983","","","","0"
"1995","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","582459","","","","0"
"1996","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","608188","","","","0"
"1997","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","656403","","","","0"
"1998","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","694553","","","","0"
"1999","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","727457","","","","0"
"2000","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","761709","","","","0"
"2001","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","791646","","","","0"
"2002","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","797649","","","","0"
"2003","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","810656","","","","0"
"2004","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","833134","","","","0"
"2005","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","860720","","","","0"
"2006","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","887822","","","","0"
"2007","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","918096","","","","0"
"2008","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","946480","","","","0"
"2009","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","972202","","","","0"
"2010","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","998476","","","","0"
"2011","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","1028489","","","","0"
"2012","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","1047685","","","","0"
"2013","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","1068331","","","","0"
"2014","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","1085025","","","","0"
"2015","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","1089229","","","","0"
"2016","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","1074738","","","","0"
"2017","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","1052599","","","","0"
"2018","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","1022904","","","","0"
"2019","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","995970","","","","0"
"2020","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","975572","","","","0"
"2021","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","970476","","","","0"
"2022","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","966753","","","","0"
"2023","Ontario","2016A000235","Total - gender","50 to 54 years","Persons","249","units","0","v468765","7.1.67","964609","","","","0"
"1990","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","468404","","","","0"
"1991","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","466839","","","","0"
"1992","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","467137","","","","0"
"1993","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","470826","","","","0"
"1994","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","481064","","","","0"
"1995","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","489953","","","","0"
"1996","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","500697","","","","0"
"1997","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","515136","","","","0"
"1998","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","534945","","","","0"
"1999","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","553709","","","","0"
"2000","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","573195","","","","0"
"2001","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","600586","","","","0"
"2002","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","649950","","","","0"
"2003","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","689026","","","","0"
"2004","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","721958","","","","0"
"2005","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","754456","","","","0"
"2006","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","782564","","","","0"
"2007","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","787724","","","","0"
"2008","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","801726","","","","0"
"2009","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","824245","","","","0"
"2010","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","852637","","","","0"
"2011","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","878908","","","","0"
"2012","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","908002","","","","0"
"2013","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","935919","","","","0"
"2014","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","959786","","","","0"
"2015","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","981658","","","","0"
"2016","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","1007191","","","","0"
"2017","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","1028734","","","","0"
"2018","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","1052311","","","","0"
"2019","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","1072470","","","","0"
"2020","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","1078867","","","","0"
"2021","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","1064091","","","","0"
"2022","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","1040809","","","","0"
"2023","Ontario","2016A000235","Total - gender","55 to 59 years","Persons","249","units","0","v468786","7.1.73","1013190","","","","0"
"1990","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","452127","","","","0"
"1991","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","454082","","","","0"
"1992","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","457544","","","","0"
"1993","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","459123","","","","0"
"1994","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","460274","","","","0"
"1995","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","459658","","","","0"
"1996","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","458965","","","","0"
"1997","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","459482","","","","0"
"1998","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","462079","","","","0"
"1999","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","469225","","","","0"
"2000","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","475942","","","","0"
"2001","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","486408","","","","0"
"2002","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","503212","","","","0"
"2003","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","524749","","","","0"
"2004","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","546182","","","","0"
"2005","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","566113","","","","0"
"2006","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","591878","","","","0"
"2007","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","637840","","","","0"
"2008","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","675715","","","","0"
"2009","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","708790","","","","0"
"2010","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","743861","","","","0"
"2011","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","771099","","","","0"
"2012","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","773940","","","","0"
"2013","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","786614","","","","0"
"2014","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","806312","","","","0"
"2015","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","831424","","","","0"
"2016","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","856496","","","","0"
"2017","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","886184","","","","0"
"2018","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","913904","","","","0"
"2019","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","939832","","","","0"
"2020","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","964028","","","","0"
"2021","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","989448","","","","0"
"2022","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","1007975","","","","0"
"2023","Ontario","2016A000235","Total - gender","60 to 64 years","Persons","249","units","0","v468804","7.1.79","1030482","","","","0"
"1990","Ontario","2016A000235","Total - gender","65 to 69 years","Persons","249","units","0","v468825","7.1.85","411570","","","","0"
