"REF_DATE","GEO","DGUID","Sales taxes","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008","British Columbia","2016A000259","Excluding sales taxes","Other fuels","Dollars","81","millions","6","v99925007","11.1.21","252.9","","","","1"
"2009","British Columbia","2016A000259","Excluding sales taxes","Other fuels","Dollars","81","millions","6","v99925007","11.1.21","162.3","","","","1"
"2010","British Columbia","2016A000259","Excluding sales taxes","Other fuels","Dollars","81","millions","6","v99925007","11.1.21","162.0","","","","1"
"2011","British Columbia","2016A000259","Excluding sales taxes","Other fuels","Dollars","81","millions","6","v99925007","11.1.21","173.6","","","","1"
"2012","British Columbia","2016A000259","Excluding sales taxes","Other fuels","Dollars","81","millions","6","v99925007","11.1.21","167.1","","","","1"
"2013","British Columbia","2016A000259","Excluding sales taxes","Other fuels","Dollars","81","millions","6","v99925007","11.1.21","145.5","","","","1"
"2014","British Columbia","2016A000259","Excluding sales taxes","Other fuels","Dollars","81","millions","6","v99925007","11.1.21","133.0","","","","1"
"2015","British Columbia","2016A000259","Excluding sales taxes","Other fuels","Dollars","81","millions","6","v99925007","11.1.21","105.1","","","","1"
"2016","British Columbia","2016A000259","Excluding sales taxes","Other fuels","Dollars","81","millions","6","v99925007","11.1.21","90.1","","","","1"
"2017","British Columbia","2016A000259","Excluding sales taxes","Other fuels","Dollars","81","millions","6","v99925007","11.1.21","103.4","","","","1"
"2018","British Columbia","2016A000259","Excluding sales taxes","Other fuels","Dollars","81","millions","6","v99925007","11.1.21","120.4","","","","1"
"2019","British Columbia","2016A000259","Excluding sales taxes","Other fuels","Dollars","81","millions","6","v99925007","11.1.21","133.0","","","","1"
"2020","British Columbia","2016A000259","Excluding sales taxes","Other fuels","Dollars","81","millions","6","v99925007","11.1.21","115.7","","","","1"
"2021","British Columbia","2016A000259","Excluding sales taxes","Other fuels","Dollars","81","millions","6","v99925007","11.1.21","113.4","","","","1"
"2022","British Columbia","2016A000259","Excluding sales taxes","Other fuels","Dollars","81","millions","6","v99925007","11.1.21","132.1","","","","1"
"2007","British Columbia","2016A000259","Excluding sales taxes","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v99925008","11.1.22","6179.6","","","","1"
"2008","British Columbia","2016A000259","Excluding sales taxes","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v99925008","11.1.22","6340.4","","","","1"
"2009","British Columbia","2016A000259","Excluding sales taxes","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v99925008","11.1.22","6140.5","","","","1"
"2010","British Columbia","2016A000259","Excluding sales taxes","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v99925008","11.1.22","6241.1","","","","1"
"2011","British Columbia","2016A000259","Excluding sales taxes","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v99925008","11.1.22","6197.3","","","","1"
"2012","British Columbia","2016A000259","Excluding sales taxes","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v99925008","11.1.22","6329.3","","","","1"
"2013","British Columbia","2016A000259","Excluding sales taxes","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v99925008","11.1.22","6533.1","","","","1"
"2014","British Columbia","2016A000259","Excluding sales taxes","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v99925008","11.1.22","6982.7","","","","1"
"2015","British Columbia","2016A000259","Excluding sales taxes","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v99925008","11.1.22","7553.7","","","","1"
"2016","British Columbia","2016A000259","Excluding sales taxes","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v99925008","11.1.22","8044.2","","","","1"
"2017","British Columbia","2016A000259","Excluding sales taxes","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v99925008","11.1.22","8605.9","","","","1"
"2018","British Columbia","2016A000259","Excluding sales taxes","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v99925008","11.1.22","8969.7","","","","1"
"2019","British Columbia","2016A000259","Excluding sales taxes","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v99925008","11.1.22","9283.1","","","","1"
"2020","British Columbia","2016A000259","Excluding sales taxes","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v99925008","11.1.22","9506.5","","","","1"
"2021","British Columbia","2016A000259","Excluding sales taxes","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v99925008","11.1.22","10500.2","","","","1"
"2022","British Columbia","2016A000259","Excluding sales taxes","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","millions","6","v99925008","11.1.22","10618.2","","","","1"
"2007","British Columbia","2016A000259","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99925009","11.1.23","1797.2","","","","1"
"2008","British Columbia","2016A000259","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99925009","11.1.23","1777.0","","","","1"
"2009","British Columbia","2016A000259","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99925009","11.1.23","1633.9","","","","1"
"2010","British Columbia","2016A000259","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99925009","11.1.23","1666.0","","","","1"
"2011","British Columbia","2016A000259","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99925009","11.1.23","1655.9","","","","1"
"2012","British Columbia","2016A000259","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99925009","11.1.23","1712.7","","","","1"
"2013","British Columbia","2016A000259","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99925009","11.1.23","1805.5","","","","1"
"2014","British Columbia","2016A000259","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99925009","11.1.23","2004.6","","","","1"
"2015","British Columbia","2016A000259","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99925009","11.1.23","2255.6","","","","1"
"2016","British Columbia","2016A000259","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99925009","11.1.23","2454.0","","","","1"
"2017","British Columbia","2016A000259","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99925009","11.1.23","2517.1","","","","1"
"2018","British Columbia","2016A000259","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99925009","11.1.23","2731.7","","","","1"
"2019","British Columbia","2016A000259","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99925009","11.1.23","2844.9","","","","1"
"2020","British Columbia","2016A000259","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99925009","11.1.23","2927.5","","","","1"
"2021","British Columbia","2016A000259","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99925009","11.1.23","3361.1","","","","1"
"2022","British Columbia","2016A000259","Excluding sales taxes","Furniture and furnishings","Dollars","81","millions","6","v99925009","11.1.23","3445.0","","","","1"
"2007","British Columbia","2016A000259","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99925010","11.1.24","105.8","","","","1"
"2008","British Columbia","2016A000259","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99925010","11.1.24","101.6","","","","1"
"2009","British Columbia","2016A000259","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99925010","11.1.24","86.9","","","","1"
"2010","British Columbia","2016A000259","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99925010","11.1.24","89.7","","","","1"
"2011","British Columbia","2016A000259","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99925010","11.1.24","85.4","","","","1"
"2012","British Columbia","2016A000259","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99925010","11.1.24","84.8","","","","1"
"2013","British Columbia","2016A000259","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99925010","11.1.24","85.6","","","","1"
"2014","British Columbia","2016A000259","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99925010","11.1.24","92.9","","","","1"
"2015","British Columbia","2016A000259","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99925010","11.1.24","96.4","","","","1"
"2016","British Columbia","2016A000259","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99925010","11.1.24","106.4","","","","1"
"2017","British Columbia","2016A000259","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99925010","11.1.24","117.5","","","","1"
"2018","British Columbia","2016A000259","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99925010","11.1.24","125.7","","","","1"
"2019","British Columbia","2016A000259","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99925010","11.1.24","126.0","","","","1"
"2020","British Columbia","2016A000259","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99925010","11.1.24","134.2","","","","1"
"2021","British Columbia","2016A000259","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99925010","11.1.24","145.5","","","","1"
"2022","British Columbia","2016A000259","Excluding sales taxes","Carpets and other floor coverings","Dollars","81","millions","6","v99925010","11.1.24","150.8","","","","1"
"2007","British Columbia","2016A000259","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99925011","11.1.25","338.6","","","","1"
"2008","British Columbia","2016A000259","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99925011","11.1.25","341.6","","","","1"
"2009","British Columbia","2016A000259","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99925011","11.1.25","318.8","","","","1"
"2010","British Columbia","2016A000259","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99925011","11.1.25","325.2","","","","1"
"2011","British Columbia","2016A000259","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99925011","11.1.25","314.6","","","","1"
"2012","British Columbia","2016A000259","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99925011","11.1.25","318.2","","","","1"
"2013","British Columbia","2016A000259","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99925011","11.1.25","319.4","","","","1"
"2014","British Columbia","2016A000259","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99925011","11.1.25","347.2","","","","1"
"2015","British Columbia","2016A000259","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99925011","11.1.25","381.6","","","","1"
"2016","British Columbia","2016A000259","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99925011","11.1.25","408.2","","","","1"
"2017","British Columbia","2016A000259","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99925011","11.1.25","449.8","","","","1"
"2018","British Columbia","2016A000259","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99925011","11.1.25","457.8","","","","1"
"2019","British Columbia","2016A000259","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99925011","11.1.25","472.4","","","","1"
"2020","British Columbia","2016A000259","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99925011","11.1.25","464.2","","","","1"
"2021","British Columbia","2016A000259","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99925011","11.1.25","491.0","","","","1"
"2022","British Columbia","2016A000259","Excluding sales taxes","Household textiles","Dollars","81","millions","6","v99925011","11.1.25","401.5","","","","1"
"2007","British Columbia","2016A000259","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99925012","11.1.26","551.9","","","","1"
"2008","British Columbia","2016A000259","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99925012","11.1.26","578.4","","","","1"
"2009","British Columbia","2016A000259","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99925012","11.1.26","566.9","","","","1"
"2010","British Columbia","2016A000259","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99925012","11.1.26","562.2","","","","1"
"2011","British Columbia","2016A000259","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99925012","11.1.26","557.4","","","","1"
"2012","British Columbia","2016A000259","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99925012","11.1.26","588.4","","","","1"
"2013","British Columbia","2016A000259","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99925012","11.1.26","611.4","","","","1"
"2014","British Columbia","2016A000259","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99925012","11.1.26","658.0","","","","1"
"2015","British Columbia","2016A000259","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99925012","11.1.26","714.6","","","","1"
"2016","British Columbia","2016A000259","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99925012","11.1.26","808.6","","","","1"
"2017","British Columbia","2016A000259","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99925012","11.1.26","914.9","","","","1"
"2018","British Columbia","2016A000259","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99925012","11.1.26","887.4","","","","1"
"2019","British Columbia","2016A000259","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99925012","11.1.26","893.2","","","","1"
"2020","British Columbia","2016A000259","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99925012","11.1.26","973.3","","","","1"
"2021","British Columbia","2016A000259","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99925012","11.1.26","1131.3","","","","1"
"2022","British Columbia","2016A000259","Excluding sales taxes","Major household appliances","Dollars","81","millions","6","v99925012","11.1.26","1219.0","","","","1"
"2007","British Columbia","2016A000259","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99925013","11.1.27","168.8","","","","1"
"2008","British Columbia","2016A000259","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99925013","11.1.27","176.4","","","","1"
"2009","British Columbia","2016A000259","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99925013","11.1.27","174.1","","","","1"
"2010","British Columbia","2016A000259","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99925013","11.1.27","177.2","","","","1"
"2011","British Columbia","2016A000259","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99925013","11.1.27","179.6","","","","1"
"2012","British Columbia","2016A000259","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99925013","11.1.27","185.5","","","","1"
"2013","British Columbia","2016A000259","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99925013","11.1.27","212.0","","","","1"
"2014","British Columbia","2016A000259","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99925013","11.1.27","224.3","","","","1"
"2015","British Columbia","2016A000259","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99925013","11.1.27","231.7","","","","1"
"2016","British Columbia","2016A000259","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99925013","11.1.27","250.3","","","","1"
"2017","British Columbia","2016A000259","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99925013","11.1.27","267.1","","","","1"
"2018","British Columbia","2016A000259","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99925013","11.1.27","294.5","","","","1"
"2019","British Columbia","2016A000259","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99925013","11.1.27","333.7","","","","1"
"2020","British Columbia","2016A000259","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99925013","11.1.27","376.8","","","","1"
"2021","British Columbia","2016A000259","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99925013","11.1.27","405.4","","","","1"
"2022","British Columbia","2016A000259","Excluding sales taxes","Small electric household appliances","Dollars","81","millions","6","v99925013","11.1.27","499.9","","","","1"
"2007","British Columbia","2016A000259","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99925014","11.1.28","323.2","","","","1"
"2008","British Columbia","2016A000259","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99925014","11.1.28","324.8","","","","1"
"2009","British Columbia","2016A000259","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99925014","11.1.28","312.5","","","","1"
"2010","British Columbia","2016A000259","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99925014","11.1.28","315.3","","","","1"
"2011","British Columbia","2016A000259","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99925014","11.1.28","315.0","","","","1"
"2012","British Columbia","2016A000259","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99925014","11.1.28","305.4","","","","1"
"2013","British Columbia","2016A000259","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99925014","11.1.28","302.6","","","","1"
"2014","British Columbia","2016A000259","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99925014","11.1.28","316.2","","","","1"
"2015","British Columbia","2016A000259","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99925014","11.1.28","322.8","","","","1"
"2016","British Columbia","2016A000259","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99925014","11.1.28","360.8","","","","1"
"2017","British Columbia","2016A000259","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99925014","11.1.28","399.5","","","","1"
"2018","British Columbia","2016A000259","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99925014","11.1.28","427.3","","","","1"
"2019","British Columbia","2016A000259","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99925014","11.1.28","414.6","","","","1"
"2020","British Columbia","2016A000259","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99925014","11.1.28","465.6","","","","1"
"2021","British Columbia","2016A000259","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99925014","11.1.28","561.8","","","","1"
"2022","British Columbia","2016A000259","Excluding sales taxes","Major tools and equipment","Dollars","81","millions","6","v99925014","11.1.28","592.0","","","","1"
"2007","British Columbia","2016A000259","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99925015","11.1.29","229.9","","","","1"
"2008","British Columbia","2016A000259","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99925015","11.1.29","231.9","","","","1"
"2009","British Columbia","2016A000259","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99925015","11.1.29","218.7","","","","1"
"2010","British Columbia","2016A000259","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99925015","11.1.29","225.1","","","","1"
"2011","British Columbia","2016A000259","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99925015","11.1.29","223.8","","","","1"
"2012","British Columbia","2016A000259","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99925015","11.1.29","219.3","","","","1"
"2013","British Columbia","2016A000259","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99925015","11.1.29","238.7","","","","1"
"2014","British Columbia","2016A000259","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99925015","11.1.29","258.9","","","","1"
"2015","British Columbia","2016A000259","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99925015","11.1.29","292.5","","","","1"
"2016","British Columbia","2016A000259","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99925015","11.1.29","303.6","","","","1"
"2017","British Columbia","2016A000259","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99925015","11.1.29","339.3","","","","1"
"2018","British Columbia","2016A000259","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99925015","11.1.29","368.2","","","","1"
"2019","British Columbia","2016A000259","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99925015","11.1.29","366.6","","","","1"
"2020","British Columbia","2016A000259","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99925015","11.1.29","372.0","","","","1"
"2021","British Columbia","2016A000259","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99925015","11.1.29","436.8","","","","1"
"2022","British Columbia","2016A000259","Excluding sales taxes","Small tools and miscellaneous accessories","Dollars","81","millions","6","v99925015","11.1.29","372.4","","","","1"
"2007","British Columbia","2016A000259","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99925016","11.1.30","715.8","","","","1"
"2008","British Columbia","2016A000259","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99925016","11.1.30","735.1","","","","1"
"2009","British Columbia","2016A000259","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99925016","11.1.30","707.1","","","","1"
"2010","British Columbia","2016A000259","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99925016","11.1.30","725.4","","","","1"
"2011","British Columbia","2016A000259","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99925016","11.1.30","720.3","","","","1"
"2012","British Columbia","2016A000259","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99925016","11.1.30","741.2","","","","1"
"2013","British Columbia","2016A000259","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99925016","11.1.30","773.7","","","","1"
"2014","British Columbia","2016A000259","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99925016","11.1.30","811.6","","","","1"
"2015","British Columbia","2016A000259","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99925016","11.1.30","897.4","","","","1"
"2016","British Columbia","2016A000259","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99925016","11.1.30","920.0","","","","1"
"2017","British Columbia","2016A000259","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99925016","11.1.30","1020.0","","","","1"
"2018","British Columbia","2016A000259","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99925016","11.1.30","1026.7","","","","1"
"2019","British Columbia","2016A000259","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99925016","11.1.30","1075.6","","","","1"
"2020","British Columbia","2016A000259","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99925016","11.1.30","1100.2","","","","1"
"2021","British Columbia","2016A000259","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99925016","11.1.30","1147.0","","","","1"
"2022","British Columbia","2016A000259","Excluding sales taxes","Other semi-durable household goods","Dollars","81","millions","6","v99925016","11.1.30","1071.4","","","","1"
"2007","British Columbia","2016A000259","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99925017","11.1.31","673.7","","","","1"
"2008","British Columbia","2016A000259","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99925017","11.1.31","697.7","","","","1"
"2009","British Columbia","2016A000259","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99925017","11.1.31","711.8","","","","1"
"2010","British Columbia","2016A000259","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99925017","11.1.31","712.9","","","","1"
"2011","British Columbia","2016A000259","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99925017","11.1.31","735.1","","","","1"
"2012","British Columbia","2016A000259","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99925017","11.1.31","748.5","","","","1"
"2013","British Columbia","2016A000259","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99925017","11.1.31","774.7","","","","1"
"2014","British Columbia","2016A000259","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99925017","11.1.31","814.3","","","","1"
"2015","British Columbia","2016A000259","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99925017","11.1.31","885.7","","","","1"
"2016","British Columbia","2016A000259","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99925017","11.1.31","924.9","","","","1"
"2017","British Columbia","2016A000259","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99925017","11.1.31","1025.4","","","","1"
"2018","British Columbia","2016A000259","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99925017","11.1.31","1040.7","","","","1"
"2019","British Columbia","2016A000259","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99925017","11.1.31","1092.6","","","","1"
"2020","British Columbia","2016A000259","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99925017","11.1.31","1248.0","","","","1"
"2021","British Columbia","2016A000259","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99925017","11.1.31","1204.4","","","","1"
"2022","British Columbia","2016A000259","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99925017","11.1.31","1061.8","","","","1"
"2007","British Columbia","2016A000259","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99925018","11.1.32","301.4","","","","1"
"2008","British Columbia","2016A000259","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99925018","11.1.32","318.8","","","","1"
"2009","British Columbia","2016A000259","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99925018","11.1.32","326.2","","","","1"
"2010","British Columbia","2016A000259","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99925018","11.1.32","331.2","","","","1"
"2011","British Columbia","2016A000259","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99925018","11.1.32","333.8","","","","1"
"2012","British Columbia","2016A000259","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99925018","11.1.32","341.8","","","","1"
"2013","British Columbia","2016A000259","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99925018","11.1.32","327.7","","","","1"
"2014","British Columbia","2016A000259","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99925018","11.1.32","342.1","","","","1"
"2015","British Columbia","2016A000259","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99925018","11.1.32","355.0","","","","1"
"2016","British Columbia","2016A000259","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99925018","11.1.32","361.9","","","","1"
"2017","British Columbia","2016A000259","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99925018","11.1.32","358.7","","","","1"
"2018","British Columbia","2016A000259","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99925018","11.1.32","366.1","","","","1"
"2019","British Columbia","2016A000259","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99925018","11.1.32","375.6","","","","1"
"2020","British Columbia","2016A000259","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99925018","11.1.32","330.3","","","","1"
"2021","British Columbia","2016A000259","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99925018","11.1.32","369.2","","","","1"
"2022","British Columbia","2016A000259","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99925018","11.1.32","406.3","","","","1"
"2007","British Columbia","2016A000259","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99925019","11.1.33","399.1","","","","1"
"2008","British Columbia","2016A000259","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99925019","11.1.33","427.2","","","","1"
"2009","British Columbia","2016A000259","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99925019","11.1.33","435.8","","","","1"
"2010","British Columbia","2016A000259","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99925019","11.1.33","439.6","","","","1"
