"REF_DATE","GEO","DGUID","Sales taxes","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009","Canada","2016A000011124","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99921657","1.1.31","6014.0","","","","1"
"2010","Canada","2016A000011124","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99921657","1.1.31","6060.0","","","","1"
"2011","Canada","2016A000011124","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99921657","1.1.31","6154.4","","","","1"
"2012","Canada","2016A000011124","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99921657","1.1.31","6290.2","","","","1"
"2013","Canada","2016A000011124","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99921657","1.1.31","6430.2","","","","1"
"2014","Canada","2016A000011124","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99921657","1.1.31","6582.0","","","","1"
"2015","Canada","2016A000011124","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99921657","1.1.31","6820.2","","","","1"
"2016","Canada","2016A000011124","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99921657","1.1.31","7094.3","","","","1"
"2017","Canada","2016A000011124","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99921657","1.1.31","7445.7","","","","1"
"2018","Canada","2016A000011124","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99921657","1.1.31","7764.9","","","","1"
"2019","Canada","2016A000011124","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99921657","1.1.31","8268.1","","","","1"
"2020","Canada","2016A000011124","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99921657","1.1.31","9015.3","","","","1"
"2021","Canada","2016A000011124","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99921657","1.1.31","8729.0","","","","1"
"2022","Canada","2016A000011124","Excluding sales taxes","Other non-durable household goods","Dollars","81","millions","6","v99921657","1.1.31","9442.3","","","","1"
"2007","Canada","2016A000011124","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99921658","1.1.32","2163.5","","","","1"
"2008","Canada","2016A000011124","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99921658","1.1.32","2269.3","","","","1"
"2009","Canada","2016A000011124","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99921658","1.1.32","2318.4","","","","1"
"2010","Canada","2016A000011124","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99921658","1.1.32","2377.7","","","","1"
"2011","Canada","2016A000011124","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99921658","1.1.32","2419.7","","","","1"
"2012","Canada","2016A000011124","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99921658","1.1.32","2362.9","","","","1"
"2013","Canada","2016A000011124","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99921658","1.1.32","2314.8","","","","1"
"2014","Canada","2016A000011124","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99921658","1.1.32","2380.2","","","","1"
"2015","Canada","2016A000011124","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99921658","1.1.32","2459.9","","","","1"
"2016","Canada","2016A000011124","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99921658","1.1.32","2491.7","","","","1"
"2017","Canada","2016A000011124","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99921658","1.1.32","2449.7","","","","1"
"2018","Canada","2016A000011124","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99921658","1.1.32","2428.7","","","","1"
"2019","Canada","2016A000011124","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99921658","1.1.32","2475.4","","","","1"
"2020","Canada","2016A000011124","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99921658","1.1.32","2151.6","","","","1"
"2021","Canada","2016A000011124","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99921658","1.1.32","2400.0","","","","1"
"2022","Canada","2016A000011124","Excluding sales taxes","Repair of personal and household goods except vehicles","Dollars","81","millions","6","v99921658","1.1.32","2562.2","","","","1"
"2007","Canada","2016A000011124","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99921659","1.1.33","2719.8","","","","1"
"2008","Canada","2016A000011124","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99921659","1.1.33","2899.6","","","","1"
"2009","Canada","2016A000011124","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99921659","1.1.33","2982.8","","","","1"
"2010","Canada","2016A000011124","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99921659","1.1.33","3010.6","","","","1"
"2011","Canada","2016A000011124","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99921659","1.1.33","2885.3","","","","1"
"2012","Canada","2016A000011124","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99921659","1.1.33","2733.7","","","","1"
"2013","Canada","2016A000011124","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99921659","1.1.33","2754.9","","","","1"
"2014","Canada","2016A000011124","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99921659","1.1.33","2775.3","","","","1"
"2015","Canada","2016A000011124","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99921659","1.1.33","2789.8","","","","1"
"2016","Canada","2016A000011124","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99921659","1.1.33","2880.5","","","","1"
"2017","Canada","2016A000011124","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99921659","1.1.33","2908.0","","","","1"
"2018","Canada","2016A000011124","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99921659","1.1.33","2950.8","","","","1"
"2019","Canada","2016A000011124","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99921659","1.1.33","2985.4","","","","1"
"2020","Canada","2016A000011124","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99921659","1.1.33","2556.0","","","","1"
"2021","Canada","2016A000011124","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99921659","1.1.33","2882.3","","","","1"
"2022","Canada","2016A000011124","Excluding sales taxes","Renting and leasing of personal and household goods except passenger vehicles","Dollars","81","millions","6","v99921659","1.1.33","3337.7","","","","1"
"2007","Canada","2016A000011124","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99921660","1.1.34","3451.3","","","","1"
"2008","Canada","2016A000011124","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99921660","1.1.34","3738.7","","","","1"
"2009","Canada","2016A000011124","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99921660","1.1.34","3834.7","","","","1"
"2010","Canada","2016A000011124","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99921660","1.1.34","3988.2","","","","1"
"2011","Canada","2016A000011124","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99921660","1.1.34","4057.3","","","","1"
"2012","Canada","2016A000011124","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99921660","1.1.34","4290.4","","","","1"
"2013","Canada","2016A000011124","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99921660","1.1.34","4481.8","","","","1"
"2014","Canada","2016A000011124","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99921660","1.1.34","4637.3","","","","1"
"2015","Canada","2016A000011124","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99921660","1.1.34","4737.2","","","","1"
"2016","Canada","2016A000011124","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99921660","1.1.34","4781.8","","","","1"
"2017","Canada","2016A000011124","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99921660","1.1.34","4919.8","","","","1"
"2018","Canada","2016A000011124","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99921660","1.1.34","5102.1","","","","1"
"2019","Canada","2016A000011124","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99921660","1.1.34","5209.4","","","","1"
"2020","Canada","2016A000011124","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99921660","1.1.34","4510.2","","","","1"
"2021","Canada","2016A000011124","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99921660","1.1.34","5131.8","","","","1"
"2022","Canada","2016A000011124","Excluding sales taxes","Other services related to the dwelling and property","Dollars","81","millions","6","v99921660","1.1.34","5652.6","","","","1"
"2007","Canada","2016A000011124","Excluding sales taxes","Health","Dollars","81","millions","6","v99921661","1.1.35","33261.9","","","","1"
"2008","Canada","2016A000011124","Excluding sales taxes","Health","Dollars","81","millions","6","v99921661","1.1.35","35355.3","","","","1"
"2009","Canada","2016A000011124","Excluding sales taxes","Health","Dollars","81","millions","6","v99921661","1.1.35","37228.4","","","","1"
"2010","Canada","2016A000011124","Excluding sales taxes","Health","Dollars","81","millions","6","v99921661","1.1.35","39171.2","","","","1"
"2011","Canada","2016A000011124","Excluding sales taxes","Health","Dollars","81","millions","6","v99921661","1.1.35","40675.1","","","","1"
"2012","Canada","2016A000011124","Excluding sales taxes","Health","Dollars","81","millions","6","v99921661","1.1.35","41783.4","","","","1"
"2013","Canada","2016A000011124","Excluding sales taxes","Health","Dollars","81","millions","6","v99921661","1.1.35","43368.9","","","","1"
"2014","Canada","2016A000011124","Excluding sales taxes","Health","Dollars","81","millions","6","v99921661","1.1.35","44985.3","","","","1"
"2015","Canada","2016A000011124","Excluding sales taxes","Health","Dollars","81","millions","6","v99921661","1.1.35","47101.8","","","","1"
"2016","Canada","2016A000011124","Excluding sales taxes","Health","Dollars","81","millions","6","v99921661","1.1.35","49211.5","","","","1"
"2017","Canada","2016A000011124","Excluding sales taxes","Health","Dollars","81","millions","6","v99921661","1.1.35","51425.0","","","","1"
"2018","Canada","2016A000011124","Excluding sales taxes","Health","Dollars","81","millions","6","v99921661","1.1.35","53267.9","","","","1"
"2019","Canada","2016A000011124","Excluding sales taxes","Health","Dollars","81","millions","6","v99921661","1.1.35","55448.1","","","","1"
"2020","Canada","2016A000011124","Excluding sales taxes","Health","Dollars","81","millions","6","v99921661","1.1.35","52520.6","","","","1"
"2021","Canada","2016A000011124","Excluding sales taxes","Health","Dollars","81","millions","6","v99921661","1.1.35","59275.3","","","","1"
"2022","Canada","2016A000011124","Excluding sales taxes","Health","Dollars","81","millions","6","v99921661","1.1.35","64508.5","","","","1"
"2007","Canada","2016A000011124","Excluding sales taxes","Pharmaceutical products and other medical products (except cannabis)","Dollars","81","millions","6","v99921662","1.1.36","14454.5","","","","1"
"2008","Canada","2016A000011124","Excluding sales taxes","Pharmaceutical products and other medical products (except cannabis)","Dollars","81","millions","6","v99921662","1.1.36","15213.1","","","","1"
"2009","Canada","2016A000011124","Excluding sales taxes","Pharmaceutical products and other medical products (except cannabis)","Dollars","81","millions","6","v99921662","1.1.36","15876.1","","","","1"
"2010","Canada","2016A000011124","Excluding sales taxes","Pharmaceutical products and other medical products (except cannabis)","Dollars","81","millions","6","v99921662","1.1.36","16613.7","","","","1"
"2011","Canada","2016A000011124","Excluding sales taxes","Pharmaceutical products and other medical products (except cannabis)","Dollars","81","millions","6","v99921662","1.1.36","17219.5","","","","1"
"2012","Canada","2016A000011124","Excluding sales taxes","Pharmaceutical products and other medical products (except cannabis)","Dollars","81","millions","6","v99921662","1.1.36","17455.2","","","","1"
"2013","Canada","2016A000011124","Excluding sales taxes","Pharmaceutical products and other medical products (except cannabis)","Dollars","81","millions","6","v99921662","1.1.36","18044.3","","","","1"
"2014","Canada","2016A000011124","Excluding sales taxes","Pharmaceutical products and other medical products (except cannabis)","Dollars","81","millions","6","v99921662","1.1.36","18634.4","","","","1"
"2015","Canada","2016A000011124","Excluding sales taxes","Pharmaceutical products and other medical products (except cannabis)","Dollars","81","millions","6","v99921662","1.1.36","19464.9","","","","1"
"2016","Canada","2016A000011124","Excluding sales taxes","Pharmaceutical products and other medical products (except cannabis)","Dollars","81","millions","6","v99921662","1.1.36","19842.0","","","","1"
"2017","Canada","2016A000011124","Excluding sales taxes","Pharmaceutical products and other medical products (except cannabis)","Dollars","81","millions","6","v99921662","1.1.36","20479.7","","","","1"
"2018","Canada","2016A000011124","Excluding sales taxes","Pharmaceutical products and other medical products (except cannabis)","Dollars","81","millions","6","v99921662","1.1.36","21255.1","","","","1"
"2019","Canada","2016A000011124","Excluding sales taxes","Pharmaceutical products and other medical products (except cannabis)","Dollars","81","millions","6","v99921662","1.1.36","22115.1","","","","1"
"2020","Canada","2016A000011124","Excluding sales taxes","Pharmaceutical products and other medical products (except cannabis)","Dollars","81","millions","6","v99921662","1.1.36","22847.6","","","","1"
"2021","Canada","2016A000011124","Excluding sales taxes","Pharmaceutical products and other medical products (except cannabis)","Dollars","81","millions","6","v99921662","1.1.36","24228.6","","","","1"
"2022","Canada","2016A000011124","Excluding sales taxes","Pharmaceutical products and other medical products (except cannabis)","Dollars","81","millions","6","v99921662","1.1.36","26596.5","","","","1"
"2007","Canada","2016A000011124","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009587","1.1.115","3.9","","","","1"
"2008","Canada","2016A000011124","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009587","1.1.115","3.9","","","","1"
"2009","Canada","2016A000011124","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009587","1.1.115","3.8","","","","1"
"2010","Canada","2016A000011124","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009587","1.1.115","5.8","","","","1"
"2011","Canada","2016A000011124","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009587","1.1.115","8.6","","","","1"
"2012","Canada","2016A000011124","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009587","1.1.115","11.5","","","","1"
"2013","Canada","2016A000011124","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009587","1.1.115","17.2","","","","1"
"2014","Canada","2016A000011124","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009587","1.1.115","45.9","","","","1"
"2015","Canada","2016A000011124","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009587","1.1.115","79.9","","","","1"
"2016","Canada","2016A000011124","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009587","1.1.115","256.8","","","","1"
"2017","Canada","2016A000011124","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009587","1.1.115","532.7","","","","1"
"2018","Canada","2016A000011124","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009587","1.1.115","534.9","","","","1"
"2019","Canada","2016A000011124","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009587","1.1.115","542.1","","","","1"
"2020","Canada","2016A000011124","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009587","1.1.115","472.4","","","","1"
"2021","Canada","2016A000011124","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009587","1.1.115","396.3","","","","1"
"2022","Canada","2016A000011124","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009587","1.1.115","364.7","","","","1"
"2007","Canada","2016A000011124","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99921663","1.1.37","2950.0","","","","1"
"2008","Canada","2016A000011124","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99921663","1.1.37","3117.0","","","","1"
"2009","Canada","2016A000011124","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99921663","1.1.37","3250.0","","","","1"
"2010","Canada","2016A000011124","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99921663","1.1.37","3370.0","","","","1"
"2011","Canada","2016A000011124","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99921663","1.1.37","3465.0","","","","1"
"2012","Canada","2016A000011124","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99921663","1.1.37","3453.0","","","","1"
"2013","Canada","2016A000011124","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99921663","1.1.37","3521.0","","","","1"
"2014","Canada","2016A000011124","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99921663","1.1.37","3703.0","","","","1"
"2015","Canada","2016A000011124","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99921663","1.1.37","3925.0","","","","1"
"2016","Canada","2016A000011124","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99921663","1.1.37","4278.0","","","","1"
"2017","Canada","2016A000011124","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99921663","1.1.37","4555.0","","","","1"
"2018","Canada","2016A000011124","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99921663","1.1.37","4850.0","","","","1"
"2019","Canada","2016A000011124","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99921663","1.1.37","4992.0","","","","1"
"2020","Canada","2016A000011124","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99921663","1.1.37","4733.0","","","","1"
"2021","Canada","2016A000011124","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99921663","1.1.37","5672.0","","","","1"
"2022","Canada","2016A000011124","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99921663","1.1.37","6330.0","","","","1"
"2007","Canada","2016A000011124","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99921664","1.1.38","13836.1","","","","1"
"2008","Canada","2016A000011124","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99921664","1.1.38","14861.8","","","","1"
"2009","Canada","2016A000011124","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99921664","1.1.38","15828.1","","","","1"
"2010","Canada","2016A000011124","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99921664","1.1.38","16757.9","","","","1"
"2011","Canada","2016A000011124","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99921664","1.1.38","17408.8","","","","1"
"2012","Canada","2016A000011124","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99921664","1.1.38","18135.7","","","","1"
"2013","Canada","2016A000011124","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99921664","1.1.38","18891.4","","","","1"
"2014","Canada","2016A000011124","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99921664","1.1.38","19603.1","","","","1"
"2015","Canada","2016A000011124","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99921664","1.1.38","20519.2","","","","1"
"2016","Canada","2016A000011124","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99921664","1.1.38","21627.0","","","","1"
"2017","Canada","2016A000011124","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99921664","1.1.38","22611.0","","","","1"
"2018","Canada","2016A000011124","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99921664","1.1.38","23332.3","","","","1"
"2019","Canada","2016A000011124","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99921664","1.1.38","24374.4","","","","1"
"2020","Canada","2016A000011124","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99921664","1.1.38","21338.9","","","","1"
"2021","Canada","2016A000011124","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99921664","1.1.38","25730.8","","","","1"
"2022","Canada","2016A000011124","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99921664","1.1.38","27873.7","","","","1"
"2007","Canada","2016A000011124","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99921665","1.1.39","2017.4","","","","1"
"2008","Canada","2016A000011124","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99921665","1.1.39","2159.5","","","","1"
"2009","Canada","2016A000011124","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99921665","1.1.39","2270.4","","","","1"
"2010","Canada","2016A000011124","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99921665","1.1.39","2423.8","","","","1"
"2011","Canada","2016A000011124","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99921665","1.1.39","2573.1","","","","1"
"2012","Canada","2016A000011124","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99921665","1.1.39","2727.9","","","","1"
"2013","Canada","2016A000011124","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99921665","1.1.39","2895.0","","","","1"
"2014","Canada","2016A000011124","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99921665","1.1.39","2998.9","","","","1"
"2015","Canada","2016A000011124","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99921665","1.1.39","3112.8","","","","1"
"2016","Canada","2016A000011124","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99921665","1.1.39","3207.7","","","","1"
"2017","Canada","2016A000011124","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99921665","1.1.39","3246.6","","","","1"
"2018","Canada","2016A000011124","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99921665","1.1.39","3295.6","","","","1"
"2019","Canada","2016A000011124","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99921665","1.1.39","3424.5","","","","1"
"2020","Canada","2016A000011124","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99921665","1.1.39","3128.8","","","","1"
"2021","Canada","2016A000011124","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99921665","1.1.39","3247.6","","","","1"
"2022","Canada","2016A000011124","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99921665","1.1.39","3343.5","","","","1"
"2007","Canada","2016A000011124","Excluding sales taxes","Transport","Dollars","81","millions","6","v99921666","1.1.40","112897.3","","","","1"
"2008","Canada","2016A000011124","Excluding sales taxes","Transport","Dollars","81","millions","6","v99921666","1.1.40","118220.7","","","","1"
"2009","Canada","2016A000011124","Excluding sales taxes","Transport","Dollars","81","millions","6","v99921666","1.1.40","108679.6","","","","1"
"2010","Canada","2016A000011124","Excluding sales taxes","Transport","Dollars","81","millions","6","v99921666","1.1.40","118781.2","","","","1"
"2011","Canada","2016A000011124","Excluding sales taxes","Transport","Dollars","81","millions","6","v99921666","1.1.40","127906.1","","","","1"
"2012","Canada","2016A000011124","Excluding sales taxes","Transport","Dollars","81","millions","6","v99921666","1.1.40","134302.1","","","","1"
"2013","Canada","2016A000011124","Excluding sales taxes","Transport","Dollars","81","millions","6","v99921666","1.1.40","141806.0","","","","1"
"2014","Canada","2016A000011124","Excluding sales taxes","Transport","Dollars","81","millions","6","v99921666","1.1.40","149610.6","","","","1"
"2015","Canada","2016A000011124","Excluding sales taxes","Transport","Dollars","81","millions","6","v99921666","1.1.40","149448.8","","","","1"
"2016","Canada","2016A000011124","Excluding sales taxes","Transport","Dollars","81","millions","6","v99921666","1.1.40","154040.3","","","","1"
"2017","Canada","2016A000011124","Excluding sales taxes","Transport","Dollars","81","millions","6","v99921666","1.1.40","168179.7","","","","1"
"2018","Canada","2016A000011124","Excluding sales taxes","Transport","Dollars","81","millions","6","v99921666","1.1.40","177724.4","","","","1"
"2019","Canada","2016A000011124","Excluding sales taxes","Transport","Dollars","81","millions","6","v99921666","1.1.40","178566.3","","","","1"
"2020","Canada","2016A000011124","Excluding sales taxes","Transport","Dollars","81","millions","6","v99921666","1.1.40","139093.4","","","","1"
"2021","Canada","2016A000011124","Excluding sales taxes","Transport","Dollars","81","millions","6","v99921666","1.1.40","162783.3","","","","1"
"2022","Canada","2016A000011124","Excluding sales taxes","Transport","Dollars","81","millions","6","v99921666","1.1.40","194869.5","","","","1"
"2007","Canada","2016A000011124","Excluding sales taxes","New passenger cars","Dollars","81","millions","6","v99921667","1.1.41","17621.3","","","","1"
"2008","Canada","2016A000011124","Excluding sales taxes","New passenger cars","Dollars","81","millions","6","v99921667","1.1.41","18055.5","","","","1"
"2009","Canada","2016A000011124","Excluding sales taxes","New passenger cars","Dollars","81","millions","6","v99921667","1.1.41","15742.0","","","","1"
"2010","Canada","2016A000011124","Excluding sales taxes","New passenger cars","Dollars","81","millions","6","v99921667","1.1.41","15501.0","","","","1"
"2011","Canada","2016A000011124","Excluding sales taxes","New passenger cars","Dollars","81","millions","6","v99921667","1.1.41","15245.9","","","","1"
"2012","Canada","2016A000011124","Excluding sales taxes","New passenger cars","Dollars","81","millions","6","v99921667","1.1.41","16913.1","","","","1"
"2013","Canada","2016A000011124","Excluding sales taxes","New passenger cars","Dollars","81","millions","6","v99921667","1.1.41","17339.6","","","","1"
"2014","Canada","2016A000011124","Excluding sales taxes","New passenger cars","Dollars","81","millions","6","v99921667","1.1.41","17713.0","","","","1"
"2015","Canada","2016A000011124","Excluding sales taxes","New passenger cars","Dollars","81","millions","6","v99921667","1.1.41","17202.3","","","","1"
"2016","Canada","2016A000011124","Excluding sales taxes","New passenger cars","Dollars","81","millions","6","v99921667","1.1.41","16497.9","","","","1"
"2017","Canada","2016A000011124","Excluding sales taxes","New passenger cars","Dollars","81","millions","6","v99921667","1.1.41","16976.9","","","","1"
"2018","Canada","2016A000011124","Excluding sales taxes","New passenger cars","Dollars","81","millions","6","v99921667","1.1.41","15948.4","","","","1"
"2019","Canada","2016A000011124","Excluding sales taxes","New passenger cars","Dollars","81","millions","6","v99921667","1.1.41","14018.9","","","","1"
"2020","Canada","2016A000011124","Excluding sales taxes","New passenger cars","Dollars","81","millions","6","v99921667","1.1.41","10107.2","","","","1"
"2021","Canada","2016A000011124","Excluding sales taxes","New passenger cars","Dollars","81","millions","6","v99921667","1.1.41","10705.6","","","","1"
"2022","Canada","2016A000011124","Excluding sales taxes","New passenger cars","Dollars","81","millions","6","v99921667","1.1.41","9685.6","","","","1"
"2007","Canada","2016A000011124","Excluding sales taxes","New trucks, vans and sport utility vehicles","Dollars","81","millions","6","v99921668","1.1.42","18169.0","","","","1"
"2008","Canada","2016A000011124","Excluding sales taxes","New trucks, vans and sport utility vehicles","Dollars","81","millions","6","v99921668","1.1.42","16707.3","","","","1"
"2009","Canada","2016A000011124","Excluding sales taxes","New trucks, vans and sport utility vehicles","Dollars","81","millions","6","v99921668","1.1.42","17083.0","","","","1"
"2010","Canada","2016A000011124","Excluding sales taxes","New trucks, vans and sport utility vehicles","Dollars","81","millions","6","v99921668","1.1.42","20410.0","","","","1"
"2011","Canada","2016A000011124","Excluding sales taxes","New trucks, vans and sport utility vehicles","Dollars","81","millions","6","v99921668","1.1.42","20939.7","","","","1"
"2012","Canada","2016A000011124","Excluding sales taxes","New trucks, vans and sport utility vehicles","Dollars","81","millions","6","v99921668","1.1.42","22282.9","","","","1"
