date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2003-10-01,1.31,1.27,30,"1973-10-01 2002-10-01",82.79,5.68,30,"1973-10-01 2002-10-01",10.67,2.11,30,"1973-10-01 2002-10-01",23.71,2.73,30,"1973-10-01 2002-10-01",-4.06,1.48,30,"1973-10-01 2002-10-01",47.24,5.6,30,"1973-10-01 2002-10-01",0.3,1.35,30,"1973-10-01 2002-10-01",2.77,0.91,30,"1973-10-01 2002-10-01",18.88,14.76,30,"1973-10-01 2002-10-01",,,,,,,,,,,,,,,,
2003-09-01,7.4,1.33,30,"1973-09-01 2002-09-01",87.54,3.6,30,"1973-09-01 2002-09-01",17.04,2.2,30,"1973-09-01 2002-09-01",23.23,2.14,30,"1973-09-01 2002-09-01",2.5,1.33,30,"1973-09-01 2002-09-01",47.9,5.55,30,"1973-09-01 2002-09-01",5.91,1.26,30,"1973-09-01 2002-09-01",2.9,1.09,30,"1973-09-01 2002-09-01",41.8,26.24,30,"1973-09-01 2002-09-01",,,,,,,,,,,,,,,,
2003-08-01,12.15,1.42,30,"1973-08-01 2002-08-01",88.61,4.16,30,"1973-08-01 2002-08-01",21.94,2.14,30,"1973-08-01 2002-08-01",22.48,2.36,30,"1973-08-01 2002-08-01",7.52,1.39,30,"1973-08-01 2002-08-01",48.19,5.5,30,"1973-08-01 2002-08-01",10.9,1.44,30,"1973-08-01 2002-08-01",2.48,1.15,30,"1973-08-01 2002-08-01",66.2,38.47,30,"1973-08-01 2002-08-01",,,,,,,,,,,,,,,,
2003-07-01,12.86,1.23,30,"1973-07-01 2002-07-01",87.04,5.47,30,"1973-07-01 2002-07-01",23.01,1.29,30,"1973-07-01 2002-07-01",24.08,2.86,30,"1973-07-01 2002-07-01",8.14,1.35,30,"1973-07-01 2002-07-01",47.12,5.46,30,"1973-07-01 2002-07-01",12.16,0.83,30,"1973-07-01 2002-07-01",2.81,1.01,30,"1973-07-01 2002-07-01",89.06,44.78,30,"1973-07-01 2002-07-01",,,,,,,,,,,,,,,,
2003-06-01,9.74,1.27,30,"1973-06-01 2002-06-01",83.66,6.49,30,"1973-06-01 2002-06-01",21.04,1.35,30,"1973-06-01 2002-06-01",25.38,2.78,30,"1973-06-01 2002-06-01",4.49,1.41,30,"1973-06-01 2002-06-01",41.69,5.36,30,"1973-06-01 2002-06-01",9.92,0.88,30,"1973-06-01 2002-06-01",3.1,1.12,30,"1973-06-01 2002-06-01",80.42,40.01,30,"1973-06-01 2002-06-01",,,,,,,,,,,,,,,,
2003-05-01,4.52,1.36,30,"1973-05-01 2002-05-01",76.96,5.76,30,"1973-05-01 2002-05-01",17.41,2,30,"1973-05-01 2002-05-01",25.87,3.09,30,"1973-05-01 2002-05-01",-1.52,1.49,30,"1973-05-01 2002-05-01",35.33,5.32,30,"1973-05-01 2002-05-01",5.58,1.21,30,"1973-05-01 2002-05-01",3.25,0.97,30,"1973-05-01 2002-05-01",47.09,27.8,30,"1973-05-01 2002-05-01",,,,,,,,,,,,,,,,
2003-04-01,-0.52,1.55,30,"1973-04-01 2002-04-01",78.75,6.24,30,"1973-04-01 2002-04-01",11.08,2.88,30,"1973-04-01 2002-04-01",24.83,2.28,30,"1973-04-01 2002-04-01",-6.44,1.82,30,"1973-04-01 2002-04-01",38.27,6.59,30,"1973-04-01 2002-04-01",-0.38,1.81,30,"1973-04-01 2002-04-01",3.12,1.07,30,"1973-04-01 2002-04-01",25.97,13.54,30,"1973-04-01 2002-04-01",,,,,,,,,,,,,,,,
2003-03-01,-5.58,2.68,30,"1973-03-01 2002-03-01",82.7,4.97,30,"1973-03-01 2002-03-01",2.04,3.62,30,"1973-03-01 2002-03-01",21.88,2.25,30,"1973-03-01 2002-03-01",-11.39,3.08,30,"1973-03-01 2002-03-01",52.41,6.81,30,"1973-03-01 2002-03-01",-7.42,3.36,30,"1973-03-01 2002-03-01",2.7,0.96,30,"1973-03-01 2002-03-01",16.74,10.85,30,"1973-03-01 2002-03-01",,,,,,,,,,,,,,,,
2003-02-01,-9.7,4.64,30,"1973-02-01 2002-02-01",82.22,6.4,30,"1973-02-01 2002-02-01",-3.33,4.87,30,"1973-02-01 2002-02-01",20.53,2.75,30,"1973-02-01 2002-02-01",-16.41,5.11,30,"1973-02-01 2002-02-01",57.87,5.34,30,"1973-02-01 2002-02-01",-12.83,4.66,30,"1973-02-01 2002-02-01",2.59,0.99,30,"1973-02-01 2002-02-01",14.05,8.41,30,"1973-02-01 2002-02-01",,,,,,,,,,,,,,,,
2003-01-01,-11.82,4.53,30,"1973-01-01 2002-01-01",82.22,5.03,30,"1973-01-01 2002-01-01",-6.54,4.68,30,"1973-01-01 2002-01-01",20.49,2.98,30,"1973-01-01 2002-01-01",-18.68,4.84,30,"1973-01-01 2002-01-01",61.55,4.23,30,"1973-01-01 2002-01-01",-15.22,4.49,30,"1973-01-01 2002-01-01",2.62,0.91,30,"1973-01-01 2002-01-01",21.95,18.73,30,"1973-01-01 2002-01-01",,,,,,,,,,,,,,,,
2002-12-01,-10.29,3.87,30,"1972-12-01 2001-12-01",83.4,3.99,30,"1972-12-01 2001-12-01",-5.18,4.36,30,"1972-12-01 2001-12-01",20.63,1.99,30,"1972-12-01 2001-12-01",-17.01,4.23,30,"1972-12-01 2001-12-01",62.6,4.6,30,"1972-12-01 2001-12-01",-13.67,4.17,30,"1972-12-01 2001-12-01",2.7,0.76,30,"1972-12-01 2001-12-01",19.87,12.08,30,"1972-12-01 2001-12-01",,,,,,,,,,,,,,,,
2002-11-01,-5.87,3.33,30,"1972-11-01 2001-11-01",84.89,6.53,30,"1972-11-01 2001-11-01",0.06,3.97,30,"1972-11-01 2001-11-01",20.22,2.56,30,"1972-11-01 2001-11-01",-11.45,3.73,30,"1972-11-01 2001-11-01",60.69,8.37,30,"1972-11-01 2001-11-01",-8.12,3.49,30,"1972-11-01 2001-11-01",2.8,1.19,30,"1972-11-01 2001-11-01",18.02,15.25,30,"1972-11-01 2001-11-01",,,,,,,,,,,,,,,,
2002-10-01,1.24,1.35,30,"1972-10-01 2001-10-01",82.13,5.41,30,"1972-10-01 2001-10-01",10.78,1.94,30,"1972-10-01 2001-10-01",23.85,2.87,30,"1972-10-01 2001-10-01",-4.16,1.6,30,"1972-10-01 2001-10-01",46.59,4.93,30,"1972-10-01 2001-10-01",0.35,1.27,30,"1972-10-01 2001-10-01",2.86,1.07,30,"1972-10-01 2001-10-01",18.3,14.64,30,"1972-10-01 2001-10-01",,,,,,,,,,,,,,,,
2002-09-01,7.3,1.47,30,"1972-09-01 2001-09-01",87.38,3.51,30,"1972-09-01 2001-09-01",16.89,2.41,30,"1972-09-01 2001-09-01",23.22,2.13,30,"1972-09-01 2001-09-01",2.41,1.48,30,"1972-09-01 2001-09-01",48.13,5.58,30,"1972-09-01 2001-09-01",5.82,1.41,30,"1972-09-01 2001-09-01",2.92,1.11,30,"1972-09-01 2001-09-01",42.73,25.58,30,"1972-09-01 2001-09-01",,,,,,,,,,,,,,,,
2002-08-01,12.23,1.45,30,"1972-08-01 2001-08-01",88.43,4.05,30,"1972-08-01 2001-08-01",22.02,2.16,30,"1972-08-01 2001-08-01",22.43,2.34,30,"1972-08-01 2001-08-01",7.57,1.42,30,"1972-08-01 2001-08-01",48.16,5.5,30,"1972-08-01 2001-08-01",10.99,1.47,30,"1972-08-01 2001-08-01",2.42,1.14,30,"1972-08-01 2001-08-01",67.42,38.22,30,"1972-08-01 2001-08-01",,,,,,,,,,,,,,,,
2002-07-01,12.81,1.28,30,"1972-07-01 2001-07-01",87.31,5.37,30,"1972-07-01 2001-07-01",22.83,1.33,30,"1972-07-01 2001-07-01",24.06,2.82,30,"1972-07-01 2001-07-01",8.13,1.36,30,"1972-07-01 2001-07-01",47.5,4.97,30,"1972-07-01 2001-07-01",12.06,0.88,30,"1972-07-01 2001-07-01",2.82,1.03,30,"1972-07-01 2001-07-01",89.43,44.41,30,"1972-07-01 2001-07-01",,,,,,,,,,,,,,,,
2002-06-01,9.77,1.27,30,"1972-06-01 2001-06-01",83.74,6.43,30,"1972-06-01 2001-06-01",20.94,1.24,30,"1972-06-01 2001-06-01",25.53,2.87,30,"1972-06-01 2001-06-01",4.51,1.39,30,"1972-06-01 2001-06-01",41.97,5.03,30,"1972-06-01 2001-06-01",9.92,0.89,30,"1972-06-01 2001-06-01",3.2,1.2,30,"1972-06-01 2001-06-01",83.5,38.79,30,"1972-06-01 2001-06-01",,,,,,,,,,,,,,,,
2002-05-01,4.63,1.25,30,"1972-05-01 2001-05-01",77.01,5.74,30,"1972-05-01 2001-05-01",17.5,1.99,30,"1972-05-01 2001-05-01",25.72,3.01,30,"1972-05-01 2001-05-01",-1.33,1.2,30,"1972-05-01 2001-05-01",35.54,5.1,30,"1972-05-01 2001-05-01",5.7,1.17,30,"1972-05-01 2001-05-01",3.23,0.96,30,"1972-05-01 2001-05-01",48.73,26.82,30,"1972-05-01 2001-05-01",,,,,,,,,,,,,,,,
2002-04-01,-0.49,1.53,30,"1972-04-01 2001-04-01",78.46,5.84,30,"1972-04-01 2001-04-01",11.24,2.61,30,"1972-04-01 2001-04-01",25.05,2.63,30,"1972-04-01 2001-04-01",-6.42,1.8,30,"1972-04-01 2001-04-01",37.83,6.09,30,"1972-04-01 2001-04-01",-0.28,1.63,30,"1972-04-01 2001-04-01",3.16,1.11,30,"1972-04-01 2001-04-01",26.02,13.57,30,"1972-04-01 2001-04-01",,,,,,,,,,,,,,,,
2002-03-01,-5.35,2.37,30,"1972-03-01 2001-03-01",82.71,4.98,30,"1972-03-01 2001-03-01",2.27,3.28,30,"1972-03-01 2001-03-01",21.89,2.25,30,"1972-03-01 2001-03-01",-11.11,2.74,30,"1972-03-01 2001-03-01",52.52,6.9,30,"1972-03-01 2001-03-01",-7.14,2.94,30,"1972-03-01 2001-03-01",2.68,0.94,30,"1972-03-01 2001-03-01",17.39,11.88,30,"1972-03-01 2001-03-01",,,,,,,,,,,,,,,,
2002-02-01,-10.02,4.68,30,"1972-02-01 2001-02-01",82.21,6.39,30,"1972-02-01 2001-02-01",-3.73,5.02,30,"1972-02-01 2001-02-01",20.52,2.74,30,"1972-02-01 2001-02-01",-16.71,5.11,30,"1972-02-01 2001-02-01",58.24,5.47,30,"1972-02-01 2001-02-01",-13.15,4.69,30,"1972-02-01 2001-02-01",2.59,0.99,30,"1972-02-01 2001-02-01",14.85,8.75,30,"1972-02-01 2001-02-01",,,,,,,,,,,,,,,,
2002-01-01,-12.05,4.58,30,"1972-01-01 2001-01-01",82.26,5.09,30,"1972-01-01 2001-01-01",-6.79,4.79,30,"1972-01-01 2001-01-01",20.81,3.35,30,"1972-01-01 2001-01-01",-18.98,4.93,30,"1972-01-01 2001-01-01",61.46,4.14,30,"1972-01-01 2001-01-01",-15.5,4.64,30,"1972-01-01 2001-01-01",2.64,0.92,30,"1972-01-01 2001-01-01",22.45,18.5,30,"1972-01-01 2001-01-01",,,,,,,,,,,,,,,,
2001-12-01,-10.49,3.97,30,"1971-12-01 2000-12-01",83.29,3.82,30,"1971-12-01 2000-12-01",-5.38,4.48,30,"1971-12-01 2000-12-01",20.86,2.19,30,"1971-12-01 2000-12-01",-17.21,4.3,30,"1971-12-01 2000-12-01",62.58,4.58,30,"1971-12-01 2000-12-01",-13.86,4.29,30,"1971-12-01 2000-12-01",2.8,0.87,30,"1971-12-01 2000-12-01",20.86,12.1,30,"1971-12-01 2000-12-01",,,,,,,,,,,,,,,,
2001-11-01,-5.94,3.28,30,"1971-11-01 2000-11-01",84.78,6.42,30,"1971-11-01 2000-11-01",-0.06,3.92,30,"1971-11-01 2000-11-01",20.52,2.89,30,"1971-11-01 2000-11-01",-11.53,3.66,30,"1971-11-01 2000-11-01",60.88,8.45,30,"1971-11-01 2000-11-01",-8.18,3.45,30,"1971-11-01 2000-11-01",2.89,1.33,30,"1971-11-01 2000-11-01",17.97,15.22,30,"1971-11-01 2000-11-01",,,,,,,,,,,,,,,,
2001-10-01,1.22,1.36,30,"1971-10-01 2000-10-01",81.89,5.23,30,"1971-10-01 2000-10-01",10.85,1.91,30,"1971-10-01 2000-10-01",23.87,2.9,30,"1971-10-01 2000-10-01",-4.2,1.64,30,"1971-10-01 2000-10-01",46.27,5.12,30,"1971-10-01 2000-10-01",0.34,1.27,30,"1971-10-01 2000-10-01",2.89,1.1,30,"1971-10-01 2000-10-01",17.75,14.87,30,"1971-10-01 2000-10-01",,,,,,,,,,,,,,,,
2001-09-01,7.19,1.47,30,"1971-09-01 2000-09-01",87.18,3.41,30,"1971-09-01 2000-09-01",16.77,2.4,30,"1971-09-01 2000-09-01",23.5,2.57,30,"1971-09-01 2000-09-01",2.28,1.51,30,"1971-09-01 2000-09-01",48.01,5.63,30,"1971-09-01 2000-09-01",5.77,1.4,30,"1971-09-01 2000-09-01",2.96,1.13,30,"1971-09-01 2000-09-01",42.56,25.7,30,"1971-09-01 2000-09-01",,,,,,,,,,,,,,,,
2001-08-01,12.22,1.44,30,"1971-08-01 2000-08-01",88.15,4.1,30,"1971-08-01 2000-08-01",22.04,2.19,30,"1971-08-01 2000-08-01",22.6,2.61,30,"1971-08-01 2000-08-01",7.56,1.41,30,"1971-08-01 2000-08-01",48.16,5.51,30,"1971-08-01 2000-08-01",11.04,1.53,30,"1971-08-01 2000-08-01",2.5,1.19,30,"1971-08-01 2000-08-01",67.05,38.71,30,"1971-08-01 2000-08-01",,,,,,,,,,,,,,,,
2001-07-01,12.77,1.25,30,"1971-07-01 2000-07-01",87.15,5.27,30,"1971-07-01 2000-07-01",22.79,1.34,30,"1971-07-01 2000-07-01",24.14,2.94,30,"1971-07-01 2000-07-01",8.08,1.34,30,"1971-07-01 2000-07-01",47.35,4.85,30,"1971-07-01 2000-07-01",12.05,0.88,30,"1971-07-01 2000-07-01",2.86,1.07,30,"1971-07-01 2000-07-01",89.26,44.26,30,"1971-07-01 2000-07-01",,,,,,,,,,,,,,,,
2001-06-01,9.77,1.27,30,"1971-06-01 2000-06-01",83.54,6.18,30,"1971-06-01 2000-06-01",20.94,1.24,30,"1971-06-01 2000-06-01",25.64,2.98,30,"1971-06-01 2000-06-01",4.53,1.41,30,"1971-06-01 2000-06-01",42.09,5.2,30,"1971-06-01 2000-06-01",9.95,0.88,30,"1971-06-01 2000-06-01",3.27,1.24,30,"1971-06-01 2000-06-01",84.51,38.75,30,"1971-06-01 2000-06-01",,,,,,,,,,,,,,,,
2001-05-01,4.63,1.25,30,"1971-05-01 2000-05-01",76.75,5.95,30,"1971-05-01 2000-05-01",17.54,2.03,30,"1971-05-01 2000-05-01",25.66,2.86,30,"1971-05-01 2000-05-01",-1.33,1.2,30,"1971-05-01 2000-05-01",35.48,5.22,30,"1971-05-01 2000-05-01",5.74,1.2,30,"1971-05-01 2000-05-01",3.21,0.93,30,"1971-05-01 2000-05-01",47.96,27.55,30,"1971-05-01 2000-05-01",,,,,,,,,,,,,,,,
2001-04-01,-0.41,1.52,30,"1971-04-01 2000-04-01",78.72,5.87,30,"1971-04-01 2000-04-01",11.18,2.61,30,"1971-04-01 2000-04-01",25.09,2.68,30,"1971-04-01 2000-04-01",-6.31,1.75,30,"1971-04-01 2000-04-01",38.15,5.87,30,"1971-04-01 2000-04-01",-0.25,1.63,30,"1971-04-01 2000-04-01",3.24,1.26,30,"1971-04-01 2000-04-01",26,13.61,30,"1971-04-01 2000-04-01",,,,,,,,,,,,,,,,
2001-03-01,-5.38,2.37,30,"1971-03-01 2000-03-01",82.88,5.1,30,"1971-03-01 2000-03-01",2.06,3.29,30,"1971-03-01 2000-03-01",21.86,2.19,30,"1971-03-01 2000-03-01",-11.17,2.77,30,"1971-03-01 2000-03-01",53.3,6.71,30,"1971-03-01 2000-03-01",-7.28,3,30,"1971-03-01 2000-03-01",2.73,1,30,"1971-03-01 2000-03-01",17.79,11.71,30,"1971-03-01 2000-03-01",,,,,,,,,,,,,,,,
2001-02-01,-9.85,4.71,30,"1971-02-01 2000-02-01",82.33,6.51,30,"1971-02-01 2000-02-01",-3.62,5.02,30,"1971-02-01 2000-02-01",20.48,2.72,30,"1971-02-01 2000-02-01",-16.59,5.12,30,"1971-02-01 2000-02-01",58.52,5.67,30,"1971-02-01 2000-02-01",-13.05,4.67,30,"1971-02-01 2000-02-01",2.6,0.99,30,"1971-02-01 2000-02-01",14.92,8.66,30,"1971-02-01 2000-02-01",,,,,,,,,,,,,,,,
2001-01-01,-12.47,4.38,30,"1971-01-01 2000-01-01",82.45,5.4,30,"1971-01-01 2000-01-01",-7.3,4.67,30,"1971-01-01 2000-01-01",21.07,3.52,30,"1971-01-01 2000-01-01",-19.46,4.68,30,"1971-01-01 2000-01-01",61.94,4.85,30,"1971-01-01 2000-01-01",-16,4.51,30,"1971-01-01 2000-01-01",2.76,1.04,30,"1971-01-01 2000-01-01",23.77,18.52,30,"1971-01-01 2000-01-01",,,,,,,,,,,,,,,,
2000-12-01,-10.66,4.09,30,"1970-12-01 1999-12-01",83.28,3.78,30,"1970-12-01 1999-12-01",-5.54,4.66,30,"1970-12-01 1999-12-01",20.97,2.19,30,"1970-12-01 1999-12-01",-17.36,4.41,30,"1970-12-01 1999-12-01",62.55,4.49,30,"1970-12-01 1999-12-01",-14,4.45,30,"1970-12-01 1999-12-01",2.81,0.87,30,"1970-12-01 1999-12-01",21.24,11.85,30,"1970-12-01 1999-12-01",,,,,,,,,,,,,,,,
2000-11-01,-6.09,3.27,30,"1970-11-01 1999-11-01",84.77,6.41,30,"1970-11-01 1999-11-01",-0.27,4.01,30,"1970-11-01 1999-11-01",20.59,2.93,30,"1970-11-01 1999-11-01",-11.65,3.66,30,"1970-11-01 1999-11-01",61.39,9.02,30,"1970-11-01 1999-11-01",-8.31,3.51,30,"1970-11-01 1999-11-01",2.98,1.39,30,"1970-11-01 1999-11-01",18.59,15.17,30,"1970-11-01 1999-11-01",,,,,,,,,,,,,,,,
2000-10-01,1.17,1.37,30,"1970-10-01 1999-10-01",81.8,5.15,30,"1970-10-01 1999-10-01",10.8,1.93,30,"1970-10-01 1999-10-01",23.94,2.93,30,"1970-10-01 1999-10-01",-4.25,1.63,30,"1970-10-01 1999-10-01",46.35,5.17,30,"1970-10-01 1999-10-01",0.31,1.29,30,"1970-10-01 1999-10-01",2.92,1.12,30,"1970-10-01 1999-10-01",18.81,14.97,30,"1970-10-01 1999-10-01",,,,,,,,,,,,,,,,
2000-09-01,7.09,1.52,30,"1970-09-01 1999-09-01",86.88,3.36,30,"1970-09-01 1999-09-01",16.78,2.4,30,"1970-09-01 1999-09-01",23.59,2.67,30,"1970-09-01 1999-09-01",2.19,1.54,30,"1970-09-01 1999-09-01",47.64,5.77,30,"1970-09-01 1999-09-01",5.75,1.41,30,"1970-09-01 1999-09-01",2.99,1.15,30,"1970-09-01 1999-09-01",42.34,25.74,30,"1970-09-01 1999-09-01",,,,,,,,,,,,,,,,
2000-08-01,12.21,1.45,30,"1970-08-01 1999-08-01",87.85,4.04,30,"1970-08-01 1999-08-01",22.11,2.19,30,"1970-08-01 1999-08-01",22.65,2.7,30,"1970-08-01 1999-08-01",7.5,1.41,30,"1970-08-01 1999-08-01",47.78,5.59,30,"1970-08-01 1999-08-01",11.09,1.53,30,"1970-08-01 1999-08-01",2.45,1.13,30,"1970-08-01 1999-08-01",66.53,39.18,30,"1970-08-01 1999-08-01",,,,,,,,,,,,,,,,
2000-07-01,12.73,1.18,30,"1970-07-01 1999-07-01",86.89,5.02,30,"1970-07-01 1999-07-01",22.76,1.34,30,"1970-07-01 1999-07-01",24.27,2.98,30,"1970-07-01 1999-07-01",8.02,1.27,30,"1970-07-01 1999-07-01",47.25,4.77,30,"1970-07-01 1999-07-01",12.06,0.88,30,"1970-07-01 1999-07-01",2.94,1.1,30,"1970-07-01 1999-07-01",92.21,45.82,30,"1970-07-01 1999-07-01",,,,,,,,,,,,,,,,
2000-06-01,9.85,1.29,30,"1970-06-01 1999-06-01",83.28,6.22,30,"1970-06-01 1999-06-01",21.08,1.33,30,"1970-06-01 1999-06-01",25.86,3.17,30,"1970-06-01 1999-06-01",4.58,1.42,30,"1970-06-01 1999-06-01",41.81,5.23,30,"1970-06-01 1999-06-01",10.06,0.98,30,"1970-06-01 1999-06-01",3.29,1.27,30,"1970-06-01 1999-06-01",85.24,38.66,30,"1970-06-01 1999-06-01",,,,,,,,,,,,,,,,
2000-05-01,4.59,1.25,30,"1970-05-01 1999-05-01",76.38,5.58,30,"1970-05-01 1999-05-01",17.63,1.98,30,"1970-05-01 1999-05-01",25.84,3.06,30,"1970-05-01 1999-05-01",-1.34,1.21,30,"1970-05-01 1999-05-01",35.22,5.21,30,"1970-05-01 1999-05-01",5.79,1.17,30,"1970-05-01 1999-05-01",3.3,1.06,30,"1970-05-01 1999-05-01",46.88,27.64,30,"1970-05-01 1999-05-01",,,,,,,,,,,,,,,,
2000-04-01,-0.48,1.51,30,"1970-04-01 1999-04-01",78.5,5.63,30,"1970-04-01 1999-04-01",11.16,2.62,30,"1970-04-01 1999-04-01",25.03,2.64,30,"1970-04-01 1999-04-01",-6.33,1.76,30,"1970-04-01 1999-04-01",38.03,5.89,30,"1970-04-01 1999-04-01",-0.24,1.62,30,"1970-04-01 1999-04-01",3.29,1.31,30,"1970-04-01 1999-04-01",25.34,14.03,30,"1970-04-01 1999-04-01",,,,,,,,,,,,,,,,
2000-03-01,-5.47,2.35,30,"1970-03-01 1999-03-01",82.88,5.09,30,"1970-03-01 1999-03-01",1.91,3.35,30,"1970-03-01 1999-03-01",21.98,2.42,30,"1970-03-01 1999-03-01",-11.32,2.77,30,"1970-03-01 1999-03-01",53.62,6.91,30,"1970-03-01 1999-03-01",-7.45,3.03,30,"1970-03-01 1999-03-01",2.78,1.06,30,"1970-03-01 1999-03-01",17.53,11.52,30,"1970-03-01 1999-03-01",,,,,,,,,,,,,,,,
2000-02-01,-9.83,4.73,30,"1970-02-01 1999-02-01",82.05,6.26,30,"1970-02-01 1999-02-01",-3.61,5.02,30,"1970-02-01 1999-02-01",20.7,2.73,30,"1970-02-01 1999-02-01",-16.55,5.14,30,"1970-02-01 1999-02-01",58.56,5.69,30,"1970-02-01 1999-02-01",-12.96,4.7,30,"1970-02-01 1999-02-01",2.73,1.07,30,"1970-02-01 1999-02-01",14.76,8.67,30,"1970-02-01 1999-02-01",,,,,,,,,,,,,,,,
2000-01-01,-12.58,4.42,30,"1970-01-01 1999-01-01",82.5,5.48,30,"1970-01-01 1999-01-01",-7.45,4.76,30,"1970-01-01 1999-01-01",21.13,3.53,30,"1970-01-01 1999-01-01",-19.59,4.69,30,"1970-01-01 1999-01-01",62.08,5.08,30,"1970-01-01 1999-01-01",-16.14,4.57,30,"1970-01-01 1999-01-01",2.85,1.13,30,"1970-01-01 1999-01-01",23.47,18.59,30,"1970-01-01 1999-01-01",,,,,,,,,,,,,,,,
1999-12-01,-10.74,3.98,30,"1969-12-01 1998-12-01",83.26,3.75,30,"1969-12-01 1998-12-01",-5.68,4.48,30,"1969-12-01 1998-12-01",21.02,2.27,30,"1969-12-01 1998-12-01",-17.43,4.31,30,"1969-12-01 1998-12-01",62.88,4.66,30,"1969-12-01 1998-12-01",-14.09,4.33,30,"1969-12-01 1998-12-01",2.82,0.89,30,"1969-12-01 1998-12-01",21.52,11.66,30,"1969-12-01 1998-12-01",,,,,,,,,,,,,,,,
1999-11-01,-6.12,3.23,30,"1969-11-01 1998-11-01",84.54,6.21,30,"1969-11-01 1998-11-01",-0.26,4.03,30,"1969-11-01 1998-11-01",20.79,3.04,30,"1969-11-01 1998-11-01",-11.72,3.59,30,"1969-11-01 1998-11-01",61.1,8.97,30,"1969-11-01 1998-11-01",-8.32,3.5,30,"1969-11-01 1998-11-01",3.05,1.4,30,"1969-11-01 1998-11-01",18.88,15.07,30,"1969-11-01 1998-11-01",,,,,,,,,,,,,,,,
1999-10-01,1.15,1.37,30,"1969-10-01 1998-10-01",82.04,5.36,30,"1969-10-01 1998-10-01",10.66,2.02,30,"1969-10-01 1998-10-01",23.8,2.77,30,"1969-10-01 1998-10-01",-4.25,1.63,30,"1969-10-01 1998-10-01",46.96,5.27,30,"1969-10-01 1998-10-01",0.21,1.35,30,"1969-10-01 1998-10-01",2.97,1.15,30,"1969-10-01 1998-10-01",19.52,14.79,30,"1969-10-01 1998-10-01",,,,,,,,,,,,,,,,
1999-09-01,7.11,1.53,30,"1969-09-01 1998-09-01",86.94,3.42,30,"1969-09-01 1998-09-01",16.7,2.42,30,"1969-09-01 1998-09-01",23.66,2.74,30,"1969-09-01 1998-09-01",2.25,1.57,30,"1969-09-01 1998-09-01",48.2,6.15,30,"1969-09-01 1998-09-01",5.77,1.42,30,"1969-09-01 1998-09-01",3.07,1.3,30,"1969-09-01 1998-09-01",44.56,26.03,30,"1969-09-01 1998-09-01",,,,,,,,,,,,,,,,
1999-08-01,12.12,1.4,30,"1969-08-01 1998-08-01",87.66,4.01,30,"1969-08-01 1998-08-01",22.1,2.18,30,"1969-08-01 1998-08-01",22.85,2.95,30,"1969-08-01 1998-08-01",7.42,1.38,30,"1969-08-01 1998-08-01",47.52,5.7,30,"1969-08-01 1998-08-01",11.04,1.52,30,"1969-08-01 1998-08-01",2.56,1.24,30,"1969-08-01 1998-08-01",68.66,39.98,30,"1969-08-01 1998-08-01",,,,,,,,,,,,,,,,
1999-07-01,12.71,1.19,30,"1969-07-01 1998-07-01",86.73,4.9,30,"1969-07-01 1998-07-01",22.84,1.27,30,"1969-07-01 1998-07-01",24.33,3.03,30,"1969-07-01 1998-07-01",8,1.28,30,"1969-07-01 1998-07-01",47.07,4.72,30,"1969-07-01 1998-07-01",12.07,0.86,30,"1969-07-01 1998-07-01",2.96,1.12,30,"1969-07-01 1998-07-01",92.46,45.76,30,"1969-07-01 1998-07-01",,,,,,,,,,,,,,,,
1999-06-01,9.86,1.28,30,"1969-06-01 1998-06-01",83.16,6.31,30,"1969-06-01 1998-06-01",21.17,1.32,30,"1969-06-01 1998-06-01",25.91,3.19,30,"1969-06-01 1998-06-01",4.55,1.46,30,"1969-06-01 1998-06-01",41.55,5.48,30,"1969-06-01 1998-06-01",10.06,0.98,30,"1969-06-01 1998-06-01",3.25,1.25,30,"1969-06-01 1998-06-01",84.16,39.86,30,"1969-06-01 1998-06-01",,,,,,,,,,,,,,,,
1999-05-01,4.59,1.24,30,"1969-05-01 1998-05-01",76.2,5.42,30,"1969-05-01 1998-05-01",17.71,1.92,30,"1969-05-01 1998-05-01",25.81,3.04,30,"1969-05-01 1998-05-01",-1.35,1.2,30,"1969-05-01 1998-05-01",34.99,5.04,30,"1969-05-01 1998-05-01",5.83,1.13,30,"1969-05-01 1998-05-01",3.32,1.06,30,"1969-05-01 1998-05-01",45.08,26.7,30,"1969-05-01 1998-05-01",,,,,,,,,,,,,,,,
