date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2002-05-01,1.44,1.41,25,"1972-05-01 2001-05-01",82.61,5.6,25,"1972-05-01 2001-05-01",14.21,1.8,30,"1972-05-01 2001-05-01",18.77,3.27,25,"1972-05-01 2001-05-01",-4.08,1.52,25,"1972-05-01 2001-05-01",35.26,4.92,25,"1972-05-01 2001-05-01",1.4,0.93,30,"1972-05-01 2001-05-01",1.16,0.96,25,"1972-05-01 2001-05-01",59.35,32.35,30,"1972-05-01 2001-05-01",,,,,,,,,0.4,1.11,26,"1972-05-01 2001-05-01",,,,
2002-04-01,-2.37,1.07,25,"1972-04-01 2001-04-01",81.5,5.7,25,"1972-04-01 2001-04-01",9.32,1.66,30,"1972-04-01 2001-04-01",18.77,2.87,25,"1972-04-01 2001-04-01",-8.36,1.55,25,"1972-04-01 2001-04-01",35.37,3.61,25,"1972-04-01 2001-04-01",-2.75,1.47,30,"1972-04-01 2001-04-01",1.34,1.01,25,"1972-04-01 2001-04-01",35.89,20.86,30,"1972-04-01 2001-04-01",,,,,,,,,2.6,3.87,26,"1972-04-01 2001-04-01",,,,
2002-03-01,-5.53,1.52,25,"1972-03-01 2001-03-01",81.57,5.48,25,"1972-03-01 2001-03-01",4.21,2.21,30,"1972-03-01 2001-03-01",18.6,3.4,25,"1972-03-01 2001-03-01",-11.66,1.89,25,"1972-03-01 2001-03-01",41.45,4.87,25,"1972-03-01 2001-03-01",-7.49,2.26,30,"1972-03-01 2001-03-01",1.67,1.07,25,"1972-03-01 2001-03-01",22.47,10.8,28,"1972-03-01 2001-03-01",,,,,,,,,18,17.68,27,"1972-03-01 2001-03-01",,,,
2002-02-01,-7.85,2.59,25,"1972-02-01 2001-02-01",83.52,5.7,25,"1972-02-01 2001-02-01",-0.38,3.22,30,"1972-02-01 2001-02-01",18.29,2.9,25,"1972-02-01 2001-02-01",-14.79,3.75,25,"1972-02-01 2001-02-01",49.67,4.67,25,"1972-02-01 2001-02-01",-11.77,4.1,30,"1972-02-01 2001-02-01",2.14,1.13,25,"1972-02-01 2001-02-01",21.73,20.34,28,"1972-02-01 2001-02-01",,,,,,,,,29.7,15.3,27,"1972-02-01 2001-02-01",,,,
2002-01-01,-10.15,3.06,25,"1972-01-01 2001-01-01",84.72,5.42,25,"1972-01-01 2001-01-01",-4.56,3.18,30,"1972-01-01 2001-01-01",19.4,3.84,25,"1972-01-01 2001-01-01",-16.6,4.04,25,"1972-01-01 2001-01-01",58.61,4.38,25,"1972-01-01 2001-01-01",-14.35,4.17,30,"1972-01-01 2001-01-01",2.88,0.89,25,"1972-01-01 2001-01-01",24.63,24.25,29,"1972-01-01 2001-01-01",,,,,,,,,27.6,11.49,27,"1972-01-01 2001-01-01",,,,
2001-12-01,-10,3.29,25,"1971-12-01 2000-12-01",85.25,4.71,25,"1971-12-01 2000-12-01",-5.15,3.35,30,"1971-12-01 2000-12-01",19.25,2.86,25,"1971-12-01 2000-12-01",-15.75,3.8,25,"1971-12-01 2000-12-01",62.06,4.53,25,"1971-12-01 2000-12-01",-13.51,3.94,30,"1971-12-01 2000-12-01",3.19,1.13,25,"1971-12-01 2000-12-01",32.1,24.35,30,"1971-12-01 2000-12-01",,,,,,,,,19.7,10.1,27,"1971-12-01 2000-12-01",,,,
2001-11-01,-5.91,2.66,25,"1971-11-01 2000-11-01",85.23,5.02,25,"1971-11-01 2000-11-01",0.19,2.91,30,"1971-11-01 2000-11-01",18.29,2.71,25,"1971-11-01 2000-11-01",-11.1,3.26,25,"1971-11-01 2000-11-01",57.19,6.76,25,"1971-11-01 2000-11-01",-8.41,3.11,30,"1971-11-01 2000-11-01",2.78,1.27,25,"1971-11-01 2000-11-01",27.88,20.24,29,"1971-11-01 2000-11-01",,,,,,,,,7.4,6.22,27,"1971-11-01 2000-11-01",,,,
2001-10-01,-0.87,1.38,25,"1971-10-01 2000-10-01",82.54,5.59,25,"1971-10-01 2000-10-01",9.83,2.1,30,"1971-10-01 2000-10-01",18.29,3.53,25,"1971-10-01 2000-10-01",-5.85,1.67,25,"1971-10-01 2000-10-01",41.53,6.31,25,"1971-10-01 2000-10-01",-1.47,1.18,30,"1971-10-01 2000-10-01",2.15,1.18,25,"1971-10-01 2000-10-01",29.63,17.03,30,"1971-10-01 2000-10-01",,,,,,,,,1.2,1.82,29,"1971-10-01 2000-10-01",,,,
2001-09-01,3.73,1.12,25,"1971-09-01 2000-09-01",86.78,3.95,25,"1971-09-01 2000-09-01",16.38,2.94,30,"1971-09-01 2000-09-01",16.91,2.86,25,"1971-09-01 2000-09-01",-1.26,1.07,25,"1971-09-01 2000-09-01",38.17,6.18,25,"1971-09-01 2000-09-01",2.54,1.21,30,"1971-09-01 2000-09-01",1.22,1.23,25,"1971-09-01 2000-09-01",42.47,21.3,30,"1971-09-01 2000-09-01",,,,,,,,,0.1,0.17,28,"1971-09-01 2000-09-01",,,,
2001-08-01,8.04,1.1,25,"1971-08-01 2000-08-01",86.93,4.61,25,"1971-08-01 2000-08-01",21.41,2.36,30,"1971-08-01 2000-08-01",17.78,3.55,26,"1971-08-01 2000-08-01",2.6,1.3,25,"1971-08-01 2000-08-01",35.11,5.1,25,"1971-08-01 2000-08-01",6.63,1.35,30,"1971-08-01 2000-08-01",1.87,5.28,26,"1971-08-01 2000-08-01",55.93,27.65,30,"1971-08-01 2000-08-01",,,,,,,,,0,0.01,27,"1971-08-01 1998-08-01",,,,
2001-07-01,7.65,1.43,25,"1971-07-01 2000-07-01",83.5,5.3,25,"1971-07-01 2000-07-01",21.74,2.01,30,"1971-07-01 2000-07-01",18.45,3.99,25,"1971-07-01 2000-07-01",1.92,1.8,25,"1971-07-01 2000-07-01",33.27,6.14,25,"1971-07-01 2000-07-01",7.26,1.05,30,"1971-07-01 2000-07-01",1.03,0.85,25,"1971-07-01 2000-07-01",53.05,34.73,30,"1971-07-01 2000-07-01",,,,,,,,,0,0,27,"1971-07-01 1998-07-01",,,,
2001-06-01,5.33,1.21,25,"1971-06-01 2000-06-01",83.46,5.52,25,"1971-06-01 2000-06-01",18.21,1.62,30,"1971-06-01 2000-06-01",18.73,4.14,25,"1971-06-01 2000-06-01",-0.32,1.96,25,"1971-06-01 2000-06-01",35.27,6.86,25,"1971-06-01 2000-06-01",5.12,1.04,30,"1971-06-01 2000-06-01",1.34,1.13,25,"1971-06-01 2000-06-01",61.14,23.56,30,"1971-06-01 2000-06-01",,,,,,,,,0,0.18,29,"1971-06-01 2000-06-01",,,,
2001-05-01,1.45,1.42,25,"1971-05-01 2000-05-01",82.8,5.59,25,"1971-05-01 2000-05-01",14.24,1.82,30,"1971-05-01 2000-05-01",18.64,3.25,25,"1971-05-01 2000-05-01",-4,1.55,25,"1971-05-01 2000-05-01",35.36,4.91,25,"1971-05-01 2000-05-01",1.4,0.93,30,"1971-05-01 2000-05-01",1.15,0.95,25,"1971-05-01 2000-05-01",59.87,31.87,30,"1971-05-01 2000-05-01",,,,,,,,,0.4,1.11,26,"1971-05-01 1998-05-01",,,,
2001-04-01,-2.37,1.07,25,"1971-04-01 2000-04-01",81.34,5.54,25,"1971-04-01 2000-04-01",9.39,1.61,30,"1971-04-01 2000-04-01",18.76,2.87,25,"1971-04-01 2000-04-01",-8.36,1.55,25,"1971-04-01 2000-04-01",35.2,3.28,25,"1971-04-01 2000-04-01",-2.73,1.46,30,"1971-04-01 2000-04-01",1.35,1.01,25,"1971-04-01 2000-04-01",34.15,18.6,30,"1971-04-01 2000-04-01",,,,,,,,,2.9,4.59,26,"1971-04-01 1998-04-01",,,,
2001-03-01,-5.56,1.53,25,"1971-03-01 2000-03-01",81.57,5.48,25,"1971-03-01 2000-03-01",4.12,2.27,30,"1971-03-01 2000-03-01",18.67,3.41,25,"1971-03-01 2000-03-01",-11.73,1.93,25,"1971-03-01 2000-03-01",42.02,5.64,25,"1971-03-01 2000-03-01",-7.61,2.36,30,"1971-03-01 2000-03-01",1.71,1.07,25,"1971-03-01 2000-03-01",23.42,11.14,28,"1971-03-01 2000-03-01",,,,,,,,,19.4,18.06,27,"1971-03-01 1999-03-01",,,,
2001-02-01,-7.66,2.55,25,"1971-02-01 2000-02-01",83.42,5.62,25,"1971-02-01 2000-02-01",-0.24,3.17,30,"1971-02-01 2000-02-01",18.38,2.85,25,"1971-02-01 2000-02-01",-14.44,3.5,25,"1971-02-01 2000-02-01",49.93,5.18,25,"1971-02-01 2000-02-01",-11.5,3.87,30,"1971-02-01 2000-02-01",2.2,1.13,25,"1971-02-01 2000-02-01",20.97,19.91,28,"1971-02-01 2000-02-01",,,,,,,,,30.8,15.43,27,"1971-02-01 1999-02-01",,,,
2001-01-01,-10.37,3.05,25,"1971-01-01 2000-01-01",84.57,5.33,25,"1971-01-01 2000-01-01",-4.79,3.2,30,"1971-01-01 2000-01-01",19.53,3.91,25,"1971-01-01 2000-01-01",-16.83,4.03,25,"1971-01-01 2000-01-01",58.95,4.77,25,"1971-01-01 2000-01-01",-14.54,4.17,30,"1971-01-01 2000-01-01",2.92,0.98,25,"1971-01-01 2000-01-01",27.19,25.84,29,"1971-01-01 2000-01-01",,,,,,,,,28.7,11.17,27,"1971-01-01 1999-01-01",,,,
2000-12-01,-10.06,3.33,25,"1970-12-01 1999-12-01",85.03,4.76,25,"1970-12-01 1999-12-01",-5.18,3.37,30,"1970-12-01 1999-12-01",19.26,2.86,25,"1970-12-01 1999-12-01",-15.74,3.8,25,"1970-12-01 1999-12-01",62.16,4.65,25,"1970-12-01 1999-12-01",-13.51,3.94,30,"1970-12-01 1999-12-01",3.22,1.14,25,"1970-12-01 1999-12-01",32.84,24.07,30,"1970-12-01 1999-12-01",,,,,,,,,20.4,9.82,27,"1970-12-01 1998-12-01",,,,
2000-11-01,-5.89,2.65,25,"1970-11-01 1999-11-01",85.03,4.9,25,"1970-11-01 1999-11-01",0.18,2.92,30,"1970-11-01 1999-11-01",18.23,2.75,25,"1970-11-01 1999-11-01",-11.07,3.24,25,"1970-11-01 1999-11-01",57.54,6.91,25,"1970-11-01 1999-11-01",-8.38,3.08,30,"1970-11-01 1999-11-01",2.78,1.27,25,"1970-11-01 1999-11-01",28.24,20.12,29,"1970-11-01 1999-11-01",,,,,,,,,7.5,6.15,27,"1970-11-01 1998-11-01",,,,
2000-10-01,-0.89,1.37,25,"1970-10-01 1999-10-01",82.17,5.27,25,"1970-10-01 1999-10-01",9.79,2.1,30,"1970-10-01 1999-10-01",18.41,3.5,25,"1970-10-01 1999-10-01",-5.88,1.68,25,"1970-10-01 1999-10-01",41.94,6.54,25,"1970-10-01 1999-10-01",-1.45,1.16,30,"1970-10-01 1999-10-01",2.14,1.19,25,"1970-10-01 1999-10-01",29.7,16.95,30,"1970-10-01 1999-10-01",,,,,,,,,1.1,1.84,29,"1970-10-01 1998-10-01",,,,
2000-09-01,3.6,1.21,25,"1970-09-01 1999-09-01",86.38,3.72,25,"1970-09-01 1999-09-01",16.32,2.98,30,"1970-09-01 1999-09-01",17.25,3.22,25,"1970-09-01 1999-09-01",-1.34,1.14,25,"1970-09-01 1999-09-01",38.06,6.15,25,"1970-09-01 1999-09-01",2.54,1.2,30,"1970-09-01 1999-09-01",1.43,1.62,25,"1970-09-01 1999-09-01",41.68,21.35,30,"1970-09-01 1999-09-01",,,,,,,,,0.1,0.17,28,"1970-09-01 1998-09-01",,,,
2000-08-01,7.93,1.2,25,"1970-08-01 1999-08-01",86.2,4.93,25,"1970-08-01 1999-08-01",21.51,2.43,30,"1970-08-01 1999-08-01",17.84,3.55,26,"1970-08-01 1999-08-01",2.52,1.42,25,"1970-08-01 1999-08-01",34.78,5.57,25,"1970-08-01 1999-08-01",6.7,1.3,30,"1970-08-01 1999-08-01",1.99,5.27,26,"1970-08-01 1999-08-01",54.67,29.06,30,"1970-08-01 1999-08-01",,,,,,,,,0,0.01,28,"1970-08-01 1998-08-01",,,,
2000-07-01,7.66,1.43,25,"1970-07-01 1999-07-01",83.14,5.22,25,"1970-07-01 1999-07-01",21.79,2.04,30,"1970-07-01 1999-07-01",18.62,3.99,25,"1970-07-01 1999-07-01",1.96,1.82,25,"1970-07-01 1999-07-01",33.3,6.13,25,"1970-07-01 1999-07-01",7.35,1.06,30,"1970-07-01 1999-07-01",1.21,1.12,25,"1970-07-01 1999-07-01",53.5,34.36,30,"1970-07-01 1999-07-01",,,,,,,,,0,0,28,"1970-07-01 1998-07-01",,,,
2000-06-01,5.4,1.24,25,"1970-06-01 1999-06-01",83.09,5.45,25,"1970-06-01 1999-06-01",18.35,1.71,30,"1970-06-01 1999-06-01",18.84,4.12,25,"1970-06-01 1999-06-01",-0.26,1.97,25,"1970-06-01 1999-06-01",35.24,6.86,25,"1970-06-01 1999-06-01",5.26,1.03,30,"1970-06-01 1999-06-01",1.49,1.29,25,"1970-06-01 1999-06-01",63.71,23.6,30,"1970-06-01 1999-06-01",,,,,,,,,0,0.18,29,"1970-06-01 1999-06-01",,,,
2000-05-01,1.48,1.42,25,"1970-05-01 1999-05-01",82.43,5.57,25,"1970-05-01 1999-05-01",14.34,1.78,30,"1970-05-01 1999-05-01",18.81,3.32,25,"1970-05-01 1999-05-01",-3.96,1.54,25,"1970-05-01 1999-05-01",35.25,4.89,25,"1970-05-01 1999-05-01",1.45,0.89,30,"1970-05-01 1999-05-01",1.29,1.18,25,"1970-05-01 1999-05-01",59.18,32.54,30,"1970-05-01 1999-05-01",,,,,,,,,0.4,1.09,27,"1970-05-01 1998-05-01",,,,
2000-04-01,-2.42,1.1,25,"1970-04-01 1999-04-01",81.27,5.53,25,"1970-04-01 1999-04-01",9.29,1.74,30,"1970-04-01 1999-04-01",18.95,2.99,25,"1970-04-01 1999-04-01",-8.35,1.55,25,"1970-04-01 1999-04-01",35.47,3.66,25,"1970-04-01 1999-04-01",-2.71,1.44,30,"1970-04-01 1999-04-01",1.45,1.12,25,"1970-04-01 1999-04-01",34.25,18.53,30,"1970-04-01 1999-04-01",,,,,,,,,2.9,4.52,27,"1970-04-01 1998-04-01",,,,
2000-03-01,-5.59,1.52,25,"1970-03-01 1999-03-01",81.51,5.45,25,"1970-03-01 1999-03-01",4.11,2.28,30,"1970-03-01 1999-03-01",18.79,3.45,25,"1970-03-01 1999-03-01",-11.81,1.92,25,"1970-03-01 1999-03-01",42.02,5.64,25,"1970-03-01 1999-03-01",-7.69,2.34,30,"1970-03-01 1999-03-01",1.74,1.08,25,"1970-03-01 1999-03-01",22.99,11.18,28,"1970-03-01 1999-03-01",,,,,,,,,19.2,17.78,28,"1970-03-01 1999-03-01",,,,
2000-02-01,-7.61,2.57,25,"1970-02-01 1999-02-01",83.13,5.36,25,"1970-02-01 1999-02-01",-0.13,3.22,30,"1970-02-01 1999-02-01",18.59,2.82,25,"1970-02-01 1999-02-01",-14.29,3.51,25,"1970-02-01 1999-02-01",49.91,5.17,25,"1970-02-01 1999-02-01",-11.37,3.87,30,"1970-02-01 1999-02-01",2.23,1.13,25,"1970-02-01 1999-02-01",20.49,19.96,28,"1970-02-01 1999-02-01",,,,,,,,,30.2,15.49,28,"1970-02-01 1999-02-01",,,,
2000-01-01,-10.5,3.11,25,"1970-01-01 1999-01-01",84.45,5.24,25,"1970-01-01 1999-01-01",-4.87,3.22,30,"1970-01-01 1999-01-01",19.93,3.79,25,"1970-01-01 1999-01-01",-16.87,4.04,25,"1970-01-01 1999-01-01",59.22,5.02,25,"1970-01-01 1999-01-01",-14.6,4.2,30,"1970-01-01 1999-01-01",3.1,1.28,25,"1970-01-01 1999-01-01",27.41,25.75,29,"1970-01-01 1999-01-01",,,,,,,,,28.1,11.4,28,"1970-01-01 1999-01-01",,,,
1999-12-01,-10.19,3.23,25,"1969-12-01 1998-12-01",84.79,4.63,25,"1969-12-01 1998-12-01",-5.19,3.35,30,"1969-12-01 1998-12-01",19.49,3.15,25,"1969-12-01 1998-12-01",-15.82,3.73,25,"1969-12-01 1998-12-01",62.22,4.62,25,"1969-12-01 1998-12-01",-13.61,3.85,30,"1969-12-01 1998-12-01",3.37,1.55,25,"1969-12-01 1998-12-01",33.07,23.83,30,"1969-12-01 1998-12-01",,,,,,,,,19.8,10.12,28,"1969-12-01 1998-12-01",,,,
1999-11-01,-5.98,2.56,25,"1969-11-01 1998-11-01",84.5,4.84,25,"1969-11-01 1998-11-01",0.21,2.95,30,"1969-11-01 1998-11-01",18.71,3.6,25,"1969-11-01 1998-11-01",-11.09,3.22,25,"1969-11-01 1998-11-01",57.2,6.91,25,"1969-11-01 1998-11-01",-8.37,3.1,30,"1969-11-01 1998-11-01",3.26,2.77,25,"1969-11-01 1998-11-01",27.76,19.99,29,"1969-11-01 1998-11-01",,,,,,,,,7.4,6.08,28,"1969-11-01 1998-11-01",,,,
1999-10-01,-1,1.43,25,"1969-10-01 1998-10-01",81.88,5.13,25,"1969-10-01 1998-10-01",9.77,2.11,30,"1969-10-01 1998-10-01",18.67,3.73,25,"1969-10-01 1998-10-01",-5.87,1.67,25,"1969-10-01 1998-10-01",42.15,6.59,25,"1969-10-01 1998-10-01",-1.46,1.17,30,"1969-10-01 1998-10-01",2.53,2.24,25,"1969-10-01 1998-10-01",28.69,16.21,30,"1969-10-01 1998-10-01",,,,,,,,,1.2,1.81,30,"1969-10-01 1998-10-01",,,,
1999-09-01,3.62,1.21,25,"1969-09-01 1998-09-01",86.05,3.37,25,"1969-09-01 1998-09-01",16.32,2.98,30,"1969-09-01 1998-09-01",17.59,3.41,25,"1969-09-01 1998-09-01",-1.24,1.19,25,"1969-09-01 1998-09-01",38.23,6.13,25,"1969-09-01 1998-09-01",2.65,1.13,30,"1969-09-01 1998-09-01",1.79,2.26,25,"1969-09-01 1998-09-01",42.24,21.38,30,"1969-09-01 1998-09-01",,,,,,,,,0.1,0.19,29,"1969-09-01 1998-09-01",,,,
1999-08-01,7.73,1.18,25,"1969-08-01 1998-08-01",85.64,4.99,25,"1969-08-01 1998-08-01",21.56,2.45,30,"1969-08-01 1998-08-01",18.16,3.88,26,"1969-08-01 1998-08-01",2.35,1.36,25,"1969-08-01 1998-08-01",34.29,5.4,25,"1969-08-01 1998-08-01",6.65,1.29,30,"1969-08-01 1998-08-01",2.33,5.43,26,"1969-08-01 1998-08-01",53.21,29.62,30,"1969-08-01 1998-08-01",,,,,,,,,0,0.01,29,"1969-08-01 1998-08-01",,,,
1999-07-01,7.62,1.45,25,"1969-07-01 1998-07-01",82.98,5.05,25,"1969-07-01 1998-07-01",21.88,1.94,30,"1969-07-01 1998-07-01",18.87,4.09,25,"1969-07-01 1998-07-01",2.02,1.81,25,"1969-07-01 1998-07-01",32.94,5.7,25,"1969-07-01 1998-07-01",7.39,0.98,30,"1969-07-01 1998-07-01",1.49,1.68,25,"1969-07-01 1998-07-01",52.02,32.06,30,"1969-07-01 1998-07-01",,,,,,,,,0,0,29,"1969-07-01 1998-07-01",,,,
1999-06-01,5.4,1.24,25,"1969-06-01 1998-06-01",82.66,4.94,25,"1969-06-01 1998-06-01",18.47,1.68,30,"1969-06-01 1998-06-01",18.95,4.11,25,"1969-06-01 1998-06-01",-0.24,1.98,25,"1969-06-01 1998-06-01",35.02,6.64,25,"1969-06-01 1998-06-01",5.34,0.96,30,"1969-06-01 1998-06-01",1.64,1.41,25,"1969-06-01 1998-06-01",65.93,23.56,30,"1969-06-01 1998-06-01",,,,,,,,,0,0.18,29,"1969-06-01 1998-06-01",,,,
1999-05-01,1.5,1.42,25,"1969-05-01 1998-05-01",82.25,5.42,25,"1969-05-01 1998-05-01",14.43,1.75,30,"1969-05-01 1998-05-01",18.86,3.34,25,"1969-05-01 1998-05-01",-3.87,1.5,25,"1969-05-01 1998-05-01",35.22,4.88,25,"1969-05-01 1998-05-01",1.53,0.8,30,"1969-05-01 1998-05-01",1.42,1.24,25,"1969-05-01 1998-05-01",60.13,32.08,30,"1969-05-01 1998-05-01",,,,,,,,,0.3,1.07,28,"1969-05-01 1998-05-01",,,,
1999-04-01,-2.32,1.2,25,"1969-04-01 1998-04-01",81.13,5.46,25,"1969-04-01 1998-04-01",9.35,1.78,30,"1969-04-01 1998-04-01",19.11,2.99,25,"1969-04-01 1998-04-01",-8.26,1.65,25,"1969-04-01 1998-04-01",35.49,3.66,25,"1969-04-01 1998-04-01",-2.6,1.52,30,"1969-04-01 1998-04-01",1.58,1.24,25,"1969-04-01 1998-04-01",34.89,19.23,30,"1969-04-01 1998-04-01",,,,,,,,,2.8,4.45,28,"1969-04-01 1998-04-01",,,,
1999-03-01,-5.6,1.52,25,"1969-03-01 1998-03-01",81.42,5.34,25,"1969-03-01 1998-03-01",4.14,2.29,30,"1969-03-01 1998-03-01",18.97,3.41,25,"1969-03-01 1998-03-01",-11.82,1.91,25,"1969-03-01 1998-03-01",41.89,5.66,25,"1969-03-01 1998-03-01",-7.68,2.34,30,"1969-03-01 1998-03-01",1.82,1.1,25,"1969-03-01 1998-03-01",22.5,11.57,28,"1969-03-01 1997-03-01",,,,,,,,,19.6,17.68,28,"1969-03-01 1998-03-01",,,,
1999-02-01,-7.69,2.56,25,"1969-02-01 1998-02-01",83.07,5.29,25,"1969-02-01 1998-02-01",-0.18,3.22,30,"1969-02-01 1998-02-01",18.57,2.83,25,"1969-02-01 1998-02-01",-14.46,3.54,25,"1969-02-01 1998-02-01",50.12,5.22,25,"1969-02-01 1998-02-01",-11.58,3.93,30,"1969-02-01 1998-02-01",2.23,1.13,25,"1969-02-01 1998-02-01",20.54,19.94,28,"1969-02-01 1997-02-01",,,,,,,,,31.1,15.53,28,"1969-02-01 1998-02-01",,,,
1999-01-01,-11.01,3.49,25,"1969-01-01 1998-01-01",84.22,4.91,25,"1969-01-01 1998-01-01",-5.32,3.79,30,"1969-01-01 1998-01-01",19.91,3.8,25,"1969-01-01 1998-01-01",-17.44,4.54,25,"1969-01-01 1998-01-01",59.64,5.77,25,"1969-01-01 1998-01-01",-15.1,4.71,30,"1969-01-01 1998-01-01",3.15,1.27,25,"1969-01-01 1998-01-01",27.31,25.68,29,"1969-01-01 1998-01-01",,,,,,,,,29,11.71,28,"1969-01-01 1998-01-01",,,,
1998-12-01,-10.36,3.32,25,"1968-12-01 1997-12-01",84.81,4.65,25,"1968-12-01 1997-12-01",-5.33,3.44,30,"1968-12-01 1997-12-01",19.56,3.13,25,"1968-12-01 1997-12-01",-15.92,3.8,25,"1968-12-01 1997-12-01",62.52,4.9,25,"1968-12-01 1997-12-01",-13.74,3.95,30,"1968-12-01 1997-12-01",3.5,1.67,25,"1968-12-01 1997-12-01",34.13,24.24,30,"1968-12-01 1997-12-01",,,,,,,,,20.5,10.27,28,"1968-12-01 1995-12-01",,,,
1998-11-01,-6.09,2.49,25,"1968-11-01 1992-11-01",84.05,4.12,25,"1968-11-01 1992-11-01",0.22,2.95,30,"1968-11-01 1997-11-01",18.99,3.59,25,"1968-11-01 1992-11-01",-11.2,3.16,25,"1968-11-01 1992-11-01",56.68,6.67,25,"1968-11-01 1992-11-01",-8.41,3.08,30,"1968-11-01 1997-11-01",3.46,2.85,25,"1968-11-01 1992-11-01",27.36,20,29,"1968-11-01 1997-11-01",,,,,,,,,7.1,6.08,28,"1968-11-01 1995-11-01",,,,
1998-10-01,-1.09,1.35,25,"1968-10-01 1992-10-01",81.5,4.73,25,"1968-10-01 1992-10-01",9.7,2.11,30,"1968-10-01 1997-10-01",18.99,3.83,25,"1968-10-01 1992-10-01",-5.97,1.6,25,"1968-10-01 1992-10-01",42.08,6.55,25,"1968-10-01 1992-10-01",-1.46,1.17,30,"1968-10-01 1997-10-01",2.79,2.49,25,"1968-10-01 1992-10-01",28.61,16.23,30,"1968-10-01 1997-10-01",,,,,,,,,1.2,1.8,30,"1968-10-01 1997-10-01",,,,
1998-09-01,3.58,1.15,25,"1968-09-01 1992-09-01",85.94,3.27,25,"1968-09-01 1992-09-01",16.16,2.9,30,"1968-09-01 1997-09-01",17.85,3.55,25,"1968-09-01 1992-09-01",-1.3,1.12,25,"1968-09-01 1992-09-01",38.49,6.2,25,"1968-09-01 1992-09-01",2.66,1.14,30,"1968-09-01 1997-09-01",2.06,2.43,25,"1968-09-01 1992-09-01",43.1,20.85,30,"1968-09-01 1997-09-01",,,,,,,,,0.1,0.19,29,"1968-09-01 1997-09-01",,,,
1998-08-01,7.64,1.13,25,"1968-08-01 1992-08-01",85.54,4.9,25,"1968-08-01 1992-08-01",21.38,2.43,30,"1968-08-01 1997-08-01",18.33,3.9,26,"1968-08-01 1994-08-01",2.33,1.35,25,"1968-08-01 1992-08-01",34.83,5.67,25,"1968-08-01 1992-08-01",6.65,1.29,30,"1968-08-01 1997-08-01",2.61,5.54,26,"1968-08-01 1994-08-01",54.48,28.58,30,"1968-08-01 1997-08-01",,,,,,,,,0,0.01,29,"1968-08-01 1997-08-01",,,,
1998-07-01,7.4,1.04,25,"1968-07-01 1992-07-01",82.65,4.66,25,"1968-07-01 1992-07-01",21.85,1.91,30,"1968-07-01 1997-07-01",19,4.09,25,"1968-07-01 1992-07-01",1.8,1.58,25,"1968-07-01 1992-07-01",32.54,5.61,25,"1968-07-01 1992-07-01",7.3,0.9,30,"1968-07-01 1997-07-01",1.68,1.84,25,"1968-07-01 1992-07-01",52.43,31.9,30,"1968-07-01 1997-07-01",,,,,,,,,0,0,29,"1968-07-01 1997-07-01",,,,
1998-06-01,5.27,1.1,25,"1968-06-01 1992-06-01",82.2,3.77,25,"1968-06-01 1992-06-01",18.49,1.66,30,"1968-06-01 1997-06-01",19.18,3.94,25,"1968-06-01 1992-06-01",-0.43,1.83,25,"1968-06-01 1992-06-01",34.29,5.49,25,"1968-06-01 1992-06-01",5.34,0.96,30,"1968-06-01 1997-06-01",1.8,1.46,25,"1968-06-01 1992-06-01",63.51,21.49,30,"1968-06-01 1997-06-01",,,,,,,,,0,0.03,29,"1968-06-01 1997-06-01",,,,
1998-05-01,1.31,1.11,25,"1968-05-01 1992-05-01",82.07,5.13,25,"1968-05-01 1992-05-01",14.31,1.67,30,"1968-05-01 1997-05-01",18.87,3.33,25,"1968-05-01 1992-05-01",-4.07,1.25,25,"1968-05-01 1992-05-01",34.82,4.58,25,"1968-05-01 1992-05-01",1.48,0.81,30,"1968-05-01 1997-05-01",1.54,1.27,25,"1968-05-01 1992-05-01",59.08,31.84,30,"1968-05-01 1997-05-01",,,,,,,,,0.3,1.07,28,"1968-05-01 1995-05-01",,,,
1998-04-01,-2.43,1.22,25,"1968-04-01 1992-04-01",80.85,5.26,25,"1968-04-01 1992-04-01",9.2,1.83,30,"1968-04-01 1997-04-01",19.26,2.9,25,"1968-04-01 1992-04-01",-8.39,1.66,25,"1968-04-01 1992-04-01",35.55,3.67,25,"1968-04-01 1992-04-01",-2.61,1.53,30,"1968-04-01 1997-04-01",1.71,1.26,25,"1968-04-01 1992-04-01",35.34,19,30,"1968-04-01 1997-04-01",,,,,,,,,2.9,4.43,28,"1968-04-01 1995-04-01",,,,
